Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) RAL95_trypsin_MED_1,Area RAL95_trypsin_MED_1,#Peptides,#Unique,#Spec RAL95_trypsin_MED_1,PTM,Avg. Mass,Description
845,146523,ETNP_300,46.18,4,4,5.37E7,2,1,2,,60700,Acetyl-coenzyme A synthetase
845,146524,ETNP_160,46.18,4,4,5.37E7,2,1,2,,62717,Acetyl-coenzyme A synthetase
845,146525,ETNP_180,46.18,3,3,5.37E7,2,1,2,,67999,Acetyl-coenzyme A synthetase
902,146282,WP_042850581,46.00,4,4,1.57E6,2,2,2,,67518,RNA helicase Prochlorococcus sp MIT 0604
801,146096,WP_042850555,45.97,6,6,3.4E6,2,2,2,Methylation(KR),42469,histidine kinase Prochlorococcus sp MIT 0604
1041,146879,ETNP14_120,45.89,4,4,7.09E5,1,1,1,Carbamidomethylation,52199,Decarbamoylnovobiocin carbamoyltransferase
1200,147358,WP_042851255,45.88,3,3,5.01E6,1,1,1,,53426,glycosyl transferase Prochlorococcus sp MIT 0604
811,146031,WP_042851034,45.85,8,8,1.48E6,2,2,2,,40457,serine protease Prochlorococcus sp MIT 0604
668,149416,ETNP_120,45.66,3,3,1.08E7,2,2,4,,44718,Phosphoribosylglycinamide formyltransferase 2
775,147374,WP_042849990,45.66,4,4,1.87E7,1,1,3,,37134,acetyl-CoA carboxylase subunit alpha Prochlorococcus sp MIT 0604
805,146362,WP_038544491,45.59,9,9,2.93E6,2,1,2,,29755,hydrolase Synechococcus sp KORDI-100
805,146363,WP_011127873,45.59,9,9,2.93E6,2,1,2,,29769,hydrolase Synechococcus
1201,147376,WP_006172404,45.44,10,10,2.34E7,1,1,1,,21985,deoxycytidine triphosphate deaminase Synechococcus sp WH 5701
690,149123,WP_038655541,45.27,4,4,8.85E6,2,2,2,Deamidation (NQ); Methylation(KR),68158,aspartyl-tRNA synthetase Prochlorococcus sp MIT 0801
814,146325,NP_30,45.24,16,16,1.99E7,2,1,2,Oxidation (M),16750,putative oxidoreductase/MSMEI_1564
238,146514,ETNP_300,45.04,5,5,0E0,2,1,11,,40604,60 kDa chaperonin
238,146515,ETNP_160,45.04,4,4,0E0,2,1,11,,47360,60 kDa chaperonin
238,146516,NP_300,45.04,4,4,0E0,2,1,11,,50654,60 kDa chaperonin
238,146517,ETNP_180,45.04,3,3,0E0,2,1,11,,57711,60 kDa chaperonin
238,146518,ETNP_160,45.04,3,3,0E0,2,1,11,,57723,60 kDa chaperonin
238,146519,NP_300,45.04,3,3,0E0,2,1,11,,57679,60 kDa chaperonin
238,146520,NP_300,45.04,3,3,0E0,2,1,11,,57636,60 kDa chaperonin
238,146521,ETNP14_120,45.04,3,3,0E0,2,1,11,,57430,60 kDa chaperonin
238,146522,ETNP_120,45.04,3,3,0E0,2,1,11,,57826,60 kDa chaperonin
802,146279,WP_042851282,44.87,8,8,2.17E7,2,2,2,,29358,SAM-dependent methyltransferase Prochlorococcus sp MIT 0604
1202,147422,ETNP_60,44.85,9,9,1.37E6,1,1,1,Carbamidomethylation,17265,protease TldD
583,146614,ETNP_70,44.71,26,26,2.41E6,1,1,1,,8605,Acyl carrier protein
812,146151,WP_042850278,44.70,8,8,5.71E6,2,2,2,Methylation(KR),27605,urea ABC transporter ATP-binding protein Prochlorococcus sp MIT 0604
1203,147458,WP_042849601,44.51,12,12,3.94E5,1,1,1,,15030,ribosome-binding factor A Prochlorococcus sp MIT 0604
1203,147459,NP_30,44.51,12,12,3.94E5,1,1,1,,15039,Ribosome-binding factor A
545,147470,ETNP_70,44.16,14,14,1.93E7,1,1,5,Oxidation (M); Deamidation (NQ),18565,Serine/threonine-protein kinase B
656,146201,XP_003078087,44.03,3,3,1.56E7,2,1,4,,74468,putative DNA gyrase B subunit ISS  Ostreococcus tauri
776,147502,WP_042849789,43.92,4,4,7.2E6,1,1,3,,51102,hypothetical protein Prochlorococcus sp MIT 0604
777,147515,WP_042851363,43.87,7,7,6.32E6,1,1,2,Carbamidomethylation; Methylation(KR),28330,3-methyl-2-oxobutanoate hydroxymethyltransferase Prochlorococcus sp MIT 0604
841,146260,ETNP14_68,43.67,6,6,0E0,2,1,2,,49793,DNA-directed RNA polymerase subunit beta'
1040,146833,WP_025048799,43.56,3,3,1.13E7,1,1,1,,47597,signal recognition particle-docking protein FtsY Sulfitobacter mediterraneus
1040,147540,ETNP_90,43.56,4,4,1.13E7,1,1,1,,35119,Signal recognition particle receptor FtsY
1040,147541,WP_013960977,43.56,3,3,1.13E7,1,1,1,,51390,signal recognition particle-docking protein FtsY Roseobacter litoralis
1047,147587,WP_011817921,43.38,24,24,1.2E7,1,1,1,Carbamidomethylation,7283,membrane protein insertion efficiency factor YidD Prochlorococcus
843,146438,WP_042849494,43.26,5,5,5.36E7,2,2,2,,40136,molecular chaperone DnaJ Prochlorococcus sp MIT 0604
815,146444,WP_038651851,43.21,3,3,8.71E5,2,1,2,Oxidation (M),97562,chaperone protein ClpB Prochlorococcus sp MIT 0801
677,149639,ETNP_120,43.09,16,16,2.38E8,2,2,2,,6491,hypothetical protein
677,149640,ETNP_90,43.09,16,16,2.38E8,2,2,2,,6491,hypothetical protein
677,149641,ETNP_100,43.09,16,16,2.38E8,2,2,2,,6491,hypothetical protein
677,149642,ETNP_120,43.09,16,16,2.38E8,2,2,2,,6465,hypothetical protein
677,149643,ETNP_140,43.09,16,16,2.38E8,2,2,2,,6491,hypothetical protein
1204,147654,ETNP14_120,43.06,10,10,1.34E5,1,1,1,,12187,bifunctional homocysteine S-methyltransferase/5 10-methylenetetrahydrofolate reductase protein
851,147213,ETNP_60,43.05,8,8,9.57E6,1,1,2,,18751,hypothetical protein
900,146261,WP_042850579,43.01,3,3,6.57E6,2,2,2,,66705,ABC transporter Prochlorococcus sp MIT 0604
956,149870,WP_025952595,42.98,8,8,1.36E7,2,2,2,,17317,hypothetical protein Prochlorococcus
927,147694,WP_042850382,42.77,17,17,1.01E7,1,1,2,Oxidation (M),8184,hypothetical protein Prochlorococcus sp MIT 0604
312,146263,ETNP_160,42.59,11,11,5.3E7,2,1,9,Deamidation (NQ); Methylation(KR),29572,Chaperone protein DnaK
817,146701,WP_042850920,42.25,5,5,8.51E6,1,1,1,,28885,diguanylate cyclase Prochlorococcus sp MIT 0604
1205,147722,ETNP_70,42.25,13,13,1.66E5,1,1,1,Carbamidomethylation,15687,hypothetical protein
1205,147723,ETNP_100,42.25,9,9,1.66E5,1,1,1,Carbamidomethylation,21457,hypothetical protein
1205,147724,ETNP_120,42.25,9,9,1.66E5,1,1,1,Carbamidomethylation,23619,hypothetical protein
1205,147725,ETNP_100,42.25,9,9,1.66E5,1,1,1,Carbamidomethylation,23619,hypothetical protein
1205,147726,ETNP_100,42.25,9,9,1.66E5,1,1,1,Carbamidomethylation,23400,hypothetical protein
1205,147727,ETNP_120,42.25,9,9,1.66E5,1,1,1,Carbamidomethylation,23374,hypothetical protein
1205,147728,ETNP_100,42.25,9,9,1.66E5,1,1,1,Carbamidomethylation,23400,hypothetical protein
1205,147729,ETNP14_68,42.25,9,9,1.66E5,1,1,1,Carbamidomethylation,23619,hypothetical protein
1205,147730,NP_85,42.25,9,9,1.66E5,1,1,1,Carbamidomethylation,23619,hypothetical protein
1205,147731,ETNP_90,42.25,9,9,1.66E5,1,1,1,Carbamidomethylation,23400,hypothetical protein
1205,147732,ETNP_90,42.25,9,9,1.66E5,1,1,1,Carbamidomethylation,23619,hypothetical protein
1205,147733,ETNP_110,42.25,9,9,1.66E5,1,1,1,Carbamidomethylation,23619,hypothetical protein
1205,147734,ETNP_120,42.25,9,9,1.66E5,1,1,1,Carbamidomethylation,23400,hypothetical protein
1205,147735,ETNP_140,42.25,9,9,1.66E5,1,1,1,Carbamidomethylation,23619,hypothetical protein
1044,147228,WP_038650415,42.24,2,2,9.95E6,1,1,1,,47388,signal recognition particle-docking protein FtsY Prochlorococcus sp MIT 0801
1042,147130,ETNP14_68,41.76,6,6,0E0,1,1,1,,33587,Glutathione synthetase
1042,147753,WP_038650947,41.76,6,6,0E0,1,1,1,,34111,glutathione synthetase Prochlorococcus sp MIT 0801
714,146399,WP_042850730,41.75,6,6,8.53E6,2,2,3,,31837,16S rRNA cytidine1402-2-O-methyltransferase Prochlorococcus sp MIT 0604
820,147252,WP_011130767,41.70,5,5,2.25E6,1,1,2,Oxidation (M),26338,transporter Prochlorococcus marinus
820,147761,ETNP_100,41.70,9,9,2.25E6,1,1,2,Oxidation (M),15940,putative phospholipid ABC transporter permease protein MlaE
820,147762,ETNP_110,41.70,9,9,2.25E6,1,1,2,Oxidation (M),15910,putative phospholipid ABC transporter permease protein MlaE
820,147763,ETNP_60,41.70,8,8,2.25E6,1,1,2,Oxidation (M),16841,putative phospholipid ABC transporter permease protein MlaE
820,147764,ETNP_120,41.70,8,8,2.25E6,1,1,2,Oxidation (M),18460,putative phospholipid ABC transporter permease protein MlaE
820,147765,ETNP14_68,41.70,7,7,2.25E6,1,1,2,Oxidation (M),18543,putative phospholipid ABC transporter permease protein MlaE
820,147766,ETNP_90,41.70,6,6,2.25E6,1,1,2,Oxidation (M),24063,putative phospholipid ABC transporter permease protein MlaE
820,147767,NP_85,41.70,6,6,2.25E6,1,1,2,Oxidation (M),24628,putative phospholipid ABC transporter permease protein MlaE
820,147768,ETNP14_68,41.70,5,5,2.25E6,1,1,2,Oxidation (M),26267,putative phospholipid ABC transporter permease protein MlaE
820,147769,ETNP_140,41.70,5,5,2.25E6,1,1,2,Oxidation (M),26187,putative phospholipid ABC transporter permease protein MlaE
820,147770,WP_036914238,41.70,5,5,2.25E6,1,1,2,Oxidation (M),26327,transporter Prochlorococcus
820,147771,ETNP_100,41.70,5,5,2.25E6,1,1,2,Oxidation (M),26188,putative phospholipid ABC transporter permease protein MlaE
820,147772,WP_038653943,41.70,5,5,2.25E6,1,1,2,Oxidation (M),26416,transporter Prochlorococcus sp MIT 0801
820,147773,ETNP_120,41.70,5,5,2.25E6,1,1,2,Oxidation (M),26232,putative phospholipid ABC transporter permease protein MlaE
820,147774,WP_038546265,41.70,5,5,2.25E6,1,1,2,Oxidation (M),26419,transporter Synechococcus sp KORDI-100
820,147775,ETNP_120,41.70,5,5,2.25E6,1,1,2,Oxidation (M),26232,putative phospholipid ABC transporter permease protein MlaE
820,147776,WP_006169983,41.70,5,5,2.25E6,1,1,2,Oxidation (M),26383,transporter Synechococcus sp WH 5701
820,147777,ETNP_120,41.70,5,5,2.25E6,1,1,2,Oxidation (M),26232,putative phospholipid ABC transporter permease protein MlaE
820,147778,WP_011127451,41.70,5,5,2.25E6,1,1,2,Oxidation (M),26312,transporter Synechococcus
820,147779,WP_042850876,41.70,5,5,2.25E6,1,1,2,Oxidation (M),26884,transporter Prochlorococcus sp MIT 0604
820,147780,ETNP_90,41.70,3,3,2.25E6,1,1,2,Oxidation (M),51672,putative phospholipid ABC transporter permease protein MlaE
1206,147800,WP_013960609,41.59,7,7,8.1E6,1,1,1,Carbamidomethylation,23162,urease accessory protein UreG Roseobacter litoralis
1045,147255,WP_042851046,41.44,5,5,3.9E5,1,1,1,,35553,delta24-sterol C-methyltransferase Prochlorococcus sp MIT 0604
712,146312,ETNP14_120,41.38,19,19,3.14E7,2,2,2,Carbamidomethylation,14588,30S ribosomal protein S8
712,146313,ETNP_60,41.38,19,19,3.14E7,2,2,2,Carbamidomethylation,14560,30S ribosomal protein S8
712,146314,WP_011819159,41.38,19,19,3.14E7,2,2,2,Carbamidomethylation,14588,30S ribosomal protein S8 Prochlorococcus
712,146326,NP_30,41.38,19,19,3.14E7,2,2,2,Carbamidomethylation,14602,30S ribosomal protein S8
904,146418,ETNP_120,41.30,7,7,2.13E7,2,2,2,,28949,Glucose-1-phosphate cytidylyltransferase
670,149924,ETNP14_120,41.11,3,3,5.27E7,2,2,3,,39915,Ferrochelatase
780,147848,WP_042849543,41.10,8,8,2.19E7,1,1,3,,17263,hypothetical protein Prochlorococcus sp MIT 0604
1207,147849,ETNP_90,41.08,2,2,0E0,1,1,1,,56712,Urease subunit alpha
1207,147850,ETNP_120,41.08,2,2,0E0,1,1,1,,60931,Urease subunit alpha
1207,147851,ETNP_120,41.08,2,2,0E0,1,1,1,,60931,Urease subunit alpha
1207,147852,ETNP_100,41.08,2,2,0E0,1,1,1,,60931,Urease subunit alpha
920,146655,WP_018048177,41.04,3,3,3.76E6,1,1,1,,42439,hypothetical protein Nitrospina sp AB-629-B18
850,146965,WP_038651626,41.03,3,3,6.94E6,1,1,2,,58467,peptidase M32 Prochlorococcus sp MIT 0801
1046,147469,WP_012007118,40.96,6,6,6.36E7,1,1,1,,24631,cytochrome B6 Prochlorococcus
1046,147858,ETNP_60,40.96,12,12,6.36E7,1,1,1,,12992,Cytochrome b6
1046,147859,NP_30,40.96,6,6,6.36E7,1,1,1,,24617,Cytochrome b6
930,147875,NP_30,40.89,12,12,5.63E6,1,1,2,,11788,hypothetical protein
930,147876,WP_042850052,40.89,3,3,5.63E6,1,1,2,,45475,hypothetical protein Prochlorococcus sp MIT 0604
908,146498,WP_042849928,40.86,6,6,2.13E6,2,2,2,,38729,tRNA threonylcarbamoyladenosine modification protein TsaD Prochlorococcus sp MIT 0604
852,147375,ETNP_100,40.83,3,3,7E6,1,1,2,,42231,Soluble hydrogenase 42 kDa subunit
852,147880,WP_042502720,40.83,3,3,7E6,1,1,2,,40660,class V aminotransferase Synechococcus
852,147881,WP_006172763,40.83,3,3,7E6,1,1,2,,41002,class V aminotransferase Synechococcus sp WH 5701
1208,147888,WP_042850061,40.81,5,5,5.01E6,1,1,1,,26730,2-phosphosulfolactate phosphatase Prochlorococcus sp MIT 0604
938,148388,WP_042850294,40.68,4,4,2.24E6,1,1,1,,36822,kinase Prochlorococcus sp MIT 0604
725,149787,WP_011128830,40.68,13,13,3.47E6,2,1,3,Deamidation (NQ),9809,cell division topological specificity factor Synechococcus
781,147902,ETNP_300,40.57,10,10,1.37E6,1,1,3,,18310,Alcohol dehydrogenase
781,147903,ETNP_160,40.57,5,5,1.37E6,1,1,3,,35556,S-(hydroxymethyl)mycothiol dehydrogenase
781,147904,ETNP_120,40.57,5,5,1.37E6,1,1,3,,36910,S-(hydroxymethyl)mycothiol dehydrogenase
781,147905,ETNP_120,40.57,5,5,1.37E6,1,1,3,,36982,S-(hydroxymethyl)mycothiol dehydrogenase
781,147906,ETNP_180,40.57,5,5,1.37E6,1,1,3,,37320,S-(hydroxymethyl)mycothiol dehydrogenase
1209,147940,WP_014103127,40.35,2,2,6.81E6,1,1,1,,120690,carbamoyl phosphate synthase large subunit Micavibrio aeruginosavorus
1209,147941,WP_025047855,40.35,2,2,6.81E6,1,1,1,,120259,carbamoyl phosphate synthase large subunit Sulfitobacter mediterraneus
764,146580,NP_30,40.23,7,7,2.24E5,1,1,1,,16931,hypothetical protein
764,146581,WP_042849485,40.23,4,4,2.24E5,1,1,1,,26789,hypothetical protein Prochlorococcus sp MIT 0604
993,146715,WP_042851041,40.20,3,3,5.31E6,1,1,1,,45612,LL-diaminopimelate aminotransferase Prochlorococcus sp MIT 0604
993,147592,ETNP_120,40.20,13,13,5.31E6,1,1,1,,9683,LL-diaminopimelate aminotransferase
993,147950,ETNP_100,40.20,3,3,5.31E6,1,1,1,,42077,LL-diaminopimelate aminotransferase
918,146619,WP_038652622,40.20,21,21,4.49E5,1,1,1,,8261,30S ribosomal protein S18 Prochlorococcus sp MIT 0801
1043,147149,WP_042849907,40.06,6,6,1.46E7,1,1,1,,24277,riboflavin synthase subunit alpha Prochlorococcus sp MIT 0604
1211,147970,WP_042849866,39.98,4,4,8.38E6,1,1,1,,29921,delta 1-pyrroline-5-carboxylate reductase Prochlorococcus sp MIT 0604
1210,147959,WP_011376112,39.96,17,17,6.35E6,1,1,1,,8948,carboxysome shell protein Prochlorococcus
1210,147960,ETNP14_68,39.96,17,17,6.35E6,1,1,1,,9040,Ethanolamine utilization protein EutN
1210,147961,ETNP_120,39.96,17,17,6.35E6,1,1,1,,8884,Ethanolamine utilization protein EutN
1210,147962,WP_038543762,39.96,17,17,6.35E6,1,1,1,,9058,carboxysome shell protein Synechococcus sp KORDI-100
1210,147963,WP_011128575,39.96,17,17,6.35E6,1,1,1,,8981,carboxysome shell protein Synechococcus
1210,147964,ETNP_140,39.96,17,17,6.35E6,1,1,1,,8884,Ethanolamine utilization protein EutN
1210,147965,ETNP_100,39.96,17,17,6.35E6,1,1,1,,8884,Ethanolamine utilization protein EutN
1210,147966,ETNP_120,39.96,17,17,6.35E6,1,1,1,,8994,Ethanolamine utilization protein EutN
1210,147967,WP_011130571,39.96,17,17,6.35E6,1,1,1,,9024,carboxysome shell protein Prochlorococcus marinus
1210,147968,ETNP_120,39.96,17,17,6.35E6,1,1,1,,8884,Ethanolamine utilization protein EutN
816,146555,WP_042851277,39.91,18,18,0E0,2,1,2,Methylation(KR); Cation:Fe[II],26605,peptidase S16 Prochlorococcus sp MIT 0604
932,148064,ETNP14_68,39.65,4,4,1.79E7,1,1,2,,43014,putative hydrolase YxeP
1048,147651,WP_042849557,39.47,3,3,3.39E6,1,1,1,,47145,cysteine desulfurase Prochlorococcus sp MIT 0604
1048,148124,ETNP_120,39.47,3,3,3.39E6,1,1,1,,44318,Cysteine desulfurase
1048,148125,WP_037980890,39.47,3,3,3.39E6,1,1,1,,45652,cysteine desulfurase Synechococcus sp WH 5701
1049,147892,WP_006170814,39.39,1,1,4.62E5,1,1,1,,77425,HD family phosphohydrolase Synechococcus sp WH 5701
1049,148169,WP_038543880,39.39,1,1,4.62E5,1,1,1,,77543,HD family phosphohydrolase Synechococcus sp KORDI-100
1049,148170,WP_011127604,39.39,1,1,4.62E5,1,1,1,,77421,HD family phosphohydrolase Synechococcus sp WH 8102
912,146572,ETNP_120,39.39,8,8,9.18E6,2,1,2,Methylation(KR),42018,PRC-barrel domain protein
912,146573,ETNP_120,39.39,8,8,9.18E6,2,1,2,Methylation(KR),42018,PRC-barrel domain protein
580,146489,WP_042851112,39.13,8,8,3.22E7,2,2,4,,24330,ribonuclease D Prochlorococcus sp MIT 0604
688,146603,WP_041531369,39.09,3,3,4.46E6,1,1,1,,49659,signal recognition particle protein Pelobacter carbinolicus
933,148186,WP_038655450,39.02,24,24,2.03E7,1,1,1,,8061,DNA-directed RNA polymerase subunit omega Prochlorococcus sp MIT 0801
933,148187,ETNP_70,39.02,23,23,2.03E7,1,1,1,,8552,DNA-directed RNA polymerase subunit omega
933,148188,ETNP14_68,39.02,23,23,2.03E7,1,1,1,,8584,DNA-directed RNA polymerase subunit omega
933,148189,WP_002807252,39.02,22,22,2.03E7,1,1,1,,8851,DNA-directed RNA polymerase subunit omega Prochlorococcus
933,148190,ETNP_60,39.02,22,22,2.03E7,1,1,1,,8907,DNA-directed RNA polymerase subunit omega
1212,148201,ETNP_60,38.90,7,7,1.21E6,1,1,1,,21743,putative murein peptide carboxypeptidase
1212,148202,WP_042849919,38.90,4,4,1.21E6,1,1,1,,32447,carboxypeptidase Prochlorococcus sp MIT 0604
788,149407,WP_042851263,38.88,2,2,1.84E7,1,1,2,,41677,class V aminotransferase Prochlorococcus sp MIT 0604
662,146593,ETNP14_68,38.86,3,3,3.63E7,2,1,4,,76744,ATP-dependent Clp protease ATP-binding subunit ClpC
1214,148207,WP_011929150,38.82,4,4,1.66E6,1,1,1,,31982,4-hydroxy-tetrahydrodipicolinate synthase Dehalococcoides mccartyi
1213,148206,WP_041385190,38.81,3,3,4.56E6,1,1,1,Carbamidomethylation,59088,phosphoglucomutase Prochlorococcus marinus
909,146528,WP_042851120,38.80,4,4,2.63E6,2,2,2,,58335,cytidylate kinase Prochlorococcus sp MIT 0604
934,148236,WP_042850834,38.61,5,5,2.89E6,1,1,2,,34123,GTPase Era Prochlorococcus sp MIT 0604
822,148039,ETNP_70,38.59,5,5,1.93E6,1,1,2,,30601,hypothetical protein
1051,148046,XP_002183249,38.59,6,6,7.62E6,1,1,1,,23458,predicted protein partial  Phaeodactylum tricornutum CCAP 1055
1051,148240,ETNP_70,38.59,7,7,7.62E6,1,1,1,,21147,Guanylate kinase
1051,148241,WP_042849926,38.59,7,7,7.62E6,1,1,1,,21211,guanylate kinase Prochlorococcus sp MIT 0604
910,146538,WP_011128578,38.51,2,2,1.72E7,2,2,2,,81029,carboxysome shell protein Synechococcus sp WH 8102
910,146539,ETNP_120,38.51,2,2,1.72E7,2,2,2,,82464,Carboxysome shell peptide mid-region
1215,148265,ETNP_60,38.43,21,21,2.51E6,1,1,1,,6394,3-isopropylmalate dehydratase large subunit
1215,148266,WP_042849754,38.43,3,3,2.51E6,1,1,1,,51313,isopropylmalate isomerase Prochlorococcus sp MIT 0604
722,148049,ETNP_70,38.32,8,8,1.51E7,1,1,2,,16987,ATP synthase subunit b  sodium ion specific
722,148050,ETNP_60,38.32,8,8,1.51E7,1,1,2,,16973,ATP synthase subunit b  sodium ion specific
953,149563,WP_042849796,38.30,1,1,1.6E6,1,1,1,,81921,segregation protein B Prochlorococcus sp MIT 0604
1050,147895,WP_052044731,38.24,2,2,3.44E6,1,1,1,,61029,multidrug ABC transporter Prochlorococcus sp MIT 0604
1050,147896,WP_006170797,38.24,2,2,3.44E6,1,1,1,,62451,multidrug ABC transporter Synechococcus sp WH 5701
1216,148305,ETNP_90,38.24,9,9,1.17E6,1,1,1,Carbamidomethylation,14288,Bifunctional protein PyrR
1216,148306,ETNP_120,38.24,6,6,1.17E6,1,1,1,Carbamidomethylation,20638,Bifunctional protein PyrR
1216,148307,ETNP_140,38.24,6,6,1.17E6,1,1,1,Carbamidomethylation,20624,Bifunctional protein PyrR
1216,148308,WP_042503000,38.24,6,6,1.17E6,1,1,1,Carbamidomethylation,20935,uracil phosphoribosyltransferase Synechococcus
1216,148309,WP_038546424,38.24,6,6,1.17E6,1,1,1,Carbamidomethylation,20978,uracil phosphoribosyltransferase Synechococcus sp KORDI-100
1216,148310,WP_006171947,38.24,6,6,1.17E6,1,1,1,Carbamidomethylation,20804,uracil phosphoribosyltransferase Synechococcus sp WH 5701
1216,148311,ETNP_120,38.24,5,5,1.17E6,1,1,1,Carbamidomethylation,24903,Bifunctional protein PyrR
846,146543,NP_300,38.18,5,5,1.94E7,2,1,2,,39505,Argininosuccinate lyase 1
935,148312,ETNP_60,38.18,24,24,1.73E7,1,1,2,,5021,hypothetical protein
935,148314,ETNP_120,38.18,12,12,1.73E7,1,1,2,,9807,hypothetical protein
935,148315,ETNP_120,38.18,12,12,1.73E7,1,1,2,,9807,hypothetical protein
935,148316,ETNP_100,38.18,12,12,1.73E7,1,1,2,,9807,hypothetical protein
935,148319,WP_042850076,38.18,12,12,1.73E7,1,1,2,,9955,hypothetical protein Prochlorococcus sp MIT 0604
935,148320,ETNP_70,38.18,12,12,1.73E7,1,1,2,,10059,hypothetical protein
935,148321,ETNP14_68,38.18,12,12,1.73E7,1,1,2,,10073,hypothetical protein
1217,148343,WP_042851258,37.91,2,2,3.21E5,1,1,1,,70654,hypothetical protein Prochlorococcus sp MIT 0604
936,148376,WP_042850184,37.75,11,11,3.13E6,1,1,1,,15235,DUP family protein Prochlorococcus sp MIT 0604
936,148377,WP_011823830,37.75,10,10,3.13E6,1,1,1,,16093,DUP family protein Prochlorococcus
1218,148378,WP_042851228,37.72,4,4,4.76E6,1,1,1,,32643,spermidine synthase Prochlorococcus sp MIT 0604
1220,148389,WP_042849664,37.71,8,8,4.06E6,1,1,1,,13545,rhodanese Prochlorococcus sp MIT 0604
1220,148390,NP_30,37.71,8,8,4.06E6,1,1,1,,13522,hypothetical protein
1219,148379,WP_042850020,37.71,5,5,1.63E6,1,1,1,,30808,tryptophan synthase subunit alpha Prochlorococcus sp MIT 0604
937,148383,WP_042849512,37.65,19,19,5.5E6,1,1,2,,6949,hypothetical protein Prochlorococcus sp MIT 0604
789,150288,WP_042850351,37.62,11,11,2.02E5,2,2,2,Carbamidomethylation,20214,peroxiredoxin Prochlorococcus sp MIT 0604
1221,148403,ETNP_70,37.50,5,5,1.08E6,1,1,1,,25277,2 3-bisphosphoglycerate-independent phosphoglycerate mutase
823,148173,WP_042851024,37.49,7,7,5E6,1,1,2,Carbamidomethylation,28713,HEAT repeat containing protein Prochlorococcus sp MIT 0604
661,146576,NP_30,37.31,20,20,2.49E8,2,2,4,,10713,hypothetical protein
1222,148483,ETNP_70,36.89,7,7,3.95E6,1,1,1,,17011,hypothetical protein
1222,148488,ETNP_60,36.89,4,4,3.95E6,1,1,1,,30427,hypothetical protein
854,148065,WP_042850590,36.83,18,18,4.58E7,1,1,1,,8383,stress-induced morphogen Prochlorococcus sp MIT 0604
1223,148484,WP_042849605,36.79,9,9,2.54E6,1,1,1,,16387,hypothetical protein Prochlorococcus sp MIT 0604
1223,148485,NP_30,36.79,9,9,2.54E6,1,1,1,,16421,hypothetical protein
1223,148486,ETNP_70,36.79,9,9,2.54E6,1,1,1,,16442,hypothetical protein
1223,148487,ETNP_60,36.79,6,6,2.54E6,1,1,1,,23461,hypothetical protein
1224,148490,WP_032521616,36.71,11,11,7.6E5,1,1,1,,10624,hypothetical protein Prochlorococcus
