Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) 231_JA2_100m_0.3um_SKQ17_P2,Coverage (%) 233_JA4_265m_0.3_SKQ17_P2,Coverage (%) 243_JA14_965m_0.3um_SKQ17_P2,Coverage (%) 378_100m_trap_SKQ17_P2,Coverage (%) 278_265m_trap_SKQ17_P2,Coverage (%) 273_965m_trap_SKQ17_P2,Area 231_JA2_100m_0.3um_SKQ17_P2,Area 233_JA4_265m_0.3_SKQ17_P2,Area 243_JA14_965m_0.3um_SKQ17_P2,Area 378_100m_trap_SKQ17_P2,Area 278_265m_trap_SKQ17_P2,Area 273_965m_trap_SKQ17_P2,#Peptides,#Unique,#Spec 231_JA2_100m_0.3um_SKQ17_P2,#Spec 233_JA4_265m_0.3_SKQ17_P2,#Spec 243_JA14_965m_0.3um_SKQ17_P2,#Spec 378_100m_trap_SKQ17_P2,#Spec 278_265m_trap_SKQ17_P2,#Spec 273_965m_trap_SKQ17_P2,PTM,Avg. Mass,Description
325,953,WP_006170026,53.91,19,19,0,0,0,0,0,,,,,,,2,0,2,0,0,0,0,0,,9871,DNA-binding protein Synechococcus sp WH 5701
473,20646,XP_002176830,53.71,4,0,2,0,0,0,2,,,,,,,2,0,0,1,0,0,0,1,Deamidation (NQ),60928,mitochondria-targeted chaperonin  Phaeodactylum tricornutum CCAP 1055
234,19581,ETNP_180,53.54,5,0,2,2,0,0,0,,,,,,,2,0,0,2,1,0,0,0,,35635,Alpha-keto acid-binding periplasmic protein TakP precursor
234,2026,ETNP_160,53.54,4,0,2,2,0,0,0,,,,,,,2,0,0,2,1,0,0,0,,38887,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
234,2028,ETNP_120,53.54,4,0,2,2,0,0,0,,,,,,,2,0,0,2,1,0,0,0,,38887,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
234,2025,ETNP_300,53.54,4,0,2,2,0,0,0,,,,,,,2,0,0,2,1,0,0,0,,38887,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
234,2027,ETNP14_120,53.54,4,0,2,2,0,0,0,,,,,,,2,0,0,2,1,0,0,0,,39071,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
416,19994,ETNP14_68,53.30,8,0,8,0,0,0,0,,,,,,,3,0,0,3,0,0,0,0,Oxidation (M); Deamidation (NQ),44663,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
416,20053,ETNP_70,53.30,8,0,8,0,0,0,0,,,,,,,3,0,0,3,0,0,0,0,Oxidation (M); Deamidation (NQ),45048,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
416,20013,NP_100,53.30,8,0,8,0,0,0,0,,,,,,,3,0,0,3,0,0,0,0,Oxidation (M); Deamidation (NQ),45031,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
621,20090,ETNP_120,52.97,6,0,6,0,0,0,0,,2.14E5,,,,,2,2,0,2,0,0,0,0,,61453,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
621,20092,ETNP_160,52.97,6,0,6,0,0,0,0,,2.14E5,,,,,2,2,0,2,0,0,0,0,,61439,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
621,20093,ETNP_300,52.97,6,0,6,0,0,0,0,,2.14E5,,,,,2,2,0,2,0,0,0,0,,61440,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
621,20090,ETNP_120,52.97,6,0,6,0,0,0,0,,2.14E5,,,,,2,2,0,2,0,0,0,0,,61453,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
304,1672,WP_011399517,52.94,7,3,7,2,0,2,0,,,,,,,3,0,1,3,1,0,1,0,,36452,amino acid ABC transporter substrate-binding protein Hahella chejuensis
444,1512,NP_125,52.89,10,8,6,0,0,0,0,,,,,,,3,0,2,2,0,0,0,0,,30115,hypothetical protein
424,19779,ETNP14_68,52.56,4,0,4,0,0,0,0,,,,,,,2,0,0,2,0,0,0,0,,44801,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
400,50546,ETNP14_120,52.29,3,0,0,0,3,3,0,,,,1.1E6,1.78E6,,2,2,0,0,0,2,1,0,,46954,Enolase
400,50554,ETNP14_120,52.29,8,0,0,0,8,8,0,,,,1.1E6,1.78E6,,2,2,0,0,0,2,1,0,,17544,Enolase
408,50539,ETNP_140,52.00,7,0,0,0,4,0,4,,,,3.52E5,,3.53E5,2,2,0,0,0,1,0,1,,36205,Glyceraldehyde-3-phosphate dehydrogenase A
408,50542,ETNP_120,52.00,7,0,0,0,4,0,4,,,,3.52E5,,3.53E5,2,2,0,0,0,1,0,1,,36205,Glyceraldehyde-3-phosphate dehydrogenase A
408,50540,ETNP14_120,52.00,7,0,0,0,4,0,4,,,,3.52E5,,3.53E5,2,2,0,0,0,1,0,1,,36219,Glyceraldehyde-3-phosphate dehydrogenase A
408,50543,NP_300,52.00,7,0,0,0,4,0,4,,,,3.52E5,,3.53E5,2,2,0,0,0,1,0,1,,36219,Glyceraldehyde-3-phosphate dehydrogenase A
408,50538,NP_85,52.00,7,0,0,0,4,0,4,,,,3.52E5,,3.53E5,2,2,0,0,0,1,0,1,,36205,Glyceraldehyde-3-phosphate dehydrogenase A
408,50541,NP_125,52.00,7,0,0,0,4,0,4,,,,3.52E5,,3.53E5,2,2,0,0,0,1,0,1,,36218,Glyceraldehyde-3-phosphate dehydrogenase A
341,59769,ETNP14_120,51.96,8,0,0,0,0,8,0,,,,,,,2,0,0,0,0,0,2,0,,13726,50S ribosomal protein L7/L12
341,59762,ETNP14_68,51.96,9,0,0,0,0,9,0,,,,,,,2,0,0,0,0,0,2,0,,12894,50S ribosomal protein L7/L12
341,59760,ETNP14_120,51.96,9,0,0,0,0,9,0,,,,,,,2,0,0,0,0,0,2,0,,12835,50S ribosomal protein L7/L12
511,19754,NP_300,51.89,20,0,20,0,0,0,0,,6.25E5,,,,,2,2,0,2,0,0,0,0,,12457,Nitrogen regulatory protein P-II 2
511,19755,ETNP_120,51.89,20,0,20,0,0,0,0,,6.25E5,,,,,2,2,0,2,0,0,0,0,,12457,Nitrogen regulatory protein P-II 2
511,19756,ETNP_100,51.89,20,0,20,0,0,0,0,,6.25E5,,,,,2,2,0,2,0,0,0,0,,12457,Nitrogen regulatory protein P-II 2
511,19758,ETNP_110,51.89,20,0,20,0,0,0,0,,6.25E5,,,,,2,2,0,2,0,0,0,0,,12457,Nitrogen regulatory protein P-II 2
511,19757,ETNP14_120,51.89,20,0,20,0,0,0,0,,6.25E5,,,,,2,2,0,2,0,0,0,0,,12457,Nitrogen regulatory protein P-II 2
511,19743,ETNP_90,51.89,20,0,20,0,0,0,0,,6.25E5,,,,,2,2,0,2,0,0,0,0,,12438,Nitrogen regulatory protein P-II 2
511,19745,ETNP_100,51.89,20,0,20,0,0,0,0,,6.25E5,,,,,2,2,0,2,0,0,0,0,,12438,Nitrogen regulatory protein P-II 2
511,19746,ETNP14_120,51.89,20,0,20,0,0,0,0,,6.25E5,,,,,2,2,0,2,0,0,0,0,,12438,Nitrogen regulatory protein P-II 2
511,19747,NP_300,51.89,20,0,20,0,0,0,0,,6.25E5,,,,,2,2,0,2,0,0,0,0,,12438,Nitrogen regulatory protein P-II 2
511,19748,ETSP_PROKKA,51.89,20,0,20,0,0,0,0,,6.25E5,,,,,2,2,0,2,0,0,0,0,,12438,Nitrogen regulatory protein P-II 2
511,19742,ETNP_150,51.89,20,0,20,0,0,0,0,,6.25E5,,,,,2,2,0,2,0,0,0,0,,12443,Nitrogen regulatory protein P-II 2
511,19741,NP_85,51.89,20,0,20,0,0,0,0,,6.25E5,,,,,2,2,0,2,0,0,0,0,,12454,Nitrogen regulatory protein P-II 2
511,19744,ETNP_120,51.89,20,0,20,0,0,0,0,,6.25E5,,,,,2,2,0,2,0,0,0,0,,12457,Nitrogen regulatory protein P-II 2
511,19846,ETNP14_120,51.89,20,0,20,0,0,0,0,,6.25E5,,,,,2,2,0,2,0,0,0,0,,12429,Nitrogen regulatory protein P-II 2
511,19847,ETNP14_120,51.89,19,0,19,0,0,0,0,,6.25E5,,,,,2,2,0,2,0,0,0,0,,12727,Nitrogen regulatory protein P-II 2
511,19848,ETNP14_120,51.89,18,0,18,0,0,0,0,,6.25E5,,,,,2,2,0,2,0,0,0,0,,13177,Nitrogen regulatory protein P-II 2
634,2093,ETNP_120,51.68,2,0,2,0,0,0,0,,8.74E5,,,,,1,1,0,1,0,0,0,0,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
634,2094,ETNP_160,51.68,2,0,2,0,0,0,0,,8.74E5,,,,,1,1,0,1,0,0,0,0,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
634,2093,ETNP_120,51.68,2,0,2,0,0,0,0,,8.74E5,,,,,1,1,0,1,0,0,0,0,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
634,2096,ETNP_180,51.68,2,0,2,0,0,0,0,,8.74E5,,,,,1,1,0,1,0,0,0,0,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
634,2092,ETNP_140,51.68,2,0,2,0,0,0,0,,8.74E5,,,,,1,1,0,1,0,0,0,0,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
634,2097,ETNP_300,51.68,2,0,2,0,0,0,0,,8.74E5,,,,,1,1,0,1,0,0,0,0,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
438,19739,ETNP14_68,51.64,8,0,8,0,0,0,0,,1.36E6,,,,,2,2,0,2,0,0,0,0,,27146,Taurine-binding periplasmic protein precursor
571,19834,NP_100,51.63,5,0,5,0,0,0,0,,2.06E5,,,,,2,1,0,2,0,0,0,0,,59993,Respiratory nitrate reductase 2 beta chain
571,19863,ETNP_110,51.63,6,0,6,0,0,0,0,,2.06E5,,,,,2,1,0,2,0,0,0,0,,52387,Respiratory nitrate reductase 2 beta chain
571,19864,NP_300,51.63,10,0,10,0,0,0,0,,2.06E5,,,,,2,1,0,2,0,0,0,0,,31801,Respiratory nitrate reductase 2 beta chain
611,20146,ETNP_120,51.58,8,0,8,0,0,0,0,,4.86E5,,,,,2,2,0,2,0,0,0,0,,39839,Acetyl-CoA acetyltransferase
611,20144,NP_300,51.58,8,0,8,0,0,0,0,,4.86E5,,,,,2,2,0,2,0,0,0,0,,39813,Acetyl-CoA acetyltransferase
611,20145,ETNP_160,51.58,8,0,8,0,0,0,0,,4.86E5,,,,,2,2,0,2,0,0,0,0,,39813,Acetyl-CoA acetyltransferase
342,59710,ETNP14_68,51.51,17,0,0,0,0,17,0,,,,,,,2,0,0,0,0,0,2,0,,6711,50S ribosomal protein L7/L12
342,59711,ETNP14_120,51.51,17,0,0,0,0,17,0,,,,,,,2,0,0,0,0,0,2,0,,6697,50S ribosomal protein L7/L12
342,59712,ETNP14_120,51.51,17,0,0,0,0,17,0,,,,,,,2,0,0,0,0,0,2,0,,6711,50S ribosomal protein L7/L12
342,59753,ETNP14_68,51.51,22,0,0,0,0,22,0,,,,,,,2,0,0,0,0,0,2,0,,5172,50S ribosomal protein L7/L12
342,59767,ETNP14_68,51.51,9,0,0,0,0,9,0,,,,,,,2,0,0,0,0,0,2,0,,13252,50S ribosomal protein L7/L12
342,59766,ETNP14_120,51.51,9,0,0,0,0,9,0,,,,,,,2,0,0,0,0,0,2,0,,13252,50S ribosomal protein L7/L12
347,59763,ETNP14_120,51.49,9,0,0,0,0,9,0,,,,,,,2,0,0,0,0,0,2,0,,12886,50S ribosomal protein L7/L12
523,19892,ETNP_120,51.25,9,0,9,0,0,0,0,,1.04E6,,,,,2,2,0,2,0,0,0,0,,25684,Acetoacetyl-CoA reductase
523,19893,ETNP_100,51.25,9,0,9,0,0,0,0,,1.04E6,,,,,2,2,0,2,0,0,0,0,,25698,Acetoacetyl-CoA reductase
594,19872,ETNP_120,51.22,8,0,8,0,0,0,0,,5.68E5,,,,,2,2,0,2,0,0,0,0,Carbamidomethylation,48092,Oligopeptide-binding protein AppA precursor
594,19873,ETNP_120,51.22,7,0,7,0,0,0,0,,5.68E5,,,,,2,2,0,2,0,0,0,0,Carbamidomethylation,52952,Oligopeptide-binding protein AppA precursor
337,1405,ETNP_120,51.14,83,83,0,0,0,0,0,1.67E6,,,,,,2,2,2,0,0,0,0,0,,3885,hypothetical protein
337,1406,ETNP_90,51.14,47,47,0,0,0,0,0,1.67E6,,,,,,2,2,2,0,0,0,0,0,,6975,putative cold shock protein A
636,2287,ETNP14_68,50.40,2,2,0,0,0,0,0,1.86E5,,,,,,1,1,1,0,0,0,0,0,,61417,Periplasmic dipeptide transport protein precursor
521,2497,ETNP14_68,50.36,16,0,16,0,0,0,0,,,,,,,1,0,0,2,0,0,0,0,,10603,10 kDa chaperonin 2
420,20357,ETNP14_68,50.24,13,0,13,0,0,0,0,,,,,,,1,0,0,1,0,0,0,0,,10019,DNA-binding protein HU 1
420,20379,ETNP14_68,50.24,13,0,13,0,0,0,0,,,,,,,1,0,0,1,0,0,0,0,,9994,DNA-binding protein HU 1
310,861,ETNP_120,50.06,2,2,0,0,0,0,0,,,,,,,1,0,1,0,0,0,0,0,,57178,60 kDa chaperonin
564,19981,ETNP_300,50.03,3,0,2,0,0,2,0,,,,,1.36E6,,2,1,0,1,0,0,1,0,Deamidation (NQ); Dimethylation(KR),101196,Nitrate reductase
564,19982,ETNP_160,50.03,3,0,2,0,0,2,0,,,,,1.36E6,,2,1,0,1,0,0,1,0,Deamidation (NQ); Dimethylation(KR),101568,Nitrate reductase
564,19985,ETNP_180,50.03,4,0,2,0,0,2,0,,,,,1.36E6,,2,1,0,1,0,0,1,0,Deamidation (NQ); Dimethylation(KR),86639,Nitrate reductase
564,20140,ETNP_120,50.03,4,0,2,0,0,2,0,,,,,1.36E6,,2,1,0,1,0,0,1,0,Deamidation (NQ); Dimethylation(KR),86057,Nitrate reductase
673,20240,NP_85,49.99,27,0,27,0,0,0,0,,,,,,,1,0,0,1,0,0,0,0,,10058,hypothetical protein
673,20241,ETNP_120,49.99,19,0,19,0,0,0,0,,,,,,,1,0,0,1,0,0,0,0,,14848,hypothetical protein
502,19774,ETNP_120,49.80,3,0,3,0,0,0,0,,8.27E5,,,,,2,2,0,2,0,0,0,0,,99807,Arsenite oxidase subunit AioA
518,19787,ETNP_180,49.57,7,0,7,0,0,0,0,,6.68E5,,,,,2,2,0,2,0,0,0,0,,40041,Bacterial extracellular solute-binding protein
518,19789,ETNP_160,49.57,7,0,7,0,0,0,0,,6.68E5,,,,,2,2,0,2,0,0,0,0,,40041,Bacterial extracellular solute-binding protein
518,19790,ETNP_140,49.57,7,0,7,0,0,0,0,,6.68E5,,,,,2,2,0,2,0,0,0,0,,40041,Bacterial extracellular solute-binding protein
518,19786,NP_300,49.57,7,0,7,0,0,0,0,,6.68E5,,,,,2,2,0,2,0,0,0,0,,40041,Bacterial extracellular solute-binding protein
518,19788,ETNP_300,49.57,7,0,7,0,0,0,0,,6.68E5,,,,,2,2,0,2,0,0,0,0,,40041,Bacterial extracellular solute-binding protein
418,20362,ETNP14_68,49.52,13,0,13,0,0,0,0,,,,,,,1,0,0,1,0,0,0,0,,10144,DNA-binding protein HU 1
559,19942,NP_300,49.42,25,0,25,0,0,0,0,,5.76E4,,,,,2,1,0,2,0,0,0,0,,11688,hypothetical protein
633,1064,WP_036913285,49.28,11,11,0,0,0,0,0,2E5,,,,,,2,2,2,0,0,0,0,0,,25309,translation initiation factor IF-3 Prochlorococcus
633,1065,ETNP_90,49.28,11,11,0,0,0,0,0,2E5,,,,,,2,2,2,0,0,0,0,0,,25293,Translation initiation factor IF-3
633,918,ETNP_100,49.28,11,11,0,0,0,0,0,2E5,,,,,,2,2,2,0,0,0,0,0,,24911,Translation initiation factor IF-3
633,919,ETNP_90,49.28,11,11,0,0,0,0,0,2E5,,,,,,2,2,2,0,0,0,0,0,,24911,Translation initiation factor IF-3
633,1066,WP_011129498,49.28,11,11,0,0,0,0,0,2E5,,,,,,2,2,2,0,0,0,0,0,,25323,translation initiation factor IF-3 Prochlorococcus marinus
647,104435,ETNP_120,49.21,7,0,7,0,0,0,0,,1.43E6,,,,,2,2,0,2,0,0,0,0,Deamidation (NQ),46497,Quinoprotein glucose dehydrogenase B precursor
647,104437,ETNP_140,49.21,9,0,9,0,0,0,0,,1.43E6,,,,,2,2,0,2,0,0,0,0,Deamidation (NQ),34641,Soluble aldose sugar dehydrogenase YliI precursor
449,20205,ETNP_100,49.20,13,0,13,0,0,0,0,,1.09E6,,,,,2,2,0,2,0,0,0,0,,10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
449,20203,NP_300,49.20,13,0,13,0,0,0,0,,1.09E6,,,,,2,2,0,2,0,0,0,0,,10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
449,20204,ETNP_150,49.20,13,0,13,0,0,0,0,,1.09E6,,,,,2,2,0,2,0,0,0,0,,10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
449,20206,ETNP_300,49.20,13,0,13,0,0,0,0,,1.09E6,,,,,2,2,0,2,0,0,0,0,,10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
449,20207,ETNP_120,49.20,13,0,13,0,0,0,0,,1.09E6,,,,,2,2,0,2,0,0,0,0,,10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
449,20207,ETNP_120,49.20,13,0,13,0,0,0,0,,1.09E6,,,,,2,2,0,2,0,0,0,0,,10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
493,19915,ETNP_120,49.07,2,0,2,0,0,0,0,,1.31E5,,,,,1,1,0,1,0,0,0,0,,54556,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
493,19916,ETNP_160,49.07,2,0,2,0,0,0,0,,1.31E5,,,,,1,1,0,1,0,0,0,0,,63426,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
545,20853,ETNP_300,48.80,3,0,3,0,0,0,0,,,,,,,1,0,0,1,0,0,0,0,,50639,60 kDa chaperonin
545,20851,ETNP_300,48.80,4,0,4,0,0,0,0,,,,,,,1,0,0,1,0,0,0,0,,33249,60 kDa chaperonin
545,20852,ETNP_140,48.80,4,0,4,0,0,0,0,,,,,,,1,0,0,1,0,0,0,0,,33233,60 kDa chaperonin
503,104473,ETNP_90,48.58,10,10,0,0,0,0,0,1.03E6,,,,,,1,1,1,0,0,0,0,0,Oxidation (M),17359,R-phycocyanin-2 subunit alpha
456,937,ETNP_100,48.54,16,16,0,0,0,0,0,6.19E5,,,,,,2,2,2,0,0,0,0,0,,16361,50S ribosomal protein L13
456,938,ETNP_90,48.54,16,16,0,0,0,0,0,6.19E5,,,,,,2,2,2,0,0,0,0,0,,16762,50S ribosomal protein L13
456,939,ETNP_110,48.54,16,16,0,0,0,0,0,6.19E5,,,,,,2,2,2,0,0,0,0,0,,16762,50S ribosomal protein L13
456,940,ETNP_120,48.54,16,16,0,0,0,0,0,6.19E5,,,,,,2,2,2,0,0,0,0,0,,16762,50S ribosomal protein L13
456,941,ETNP_100,48.54,16,16,0,0,0,0,0,6.19E5,,,,,,2,2,2,0,0,0,0,0,,16762,50S ribosomal protein L13
456,967,ETNP_100,48.54,16,16,0,0,0,0,0,6.19E5,,,,,,2,2,2,0,0,0,0,0,,16859,50S ribosomal protein L13
456,967,ETNP_100,48.54,16,16,0,0,0,0,0,6.19E5,,,,,,2,2,2,0,0,0,0,0,,16859,50S ribosomal protein L13
456,971,ETNP_90,48.54,16,16,0,0,0,0,0,6.19E5,,,,,,2,2,2,0,0,0,0,0,,16859,50S ribosomal protein L13
456,970,ETNP_110,48.54,16,16,0,0,0,0,0,6.19E5,,,,,,2,2,2,0,0,0,0,0,,16859,50S ribosomal protein L13
450,37684,ETNP14_120,48.42,3,0,0,3,0,0,0,,,6.28E4,,,,2,1,0,0,2,0,0,0,,45894,Ammonia channel precursor
450,37713,ETNP_100,48.42,3,0,0,3,0,0,0,,,6.28E4,,,,2,1,0,0,2,0,0,0,,48390,Ammonia channel precursor
450,37714,ETNP14_120,48.42,3,0,0,3,0,0,0,,,6.28E4,,,,2,1,0,0,2,0,0,0,,55593,Ammonia channel precursor
450,37739,ETNP_100,48.42,29,0,0,29,0,0,0,,,6.28E4,,,,2,1,0,0,2,0,0,0,,5351,hypothetical protein
450,37740,ETNP_120,48.42,7,0,0,7,0,0,0,,,6.28E4,,,,2,1,0,0,2,0,0,0,,19639,Ammonium transporter NrgA
393,59742,ETNP14_120,48.14,10,8,8,0,0,10,0,,,,,1.38E7,,2,1,1,1,0,0,1,0,,13362,Outer membrane lipoprotein Omp16 precursor
393,59706,ETNP_90,48.14,10,7,7,0,0,10,0,,,,,1.38E7,,2,1,1,1,0,0,1,0,,14097,Peptidoglycan-associated lipoprotein precursor
393,59707,ETNP14_120,48.14,6,5,5,0,0,6,0,,,,,1.38E7,,2,1,1,1,0,0,1,0,,21058,Peptidoglycan-associated lipoprotein precursor
411,59575,ETNP_150,47.85,26,0,0,0,0,26,0,,,,,,,1,0,0,0,0,0,1,0,Carbamidomethylation,4626,Tubulin/FtsZ family  GTPase domain
622,4821,ETNP_300,47.38,5,0,5,0,0,0,0,,4.95E5,,,,,2,2,0,2,0,0,0,0,,62910,Glutathione-binding protein GsiB precursor
622,4822,ETNP_160,47.38,5,0,5,0,0,0,0,,4.95E5,,,,,2,2,0,2,0,0,0,0,,62910,Glutathione-binding protein GsiB precursor
622,4823,ETNP_180,47.38,5,0,5,0,0,0,0,,4.95E5,,,,,2,2,0,2,0,0,0,0,,62910,Glutathione-binding protein GsiB precursor
622,4824,ETNP_120,47.38,5,0,5,0,0,0,0,,4.95E5,,,,,2,2,0,2,0,0,0,0,,62910,Glutathione-binding protein GsiB precursor
519,1256,ETNP_160,47.20,18,18,0,0,0,0,0,1.05E6,,,,,,2,2,3,0,0,0,0,0,,18829,putative nucleotide-binding protein
519,1259,ETNP_90,47.20,18,18,0,0,0,0,0,1.05E6,,,,,,2,2,3,0,0,0,0,0,,18829,putative nucleotide-binding protein
519,1255,ETNP_100,47.20,18,18,0,0,0,0,0,1.05E6,,,,,,2,2,3,0,0,0,0,0,,18829,putative nucleotide-binding protein
519,1255,ETNP_100,47.20,18,18,0,0,0,0,0,1.05E6,,,,,,2,2,3,0,0,0,0,0,,18829,putative nucleotide-binding protein
519,1252,ETNP14_68,47.20,18,18,0,0,0,0,0,1.05E6,,,,,,2,2,3,0,0,0,0,0,,18733,putative nucleotide-binding protein
519,1251,ETNP_140,47.20,18,18,0,0,0,0,0,1.05E6,,,,,,2,2,3,0,0,0,0,0,,18733,putative nucleotide-binding protein
519,1253,ETNP_100,47.20,18,18,0,0,0,0,0,1.05E6,,,,,,2,2,3,0,0,0,0,0,,18733,putative nucleotide-binding protein
519,1254,ETNP_160,47.20,18,18,0,0,0,0,0,1.05E6,,,,,,2,2,3,0,0,0,0,0,,18733,putative nucleotide-binding protein
519,1257,ETNP_110,47.20,18,18,0,0,0,0,0,1.05E6,,,,,,2,2,3,0,0,0,0,0,,18733,putative nucleotide-binding protein
519,1258,ETNP_90,47.20,18,18,0,0,0,0,0,1.05E6,,,,,,2,2,3,0,0,0,0,0,,18733,putative nucleotide-binding protein
579,779,ETNP14_68,47.12,20,20,0,0,0,0,0,7.23E4,,,,,,2,2,2,0,0,0,0,0,,19595,Pentapeptide repeats (8 copies)
433,104503,ETNP14_120,46.80,13,0,13,0,0,0,0,,7.43E5,,,,,1,1,0,1,0,0,0,0,,7567,Cold shock-like protein CspE
410,1090,ETNP14_120,46.78,2,2,0,0,0,0,0,,,,,,,1,0,1,0,0,0,0,0,,57067,60 kDa chaperonin 2
412,3914,ETNP_90,46.68,4,0,4,0,0,0,0,,,,,,,1,0,0,1,0,0,0,0,,39449,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
412,3916,ETNP_120,46.68,4,0,4,0,0,0,0,,,,,,,1,0,0,1,0,0,0,0,,39449,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
412,3915,ETNP_100,46.68,4,0,4,0,0,0,0,,,,,,,1,0,0,1,0,0,0,0,,39449,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
412,3917,ETNP_180,46.68,3,0,3,0,0,0,0,,,,,,,1,0,0,1,0,0,0,0,,45442,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
412,3918,ETNP_160,46.68,3,0,3,0,0,0,0,,,,,,,1,0,0,1,0,0,0,0,,45442,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
412,3919,ETNP_120,46.68,3,0,3,0,0,0,0,,,,,,,1,0,0,1,0,0,0,0,,45442,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
412,3920,ETNP_140,46.68,3,0,3,0,0,0,0,,,,,,,1,0,0,1,0,0,0,0,,45411,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
487,783,NP_100,46.56,10,10,0,0,0,0,0,1.11E5,,,,,,2,2,2,0,0,0,0,0,,15011,hypothetical protein
637,19885,ETNP_180,46.46,4,0,4,0,0,0,0,,1.43E4,,,,,1,1,0,1,0,0,0,0,,40579,Heme-binding protein A precursor
637,20353,ETNP_120,46.46,7,0,7,0,0,0,0,,1.43E4,,,,,1,1,0,1,0,0,0,0,,24505,Nickel-binding periplasmic protein precursor
387,104561,ETNP_160,46.45,5,0,5,0,0,0,0,,,,,,,1,0,0,1,0,0,0,0,,37373,60 kDa chaperonin 5
387,104563,ETNP_120,46.45,11,0,11,0,0,0,0,,,,,,,1,0,0,1,0,0,0,0,,16804,60 kDa chaperonin
585,20325,ETNP_140,46.40,2,0,2,0,0,0,0,,,,,,,1,0,0,1,0,0,0,0,,77992,Nitrate reductase
585,20326,ETNP_300,46.40,2,0,2,0,0,0,0,,,,,,,1,0,0,1,0,0,0,0,,77992,Nitrate reductase
585,20327,ETNP_160,46.40,2,0,2,0,0,0,0,,,,,,,1,0,0,1,0,0,0,0,,86827,Periplasmic nitrate reductase precursor
585,20324,ETNP_120,46.40,2,0,2,0,0,0,0,,,,,,,1,0,0,1,0,0,0,0,,70637,Periplasmic nitrate reductase precursor
585,20187,NP_300,46.40,2,0,2,0,0,0,0,,,,,,,1,0,0,1,0,0,0,0,,70586,Periplasmic nitrate reductase precursor
585,20094,ETNP_180,46.40,2,0,2,0,0,0,0,,,,,,,1,0,0,1,0,0,0,0,,82798,Nitrate reductase
415,684,ETNP14_120,46.10,13,13,13,0,0,0,0,3.04E5,2.99E4,,,,,1,1,1,1,0,0,0,0,,13496,hypothetical protein
279,883,ETNP_90,46.08,5,5,0,0,0,0,0,,,,,,,2,0,2,0,0,0,0,0,,57923,60 kDa chaperonin 5
1311,2149,ETNP_110,46.02,11,11,0,0,0,0,0,2.92E5,,,,,,1,1,1,0,0,0,0,0,,14304,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
327,789,WP_028953685,45.94,8,8,0,0,0,0,0,4.02E6,,,,,,2,1,5,0,0,0,0,0,Oxidation (M),19143,bleomycin hydrolase Synechococcus
478,104461,ETNP_120,45.52,3,2,2,0,0,0,0,,,,,,,2,0,1,1,0,0,0,0,,57802,60 kDa chaperonin
421,59554,ETNP14_68,45.44,5,0,0,0,0,4,5,,,,,2.62E6,3.76E5,3,3,0,0,0,0,2,1,,45009,Elongation factor G 1
448,19871,ETNP14_120,45.38,3,0,3,0,0,0,0,,2.93E6,,,,,1,1,0,3,0,0,0,0,Deamidation (NQ),39553,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
650,1304,ETNP_140,45.28,10,10,0,0,0,0,0,2.61E5,,,,,,1,1,1,0,0,0,0,0,,11338,50S ribosomal protein L23
