Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) RAL95_trypsin_MED_2,Area RAL95_trypsin_MED_2,#Peptides,#Unique,#Spec RAL95_trypsin_MED_2,PTM,Avg. Mass,Description
911,146028,WP_042849795,44.85,7,7,4.54E6,2,2,2,,33454,S-methyl-5-thioadenosine phosphorylase Prochlorococcus sp MIT 0604
796,147056,NP_30,44.70,16,16,2.42E7,1,1,3,,8117,hypothetical protein
796,147057,WP_006171349,44.70,16,16,2.42E7,1,1,3,,8021,hypothetical protein Synechococcus sp WH 5701
796,147058,WP_042849937,44.70,16,16,2.42E7,1,1,3,,8300,hypothetical protein Prochlorococcus sp MIT 0604
912,150422,WP_042849980,44.65,9,9,2.2E6,2,2,2,,26117,cobIalamin adenolsyltransferasecobinamide ATP-dependent adenolsyltransferase Prochlorococcus sp MIT 0604
780,145831,WP_042849921,44.54,4,4,7.3E6,2,2,2,,60167,exopolyphosphatase Prochlorococcus sp MIT 0604
729,147502,WP_042849789,44.48,4,4,8.51E6,1,1,3,,51102,hypothetical protein Prochlorococcus sp MIT 0604
830,150732,ETNP_60,44.44,7,7,9.58E6,2,2,2,,18852,Peptide methionine sulfoxide reductase MsrB
847,144955,WP_042850566,44.31,7,7,5.76E6,2,2,2,,40204,oxidoreductase Prochlorococcus sp MIT 0604
635,146489,WP_042851112,44.15,8,8,3.24E7,2,2,3,,24330,ribonuclease D Prochlorococcus sp MIT 0604
634,146625,WP_018970134,44.05,2,2,3.06E7,2,1,4,Deamidation (NQ),143879,DNA-directed RNA polymerase subunit beta Rubritalea marina
1071,148202,WP_042849919,43.78,4,4,1.31E6,1,1,1,,32447,carboxypeptidase Prochlorococcus sp MIT 0604
1071,148201,ETNP_60,43.78,7,7,1.31E6,1,1,1,,21743,putative murein peptide carboxypeptidase
943,160463,WP_042849689,43.76,4,4,4.54E6,1,1,2,,32295,nicotinate-nucleotide pyrophosphorylase Prochlorococcus sp MIT 0604
773,160210,WP_042850066,43.66,7,7,2.34E6,2,2,3,,35507,prenyltransferase Prochlorococcus sp MIT 0604
797,148049,ETNP_70,43.64,8,8,1.92E7,1,1,3,,16987,ATP synthase subunit b  sodium ion specific
797,148050,ETNP_60,43.64,8,8,1.92E7,1,1,3,,16973,ATP synthase subunit b  sodium ion specific
815,160225,ETNP_120,43.34,4,4,5.98E6,2,2,2,,55430,ATP-dependent zinc metalloprotease FtsH 1
815,160240,WP_038653817,43.34,4,4,5.98E6,2,2,2,,55159,ATPase AAA Prochlorococcus sp MIT 0801
815,160241,WP_038543443,43.34,4,4,5.98E6,2,2,2,,54535,ATPase AAA Synechococcus sp KORDI-100
685,144006,WP_042851119,43.25,10,10,1.42E7,3,3,3,Carbamidomethylation; Deamidation (NQ),38443,phosphoribosylformylglycinamidine cyclo-ligase Prochlorococcus sp MIT 0604
1234,147970,WP_042849866,43.17,4,4,8.26E6,1,1,1,,29921,delta 1-pyrroline-5-carboxylate reductase Prochlorococcus sp MIT 0604
774,145948,WP_042849935,43.14,5,5,1.18E7,2,2,3,,40300,hypothetical protein Prochlorococcus sp MIT 0604
726,146284,WP_006171539,43.00,5,5,4.3E7,1,1,2,,21780,ATP-dependent Clp protease proteolytic subunit Synechococcus sp WH 5701
726,146285,NP_85,43.00,5,5,4.3E7,1,1,2,,21739,ATP-dependent Clp protease proteolytic subunit
726,146286,WP_011128165,43.00,5,5,4.3E7,1,1,2,,21941,ATP-dependent Clp protease proteolytic subunit 2 Synechococcus
726,146287,ETNP_140,43.00,5,5,4.3E7,1,1,2,,21827,ATP-dependent Clp protease proteolytic subunit
726,146288,ETNP_110,43.00,5,5,4.3E7,1,1,2,,21843,ATP-dependent Clp protease proteolytic subunit
726,146289,ETNP_120,43.00,5,5,4.3E7,1,1,2,,21843,ATP-dependent Clp protease proteolytic subunit
726,146290,ETNP_100,43.00,5,5,4.3E7,1,1,2,,21857,ATP-dependent Clp protease proteolytic subunit
726,146291,ETNP_100,43.00,5,5,4.3E7,1,1,2,,21843,ATP-dependent Clp protease proteolytic subunit
726,146296,ETNP_110,43.00,5,5,4.3E7,1,1,2,,23971,ATP-dependent Clp protease proteolytic subunit
726,146297,ETNP_140,43.00,5,5,4.3E7,1,1,2,,23971,ATP-dependent Clp protease proteolytic subunit
726,146298,ETNP_100,43.00,4,4,4.3E7,1,1,2,,24496,ATP-dependent Clp protease proteolytic subunit
726,146300,ETNP_90,43.00,4,4,4.3E7,1,1,2,,25796,ATP-dependent Clp protease proteolytic subunit
726,146301,ETNP_160,43.00,4,4,4.3E7,1,1,2,,26187,ATP-dependent Clp protease proteolytic subunit
694,146614,ETNP_70,42.87,36,36,3.83E8,2,2,2,,8605,Acyl carrier protein
944,146602,WP_042849968,42.77,3,3,8.36E6,1,1,2,,68041,prolyl-tRNA synthetase Prochlorococcus sp MIT 0604
826,145995,WP_042849949,42.27,4,4,5.76E6,2,2,2,,58124,peptidase M32 Prochlorococcus sp MIT 0604
945,145530,WP_042850524,42.10,3,3,5.85E6,1,1,2,,46944,homoserine dehydrogenase Prochlorococcus sp MIT 0604
777,160252,ETNP_60,42.07,4,4,5.52E6,2,1,3,Carbamidomethylation,74858,ATP-dependent Clp protease ATP-binding subunit ClpC
777,160253,ETNP_70,42.07,3,3,5.52E6,2,1,3,Carbamidomethylation,92422,ATP-dependent Clp protease ATP-binding subunit ClpC
724,146572,ETNP_120,42.03,8,8,9.76E6,2,1,2,Methylation(KR),42018,PRC-barrel domain protein
724,146572,ETNP_120,42.03,8,8,9.76E6,2,1,2,Methylation(KR),42018,PRC-barrel domain protein
915,146418,ETNP_120,41.94,7,7,1.92E7,2,2,2,,28949,Glucose-1-phosphate cytidylyltransferase
922,144686,WP_042851008,41.94,1,1,7.86E5,1,1,1,,103070,DEADDEAH box helicase Prochlorococcus sp MIT 0604
245,160234,WP_006997539,41.68,5,5,1.48E8,2,1,9,Deamidation (NQ); Methylation(KR),70040,molecular chaperone DnaK Candidatus Pelagibacter ubique
245,160238,ETNP_90,41.68,17,17,1.48E8,2,1,9,Deamidation (NQ); Methylation(KR),19650,Chaperone protein DnaK
245,146263,ETNP_160,41.68,11,11,1.48E8,2,1,9,Deamidation (NQ); Methylation(KR),29572,Chaperone protein DnaK
1235,160475,ETNP_100,41.61,14,14,2.92E5,1,1,1,,10473,potassium/proton antiporter
1235,160476,ETNP_100,41.61,13,13,2.92E5,1,1,1,,11149,potassium/proton antiporter
1235,160477,ETNP_120,41.61,12,12,2.92E5,1,1,1,,11698,potassium/proton antiporter
1235,160478,ETNP14_68,41.61,7,7,2.92E5,1,1,1,,19907,Na(+)/H(+) antiporter NhaH
1235,160479,ETNP14_68,41.61,6,6,2.92E5,1,1,1,,23437,potassium/proton antiporter
1235,160480,ETNP14_68,41.61,6,6,2.92E5,1,1,1,,25305,potassium/proton antiporter
1235,160481,ETNP_90,41.61,5,5,2.92E5,1,1,1,,27170,Na(+)/H(+) antiporter NhaH
1235,160482,ETNP_140,41.61,5,5,2.92E5,1,1,1,,29517,K(+)/H(+) antiporter NhaP2
1235,160483,ETNP_120,41.61,4,4,2.92E5,1,1,1,,35328,Na(+)/H(+) antiporter NhaH
1235,160484,ETNP_140,41.61,4,4,2.92E5,1,1,1,,36288,Na(+)/H(+) antiporter NhaH
1235,160485,ETNP_70,41.61,4,4,2.92E5,1,1,1,,42443,Na(+)/H(+) antiporter NhaH
1235,160486,WP_042849930,41.61,4,4,2.92E5,1,1,1,,42365,sodiumproton antiporter Prochlorococcus sp MIT 0604
1235,160487,WP_038651569,41.61,3,3,2.92E5,1,1,1,,43547,sodiumproton antiporter Prochlorococcus sp MIT 0801
1235,160488,ETNP_90,41.61,3,3,2.92E5,1,1,1,,43054,Na(+)/H(+) antiporter NhaH
1070,148206,WP_041385190,41.60,3,3,4.75E6,1,1,1,Carbamidomethylation,59088,phosphoglucomutase Prochlorococcus marinus
682,160254,WP_042849770,41.49,4,4,1.58E7,2,2,3,,47292,hemolysin Prochlorococcus sp MIT 0604
1072,146879,ETNP14_120,41.14,4,4,8.4E5,1,1,1,Carbamidomethylation,52199,Decarbamoylnovobiocin carbamoyltransferase
1236,148383,WP_042849512,41.11,19,19,2.05E6,1,1,1,,6949,hypothetical protein Prochlorococcus sp MIT 0604
917,146498,WP_042849928,40.92,6,6,3.53E6,2,2,2,,38729,tRNA threonylcarbamoyladenosine modification protein TsaD Prochlorococcus sp MIT 0604
725,146151,WP_042850278,40.70,4,4,3.33E6,1,1,2,,27605,urea ABC transporter ATP-binding protein Prochlorococcus sp MIT 0604
946,148064,ETNP14_68,40.64,4,4,1.7E7,1,1,2,,43014,putative hydrolase YxeP
1237,146604,WP_042850831,40.56,6,6,1.03E7,1,1,1,,18319,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase Prochlorococcus sp MIT 0604
947,147654,ETNP14_120,40.54,10,10,6.72E6,1,1,2,,12187,bifunctional homocysteine S-methyltransferase/5 10-methylenetetrahydrofolate reductase protein
919,152084,WP_042850909,40.50,8,8,9.02E5,2,1,2,,30239,hypothetical protein Prochlorococcus sp MIT 0604
927,160288,WP_042850196,40.48,2,2,1.85E6,1,1,1,,51031,hypothetical protein Prochlorococcus sp MIT 0604
781,146593,ETNP14_68,40.42,3,3,3.26E7,2,1,3,,76744,ATP-dependent Clp protease ATP-binding subunit ClpC
1239,147849,ETNP_90,40.39,2,2,0E0,1,1,1,,56712,Urease subunit alpha
1239,147850,ETNP_120,40.39,2,2,0E0,1,1,1,,60931,Urease subunit alpha
1239,147850,ETNP_120,40.39,2,2,0E0,1,1,1,,60931,Urease subunit alpha
1239,147852,ETNP_100,40.39,2,2,0E0,1,1,1,,60931,Urease subunit alpha
1238,148265,ETNP_60,40.37,21,21,2.69E6,1,1,1,,6394,3-isopropylmalate dehydratase large subunit
1238,148266,WP_042849754,40.37,3,3,2.69E6,1,1,1,,51313,isopropylmalate isomerase Prochlorococcus sp MIT 0604
720,150781,WP_038652600,40.08,2,2,2.46E6,2,1,2,,131131,methionine synthase Prochlorococcus sp MIT 0801
798,148641,WP_042850525,40.06,7,7,2.36E7,1,1,3,,15913,cysteine desufuration protein SufE Prochlorococcus sp MIT 0604
734,149787,WP_011128830,40.00,13,13,3.09E6,2,1,3,Deamidation (NQ),9809,cell division topological specificity factor Synechococcus
778,146543,NP_300,39.87,5,5,1.8E7,2,1,2,,39505,Argininosuccinate lyase 1
929,151671,WP_042849940,39.68,5,5,8.02E6,1,1,1,Carbamidomethylation; Deamidation (NQ),32455,exodeoxyribonuclease III Prochlorococcus sp MIT 0604
1025,160433,WP_015440595,39.61,3,3,5.07E6,1,1,1,,45989,homoserine dehydrogenase Ilumatobacter coccineus
1077,145089,WP_042850157,39.53,3,3,4.62E6,1,1,1,Carbamidomethylation,44600,hypothetical protein Prochlorococcus sp MIT 0604
948,160498,ETNP_120,39.48,7,7,1.39E7,1,1,2,Oxidation (M),17384,50S ribosomal protein L2
948,160499,ETNP_120,39.48,6,6,1.39E7,1,1,2,Oxidation (M),20327,50S ribosomal protein L2
948,160500,WP_018049715,39.48,4,4,1.39E7,1,1,2,Oxidation (M),30610,50S ribosomal protein L2 Nitrospina sp AB-629-B18
961,160633,WP_038654211,39.47,2,2,8.98E5,1,1,1,,41471,urea ABC transporter permease Prochlorococcus sp MIT 0801
961,160634,WP_042850280,39.47,2,2,8.98E5,1,1,1,,41831,urea ABC transporter permease Prochlorococcus sp MIT 0604
858,147276,ETNP_90,39.29,9,9,2.05E6,1,1,2,,21922,ATP-dependent dethiobiotin synthetase BioD
858,147277,ETNP_120,39.29,8,8,2.05E6,1,1,2,,23074,ATP-dependent dethiobiotin synthetase BioD
858,147280,ETNP_100,39.29,8,8,2.05E6,1,1,2,,24632,ATP-dependent dethiobiotin synthetase BioD
858,147281,ETNP14_68,39.29,8,8,2.05E6,1,1,2,,24632,ATP-dependent dethiobiotin synthetase BioD
858,147284,ETNP_100,39.29,8,8,2.05E6,1,1,2,,24676,ATP-dependent dethiobiotin synthetase BioD
858,147285,ETNP_120,39.29,8,8,2.05E6,1,1,2,,24663,ATP-dependent dethiobiotin synthetase BioD
858,147286,ETNP_110,39.29,8,8,2.05E6,1,1,2,,24592,ATP-dependent dethiobiotin synthetase BioD
858,147285,ETNP_120,39.29,8,8,2.05E6,1,1,2,,24663,ATP-dependent dethiobiotin synthetase BioD
858,147289,ETNP_140,39.29,8,8,2.05E6,1,1,2,,24636,ATP-dependent dethiobiotin synthetase BioD
858,147290,WP_011130859,39.29,8,8,2.05E6,1,1,2,,24523,dithiobiotin synthetase Prochlorococcus marinus
858,147291,WP_036911373,39.29,8,8,2.05E6,1,1,2,,24537,dethiobiotin synthetase Prochlorococcus
858,147273,ETNP_160,39.29,15,15,2.05E6,1,1,2,,12741,ATP-dependent dethiobiotin synthetase BioD
858,147274,ETNP_90,39.29,15,15,2.05E6,1,1,2,,12758,ATP-dependent dethiobiotin synthetase BioD
858,147275,NP_85,39.29,15,15,2.05E6,1,1,2,,12928,dithiobiotin synthetase
858,147278,WP_038546151,39.29,8,8,2.05E6,1,1,2,,23934,dethiobiotin synthetase Synechococcus sp KORDI-100
858,147279,ETNP_100,39.29,8,8,2.05E6,1,1,2,,24332,ATP-dependent dethiobiotin synthetase BioD
858,147282,ETNP_120,39.29,8,8,2.05E6,1,1,2,,24362,ATP-dependent dethiobiotin synthetase BioD
858,147279,ETNP_100,39.29,8,8,2.05E6,1,1,2,,24332,ATP-dependent dethiobiotin synthetase BioD
858,147287,ETNP_90,39.29,8,8,2.05E6,1,1,2,,24332,ATP-dependent dethiobiotin synthetase BioD
783,149407,WP_042851263,39.18,5,5,3.04E7,2,2,3,Methylation(KR),41677,class V aminotransferase Prochlorococcus sp MIT 0604
1240,148378,WP_042851228,39.11,4,4,5.01E6,1,1,1,,32643,spermidine synthase Prochlorococcus sp MIT 0604
1075,160461,WP_042850985,39.08,3,3,2.85E6,1,1,1,,49563,peptidase M24 Prochlorococcus sp MIT 0604
1074,147228,WP_038650415,39.07,2,2,9.5E6,1,1,1,,47388,signal recognition particle-docking protein FtsY Prochlorococcus sp MIT 0801
861,148376,WP_042850184,38.94,11,11,4E6,1,1,1,,15235,DUP family protein Prochlorococcus sp MIT 0604
861,148377,WP_011823830,38.94,10,10,4E6,1,1,1,,16093,DUP family protein Prochlorococcus
949,147875,NP_30,38.83,12,12,6.43E6,1,1,2,,11788,hypothetical protein
949,147876,WP_042850052,38.83,3,3,6.43E6,1,1,2,,45475,hypothetical protein Prochlorococcus sp MIT 0604
928,160289,WP_042851102,38.60,3,3,3.22E6,1,1,1,Carbamidomethylation; Deamidation (NQ),43353,glutamate--cysteine ligase Prochlorococcus sp MIT 0604
852,146362,WP_038544491,38.50,9,9,3.56E6,2,1,2,,29755,hydrolase Synechococcus sp KORDI-100
852,146363,WP_011127873,38.50,9,9,3.56E6,2,1,2,,29769,hydrolase Synechococcus
727,146061,ETNP_90,38.48,6,6,1.13E7,1,1,2,,23251,Glycogen synthase
950,148312,ETNP_60,38.46,24,24,1.73E7,1,1,2,,5021,hypothetical protein
950,148314,ETNP_120,38.46,12,12,1.73E7,1,1,2,,9807,hypothetical protein
950,148314,ETNP_120,38.46,12,12,1.73E7,1,1,2,,9807,hypothetical protein
950,148316,ETNP_100,38.46,12,12,1.73E7,1,1,2,,9807,hypothetical protein
950,148319,WP_042850076,38.46,12,12,1.73E7,1,1,2,,9955,hypothetical protein Prochlorococcus sp MIT 0604
950,148320,ETNP_70,38.46,12,12,1.73E7,1,1,2,,10059,hypothetical protein
950,148321,ETNP14_68,38.46,12,12,1.73E7,1,1,2,,10073,hypothetical protein
1026,147592,ETNP_120,38.31,13,13,5.61E6,1,1,1,,9683,LL-diaminopimelate aminotransferase
1026,147950,ETNP_100,38.31,3,3,5.61E6,1,1,1,,42077,LL-diaminopimelate aminotransferase
1026,146715,WP_042851041,38.31,3,3,5.61E6,1,1,1,,45612,LL-diaminopimelate aminotransferase Prochlorococcus sp MIT 0604
860,149486,WP_007277308,38.17,2,2,3.39E6,1,1,1,,56318,alanine glycine permease Lentisphaera araneosa
1241,146791,NP_30,38.16,8,8,1.57E6,1,1,1,Carbamidomethylation; Deamidation (NQ),24452,Arginine biosynthesis bifunctional protein ArgJ
1082,160530,WP_011817760,38.03,16,16,1.11E6,1,1,1,,14243,hypothetical protein Prochlorococcus
338,150144,ETNP14_68,38.03,5,5,1.44E6,2,1,6,,67758,Chaperone protein DnaK
1242,149274,ETNP14_120,37.75,22,22,2.87E5,1,1,1,Carbamidomethylation,5536,hypothetical protein
1242,149275,WP_042850049,37.75,4,4,2.87E5,1,1,1,Carbamidomethylation,28232,manganese transporter Prochlorococcus sp MIT 0604
1242,149276,NP_30,37.75,4,4,2.87E5,1,1,1,Carbamidomethylation,28256,putative ABC transporter ATP-binding protein
1243,151972,ETNP14_68,37.71,4,4,8.17E7,1,1,1,,44621,Enolase
827,146282,WP_042850581,37.68,4,4,1.7E6,2,2,2,,67518,RNA helicase Prochlorococcus sp MIT 0604
951,147694,WP_042850382,37.59,17,17,8.9E6,1,1,1,,8184,hypothetical protein Prochlorococcus sp MIT 0604
952,149116,ETNP14_120,37.50,4,4,1.35E7,1,1,2,,28872,GDP-mannose 6-dehydrogenase
1079,148309,WP_038546424,37.33,6,6,3.6E5,1,1,1,Carbamidomethylation,20978,uracil phosphoribosyltransferase Synechococcus sp KORDI-100
1079,148305,ETNP_90,37.33,9,9,3.6E5,1,1,1,Carbamidomethylation,14288,Bifunctional protein PyrR
1079,148306,ETNP_120,37.33,6,6,3.6E5,1,1,1,Carbamidomethylation,20638,Bifunctional protein PyrR
1079,148307,ETNP_140,37.33,6,6,3.6E5,1,1,1,Carbamidomethylation,20624,Bifunctional protein PyrR
1079,148308,WP_042503000,37.33,6,6,3.6E5,1,1,1,Carbamidomethylation,20935,uracil phosphoribosyltransferase Synechococcus
1079,148310,WP_006171947,37.33,6,6,3.6E5,1,1,1,Carbamidomethylation,20804,uracil phosphoribosyltransferase Synechococcus sp WH 5701
1079,148311,ETNP_120,37.33,5,5,3.6E5,1,1,1,Carbamidomethylation,24903,Bifunctional protein PyrR
953,147255,WP_042851046,37.26,5,5,1.76E5,1,1,1,,35553,delta24-sterol C-methyltransferase Prochlorococcus sp MIT 0604
1073,148907,ETNP_140,37.20,6,6,3.59E5,1,1,1,,25550,GTPase ObgE/CgtA
1073,148908,ETNP_120,37.20,6,6,3.59E5,1,1,1,,25550,GTPase ObgE/CgtA
1073,148909,ETNP_110,37.20,5,5,3.59E5,1,1,1,,29181,GTPase ObgE/CgtA
1073,148910,ETNP14_68,37.20,5,5,3.59E5,1,1,1,,29681,GTPase Obg/CgtA
1073,148912,ETNP_120,37.20,5,5,3.59E5,1,1,1,,34809,GTPase ObgE/CgtA
1073,148914,ETNP_90,37.20,5,5,3.59E5,1,1,1,,34859,GTPase ObgE/CgtA
1073,148917,WP_036915850,37.20,5,5,3.59E5,1,1,1,,35161,GTPase CgtA Prochlorococcus
1073,148918,ETNP_100,37.20,5,5,3.59E5,1,1,1,,34859,GTPase ObgE/CgtA
1073,146258,WP_038651046,37.20,5,5,3.59E5,1,1,1,,35273,GTPase Obg Prochlorococcus sp MIT 0801
1073,148919,WP_011130911,37.20,5,5,3.59E5,1,1,1,,35158,GTPase Obg Prochlorococcus marinus
1073,148920,WP_011128786,37.20,5,5,3.59E5,1,1,1,,35172,GTPase Obg Synechococcus
1073,148921,WP_006172042,37.20,5,5,3.59E5,1,1,1,,34962,GTPase CgtA Synechococcus sp WH 5701
1073,144310,WP_042849717,37.20,5,5,3.59E5,1,1,1,,35309,GTPase CgtA Prochlorococcus sp MIT 0604
1073,148905,ETNP_140,37.20,7,7,3.59E5,1,1,1,,22091,GTPase Obg/CgtA
1073,148906,ETNP_100,37.20,7,7,3.59E5,1,1,1,,22032,GTPase Obg/CgtA
1073,148911,ETNP_90,37.20,5,5,3.59E5,1,1,1,,35060,GTPase ObgE/CgtA
1073,148913,ETNP_110,37.20,5,5,3.59E5,1,1,1,,35104,GTPase ObgE/CgtA
1073,148915,ETNP_120,37.20,5,5,3.59E5,1,1,1,,35090,GTPase ObgE/CgtA
1073,148916,ETNP_100,37.20,5,5,3.59E5,1,1,1,,35133,GTPase ObgE/CgtA
1073,148784,WP_038543352,37.20,5,5,3.59E5,1,1,1,,34870,GTPase CgtA Synechococcus sp KORDI-100
1244,147652,WP_042849584,37.14,3,3,2.08E6,1,1,1,,54145,RND transporter Prochlorococcus sp MIT 0604
1078,160517,WP_042851190,37.12,7,7,2.63E5,1,1,1,,22443,precorrin-8X methylmutase Prochlorococcus sp MIT 0604
969,149167,ETNP_120,36.97,2,2,1.18E6,1,1,1,,55038,Biosynthetic arginine decarboxylase
954,160559,WP_042850190,36.81,5,5,2.88E6,1,1,2,,25622,metallophosphatase Prochlorococcus sp MIT 0604
1245,147130,ETNP14_68,36.79,7,7,0E0,1,1,1,,33587,Glutathione synthetase
1245,147753,WP_038650947,36.79,7,7,0E0,1,1,1,,34111,glutathione synthetase Prochlorococcus sp MIT 0801
932,148857,WP_042850415,36.77,3,3,1.02E6,1,1,1,Carbamidomethylation,49657,peptidase C69 Prochlorococcus sp MIT 0604
696,149639,ETNP_120,36.74,16,16,2.36E8,2,2,2,,6491,hypothetical protein
696,149640,ETNP_90,36.74,16,16,2.36E8,2,2,2,,6491,hypothetical protein
696,149641,ETNP_100,36.74,16,16,2.36E8,2,2,2,,6491,hypothetical protein
696,149642,ETNP_120,36.74,16,16,2.36E8,2,2,2,,6465,hypothetical protein
696,149643,ETNP_140,36.74,16,16,2.36E8,2,2,2,,6491,hypothetical protein
1246,149874,WP_048106161,36.65,4,4,1.19E7,1,1,1,Carbamidomethylation,29260,imidazole glycerol phosphate synthase Candidatus Nitrosopelagicus brevis
1246,149875,ETNP14_68,36.65,4,4,1.19E7,1,1,1,Carbamidomethylation,29240,Imidazole glycerol phosphate synthase subunit HisF
1246,149876,ETNP14_120,36.65,4,4,1.19E7,1,1,1,Carbamidomethylation,29300,Imidazole glycerol phosphate synthase subunit HisF
1246,149877,ETNP14_120,36.65,4,4,1.19E7,1,1,1,Carbamidomethylation,29333,Imidazole glycerol phosphate synthase subunit HisF
1246,149878,ETNP14_68,36.65,4,4,1.19E7,1,1,1,Carbamidomethylation,29346,Imidazole glycerol phosphate synthase subunit HisF
1246,149879,ETNP14_68,36.65,4,4,1.19E7,1,1,1,Carbamidomethylation,29345,Imidazole glycerol phosphate synthase subunit HisF
955,148957,ETNP14_120,36.61,6,6,3.58E6,1,1,2,,23618,Dihydrolipoyl dehydrogenase 3
863,148828,ETNP_70,36.59,7,7,1.51E7,1,1,2,,15503,hypothetical protein
1247,147888,WP_042850061,36.53,5,5,4.93E6,1,1,1,,26730,2-phosphosulfolactate phosphatase Prochlorococcus sp MIT 0604
505,147470,ETNP_70,36.52,14,14,1.9E7,1,1,5,Oxidation (M); Deamidation (NQ),18565,Serine/threonine-protein kinase B
1080,149056,WP_042850016,36.35,2,2,2.35E6,1,1,1,,50387,glutathione reductase Prochlorococcus sp MIT 0604
670,148517,NP_30,36.33,4,4,5.75E7,1,1,3,,25229,Inhibitor of apoptosis-promoting Bax1
670,148518,WP_042851362,36.33,4,4,5.75E7,1,1,3,,25291,membrane protein Prochlorococcus sp MIT 0604
604,150679,EJK73254,36.27,2,2,1.12E7,2,1,2,Methylation(KR),117256,hypothetical protein THAOC_05131  Thalassiosira oceanica
1076,153426,WP_042850046,36.19,8,8,7.47E6,1,1,1,,15877,hypothetical protein Prochlorococcus sp MIT 0604
1248,160571,WP_038651845,35.99,6,6,9.84E5,1,1,1,Carbamidomethylation; Oxidation (M),24238,imidazole glycerol phosphate synthase Prochlorococcus sp MIT 0801
1081,160529,XP_002177543,35.98,2,2,4.7E5,1,1,1,,61994,nuclear-encoded-like protein of chloroplast gro  Phaeodactylum tricornutum CCAP 1055
1081,160572,ETNP_180,35.98,4,4,4.7E5,1,1,1,,24296,60 kDa chaperonin
1081,160573,ETNP_140,35.98,3,3,4.7E5,1,1,1,,32934,60 kDa chaperonin
1081,160574,EJK50129,35.98,2,2,4.7E5,1,1,1,,48908,hypothetical protein THAOC_30928  Thalassiosira oceanica
1249,148864,ETNP_60,35.96,12,12,2.16E6,1,1,1,,12103,hypothetical protein
1249,148865,ETNP_70,35.96,8,8,2.16E6,1,1,1,,18006,Phosphoserine phosphatase 1
1083,147895,WP_052044731,35.85,2,2,3.6E6,1,1,1,,61029,multidrug ABC transporter Prochlorococcus sp MIT 0604
1083,147896,WP_006170797,35.85,2,2,3.6E6,1,1,1,,62451,multidrug ABC transporter Synechococcus sp WH 5701
1250,147422,ETNP_60,35.83,9,9,1.53E6,1,1,1,Carbamidomethylation,17265,protease TldD
1251,160575,ETNP_70,35.80,7,7,2.29E6,1,1,1,,21496,Non-canonical purine NTP pyrophosphatase
1251,160576,ETNP_60,35.80,7,7,2.29E6,1,1,1,,21469,Non-canonical purine NTP pyrophosphatase
1085,149316,WP_042850257,35.74,8,8,1.15E6,1,1,1,,20619,thioredoxin Prochlorococcus sp MIT 0604
801,148943,NP_30,35.74,9,9,4.35E7,1,1,3,,20390,hypothetical protein
801,148944,WP_011818296,35.74,9,9,4.35E7,1,1,3,,20390,hypothetical protein Prochlorococcus
864,148667,XP_003080530,35.43,2,2,6.37E7,1,1,2,,80894,Transketolase ISS  Ostreococcus tauri
864,148666,XP_003061196,35.43,2,2,6.37E7,1,1,2,,75875,predicted protein  Micromonas pusilla CCMP1545
1252,148542,ETNP_70,35.36,6,6,1.05E6,1,1,1,,24524,Cysteine desulfurase
1253,160587,WP_042850464,35.35,7,7,0E0,1,1,1,,15494,hypothetical protein Prochlorococcus sp MIT 0604
730,148186,WP_038655450,35.26,24,24,2.52E7,1,1,3,,8061,DNA-directed RNA polymerase subunit omega Prochlorococcus sp MIT 0801
730,148187,ETNP_70,35.26,23,23,2.52E7,1,1,3,,8552,DNA-directed RNA polymerase subunit omega
730,148188,ETNP14_68,35.26,23,23,2.52E7,1,1,3,,8584,DNA-directed RNA polymerase subunit omega
