Event,Station,Bottle,Sal00,Sal11,Sigma-t00,Sigma-t11,Sbeox0Mg/L,Sbox0Mm/Kg,Sbeox0PS,Longitude,Latitude,DepSM,T090C,T190C,FlSP,CStarAt0,CStarTr0,Par,pH,NO2 Conc.
44,32,16,34.596,34.5937,25.2344,25.2344,0.4124,12.57,5.247,-107.01526,16.92708,76.051,16.8845,16.9082,0.456,12.3526,4.5586,2.21,,
44,32,17,34.601,34.6074,25.2478,25.2478,0.3394,10.344,4.315,-107.01526,16.92707,78.235,16.8444,16.8061,0.48,12.3532,4.558,1.89,,
44,32,18,34.5853,34.5814,25.1998,25.1998,0.3532,10.765,4.503,-107.01526,16.92706,76.7,16.9966,17.0471,0.465,12.352,4.5592,2,,
44,32,19,34.2708,34.2706,23.9063,23.9063,5.3628,163.677,73.709,-107.01528,16.92706,52.759,21.1301,21.1088,1.34,12.4529,4.4458,18.1,,
44,32,20,34.2784,34.2787,23.8436,23.8436,5.3504,163.308,73.874,-107.01526,16.92704,52.296,21.3812,21.4427,1.43,12.4541,4.4444,20,,
44,32,21,34.2719,34.2726,23.7856,23.7856,5.511,168.221,76.354,-107.01526,16.92706,51.082,21.5741,21.658,1.49,12.4563,4.442,22.2,,
44,32,22,34.2681,34.2692,22.1879,22.1879,6.4687,197.761,98.292,-107.01528,16.92705,3.208,26.9337,26.9348,0.0919,12.3899,4.5163,101,,
44,32,23,34.2678,34.2692,22.1862,22.1862,6.4633,197.597,98.218,-107.01528,16.92704,3.931,26.9386,26.941,0.0935,12.3889,4.5175,93.6,,
44,32,24,34.2678,34.2694,22.188,22.188,6.4639,197.614,98.217,-107.01528,16.92704,2.795,26.9327,26.9299,0.0952,12.3883,4.5181,102,,
45,32,1,34.5361,34.5373,27.2685,27.2685,0.0458,1.393,0.456,-107.03416,16.9438,850.245,5.4044,5.4039,0.0732,12.3232,4.5923,0.0609,,
45,32,2,34.534,34.5344,27.1658,27.1658,0.0277,0.844,0.281,-107.03422,16.94382,700.422,6.21,6.2123,0.0733,12.3215,4.5942,0.0621,,
45,32,3,34.5563,34.5563,26.9582,26.9582,0.0278,0.845,0.292,-107.03422,16.94382,501.111,7.8298,7.829,0.0745,12.3243,4.591,0.0516,,
45,32,4,34.5977,34.5979,26.816,26.816,0.0238,0.725,0.257,-107.03422,16.9438,400.604,8.9636,8.9634,0.0748,12.3273,4.5876,0.0511,,0.035
45,32,5,34.6776,34.6776,26.6148,26.6148,0.0247,0.751,0.276,-107.03416,16.94382,300.408,10.5292,10.5304,0.0733,12.332,4.5822,0.0507,,1.36
45,32,6,34.6984,34.6984,26.571,26.571,0.0239,0.726,0.269,-107.03422,16.9438,276.701,10.8652,10.8655,0.0729,12.3339,4.58,0.0507,,1.75
45,32,7,34.7246,34.725,26.5209,26.5209,0.0253,0.77,0.288,-107.03416,16.9438,250.09,11.2521,11.2547,0.0786,12.3363,4.5772,0.0507,,1.7
45,32,8,34.7514,34.7517,26.4664,26.4664,0.0237,0.723,0.272,-107.03422,16.94378,226.086,11.6568,11.6559,0.0718,12.3368,4.5766,0.0507,,1.98
45,32,9,34.7702,34.7705,26.4221,26.4221,0.0242,0.736,0.279,-107.03418,16.94382,201.679,11.9659,11.9661,0.0718,12.338,4.5754,0.0507,,2.08
45,32,10,34.7767,34.777,26.3633,26.3633,0.0228,0.693,0.264,-107.03422,16.9438,176.587,12.2958,12.2978,0.0755,12.3411,4.5717,0.0507,,2.34
45,32,11,34.7926,34.793,26.279,26.279,0.0223,0.678,0.261,-107.03418,16.94378,161.547,12.7873,12.7872,0.0993,12.3445,4.5679,0.0507,,2.82
45,32,12,34.7991,34.7997,26.2248,26.2248,0.0232,0.706,0.274,-107.0342,16.94382,151.354,13.0828,13.0791,0.13,12.3444,4.568,0.0507,,3.01
45,32,13,34.7997,34.7997,26.1812,26.1812,0.0215,0.656,0.255,-107.03424,16.94383,141.508,13.2993,13.3079,0.157,12.3458,4.5664,0.0636,,2.99
45,32,14,34.7768,34.7774,26.0155,26.0155,0.0222,0.675,0.267,-107.03416,16.94383,125.869,14.0137,14.0102,0.479,12.3577,4.5528,0.127,,0.95
45,32,15,34.774,34.7746,25.994,25.994,0.0218,0.663,0.262,-107.0342,16.9438,116.885,14.1045,14.1042,0.559,12.3608,4.5493,0.23,,0.6
45,32,16,34.7501,34.7509,25.8703,25.8703,0.0264,0.804,0.322,-107.03422,16.9438,107.002,14.5969,14.5909,0.628,12.3534,4.5577,0.473,,0.03
45,32,17,34.6833,34.6871,25.5792,25.5792,0.0506,1.541,0.629,-107.03422,16.9438,92.477,15.6827,15.6447,0.209,12.3344,4.5795,1.2,,0.06
45,32,18,34.6269,34.6274,25.3515,25.3515,0.2054,6.261,2.594,-107.03422,16.94384,86.706,16.4876,16.4853,0.382,12.3476,4.5643,1.69,,0.18
45,32,19,34.6266,34.627,25.3507,25.3507,0.2019,6.153,2.55,-107.03422,16.94384,86.773,16.4901,16.4902,0.386,12.3481,4.5637,1.69,,
45,32,20,34.6162,34.6157,25.3176,25.3176,0.2357,7.183,2.982,-107.03422,16.94384,85.95,16.5977,16.6164,0.413,12.3496,4.562,1.71,,
45,32,21,34.628,34.6285,25.353,25.353,0.1981,6.039,2.502,-107.03421,16.94381,87.2,16.4847,16.4858,0.401,12.3462,4.5659,1.63,,
45,32,22,34.4402,34.4398,24.9376,24.9376,1.7051,51.988,21.985,-107.03418,16.94382,77.485,17.6266,17.6191,0.694,12.3617,4.5483,3.14,,
45,32,23,34.2842,34.2827,23.7365,23.7365,5.7123,174.373,79.446,-107.0342,16.9438,46.748,21.7847,21.8505,1.11,12.4304,4.4709,30.3,,
45,32,24,34.2884,34.2903,22.2366,22.2366,6.4283,196.518,97.52,-107.0342,16.9438,3.27,26.8287,26.8271,0.078,12.3741,4.5342,892,,
46,32,1,34.7562,34.7583,26.4244,26.4244,0.0309,0.94,0.356,-107.06276,16.97814,201.031,11.8965,11.8977,0.0729,12.3398,4.5732,0.0507,,1.73
46,32,2,34.7583,34.7584,26.4235,26.4235,0.0293,0.891,0.337,-107.06275,16.97814,201.34,11.9101,11.8949,0.0727,12.3398,4.5732,0.0507,,
46,32,3,34.8019,34.8032,26.2912,26.2912,0.025,0.763,0.294,-107.06274,16.97814,150.409,12.761,12.76,0.0837,12.3419,4.5708,0.0507,,2.94
46,32,4,34.8018,34.8033,26.2899,26.2899,0.0252,0.767,0.296,-107.06276,16.97814,150.391,12.767,12.7672,0.0844,12.3422,4.5705,0.0507,,
46,32,5,34.7644,34.7656,25.9561,25.9561,0.0243,0.74,0.294,-107.06276,16.97813,105.264,14.2472,14.2465,0.683,12.3634,4.5463,0.228,,
46,32,6,34.7639,34.7649,25.9544,25.9544,0.0247,0.753,0.299,-107.06276,16.97814,105.777,14.2533,14.2522,0.672,12.363,4.5467,0.224,,
46,32,7,34.7022,34.7037,25.6948,25.6948,0.037,1.128,0.456,-107.06276,16.97814,90.853,15.2296,15.2264,0.236,12.3347,4.5791,0.577,,0
46,32,8,34.7037,34.7044,25.698,25.698,0.0375,1.143,0.462,-107.06276,16.97814,91.212,15.2204,15.2209,0.281,12.3344,4.5794,0.58,,
46,32,9,34.7016,34.7018,25.6933,25.6933,0.0375,1.144,0.463,-107.06278,16.97814,90.233,15.2345,15.2374,0.29,12.3345,4.5793,0.593,,
46,32,10,34.7037,34.7045,25.6981,25.6981,0.0369,1.125,0.455,-107.06278,16.97814,91.281,15.2201,15.2203,0.298,12.3346,4.5792,0.576,,
46,32,11,34.701,34.7022,25.6919,25.6919,0.0362,1.102,0.446,-107.06278,16.97814,90.211,15.2387,15.2383,0.269,12.3345,4.5793,0.604,,
46,32,12,34.6457,34.6462,25.5787,25.5787,0.1656,5.046,2.054,-107.06274,16.97814,81.062,15.5546,15.5557,0.246,12.3367,4.5767,1.2,,0
46,32,13,34.6449,34.6454,25.5775,25.5775,0.169,5.149,2.096,-107.06276,16.97814,81.36,15.5568,15.5584,0.243,12.3368,4.5766,1.23,,
46,32,14,34.6442,34.6445,25.5759,25.5759,0.1729,5.269,2.145,-107.06274,16.97814,80.19,15.5614,15.5635,0.245,12.3366,4.5768,1.26,,
46,32,15,34.6433,34.6444,25.5743,25.5743,0.1662,5.065,2.062,-107.06274,16.97814,81.003,15.5657,15.5643,0.229,12.3369,4.5765,1.24,,
46,32,16,34.2721,34.271,23.7839,23.7839,5.8728,179.263,81.374,-107.06276,16.97816,46.342,21.5798,21.5694,1.08,12.4114,4.4921,24.5,,0
46,32,17,34.2689,34.2672,23.749,23.749,5.8415,178.315,81.11,-107.06276,16.97816,45.816,21.6975,21.6872,1.23,12.4146,4.4885,26.4,,
46,32,18,34.2702,34.273,23.7506,23.7506,5.7854,176.602,80.328,-107.06276,16.97816,46.127,21.6952,21.6578,1.12,12.4128,4.4905,25.3,,
46,32,19,34.2696,34.2699,23.7581,23.7581,5.785,176.59,80.281,-107.06276,16.97816,46.019,21.6663,21.6386,1.07,12.4152,4.4878,25.8,,
46,32,20,34.3136,34.3145,22.2783,22.2783,6.4604,197.49,97.905,-107.06276,16.97814,11.301,26.7586,26.7613,0.105,12.37,4.5388,376,,0
46,32,21,34.3085,34.3109,22.2623,22.2623,6.4652,197.64,98.038,-107.06276,16.97814,11.449,26.797,26.798,0.102,12.3688,4.5403,388,,
46,32,22,34.3065,34.3083,22.2568,22.2568,6.4715,197.833,98.152,-107.06276,16.97814,10.832,26.8095,26.8115,0.104,12.3685,4.5405,425,,
46,32,23,34.3017,34.3079,22.2435,22.2435,6.4542,197.307,97.938,-107.06276,16.97814,11.054,26.84,26.8165,0.103,12.3677,4.5414,398,,
46,32,24,34.3066,34.305,22.254,22.254,6.445,197.024,97.765,-107.06276,16.97814,10.876,26.8185,26.8335,0.106,12.3673,4.5419,414,,
47,32,1,34.6062,34.6084,26.7969,26.7969,0.0305,0.929,0.331,-107.05556,16.9769,398.366,9.1243,9.1249,0.0751,12.3295,4.585,0.0507,,
47,32,2,34.6055,34.6076,26.8001,26.8001,0.029,0.882,0.314,-107.05555,16.9769,400.473,9.1011,9.0955,0.0754,12.3293,4.5853,0.0507,,
47,32,3,34.6062,34.6081,26.7988,26.7988,0.0299,0.91,0.324,-107.05554,16.9769,399.146,9.1122,9.1102,0.0754,12.3292,4.5853,0.0507,,
47,32,4,34.7075,34.7085,26.552,26.552,0.0266,0.811,0.301,-107.05556,16.97692,274.831,11.0104,11.0096,0.0733,12.3345,4.5793,0.0507,,
47,32,5,34.7072,34.7085,26.5519,26.5519,0.027,0.821,0.305,-107.05556,16.97692,275.96,11.01,11.0078,0.0733,12.3339,4.58,0.0507,,
47,32,6,34.7074,34.7085,26.5503,26.5503,0.0268,0.816,0.303,-107.05556,16.97692,275.254,11.0196,11.0143,0.073,12.3341,4.5798,0.0507,,
47,32,7,34.7713,34.7723,26.4049,26.4049,0.0259,0.79,0.3,-107.05556,16.9769,201.588,12.0611,12.0611,0.0732,12.3388,4.5744,0.0507,,
47,32,8,34.7714,34.7723,26.4051,26.4051,0.0264,0.804,0.305,-107.05556,16.9769,201.376,12.0604,12.0584,0.0734,12.3386,4.5747,0.0507,,
47,32,9,34.7714,34.7721,26.4054,26.4054,0.0248,0.756,0.287,-107.05556,16.9769,201.109,12.0582,12.0578,0.0727,12.3384,4.5749,0.0507,,
47,32,10,34.8039,34.8051,26.2719,26.2719,0.024,0.731,0.282,-107.05556,16.9769,150.961,12.8655,12.8645,0.0871,12.3416,4.5712,0.0508,,
47,32,11,34.8042,34.8049,26.2722,26.2722,0.0259,0.788,0.304,-107.05556,16.97688,150.196,12.8657,12.8693,0.0842,12.3416,4.5712,0.0507,,
47,32,12,34.8036,34.8045,26.2702,26.2702,0.025,0.762,0.294,-107.05556,16.97688,150.234,12.8728,12.8776,0.087,12.3417,4.571,0.0507,,
47,32,13,34.7844,34.7832,26.0592,26.0592,0.0259,0.79,0.311,-107.05556,16.97694,116.674,13.8318,13.8735,0.37,12.3514,4.56,0.198,,
47,32,14,34.78,34.7807,26.0433,26.0433,0.0225,0.684,0.27,-107.05556,16.97694,114.887,13.8914,13.901,0.483,12.3542,4.5568,0.218,,
47,32,15,34.78,34.7812,26.0414,26.0414,0.0252,0.768,0.303,-107.05556,16.97692,115.87,13.9006,13.905,0.465,12.3547,4.5563,0.198,,
47,32,16,34.6625,34.6711,25.6711,25.6711,0.1125,3.428,1.386,-107.05556,16.9769,86.141,15.1978,15.1962,0.245,12.333,4.581,1.5,,
47,32,17,34.6715,34.6718,25.682,25.682,0.1124,3.423,1.383,-107.05556,16.9769,86.526,15.1798,15.172,0.26,12.3321,4.582,1.42,,
47,32,18,34.6733,34.6741,25.6922,25.6922,0.1126,3.43,1.385,-107.05556,16.9769,86.715,15.1399,15.1398,0.257,12.3332,4.5807,1.45,,
47,32,19,34.2674,34.2685,23.7912,23.7912,5.9825,182.611,82.833,-107.05556,16.97692,46.071,21.5401,21.5444,1.37,12.4301,4.4712,36.9,,
47,32,20,34.2678,34.269,23.7858,23.7858,5.9835,182.642,82.877,-107.05555,16.97693,45.605,21.5607,21.5684,1.42,12.4318,4.4693,40.1,,
47,32,21,34.2685,34.2695,23.7842,23.7842,5.9987,183.108,83.101,-107.05556,16.97692,45.531,21.5685,21.5717,1.33,12.4327,4.4682,40.1,,
47,32,22,34.2893,34.2911,22.1795,22.1795,6.4334,196.684,97.895,-107.05554,16.97688,12.222,27.0121,27.0109,0.0969,12.4354,4.4651,62.9,,
47,32,23,34.2888,34.2905,22.1773,22.1773,6.4418,196.941,98.031,-107.05554,16.97688,11.563,27.0179,27.0189,0.0932,12.4355,4.465,64.9,,
47,32,24,34.2874,34.2897,22.1727,22.1727,6.4288,196.546,97.851,-107.05554,16.97688,10.901,27.0289,27.0255,0.0919,12.4333,4.4676,66,,
48,32,1,34.6986,34.7005,26.5703,26.5703,0.0277,0.843,0.312,-107.07448,16.98672,290.485,10.8716,10.8739,0.0731,12.3357,4.5779,0.0507,,1.675544794
48,32,2,34.6985,34.7006,26.5699,26.5699,0.0261,0.795,0.294,-107.07448,16.98672,290.058,10.8737,10.8754,0.0734,12.3358,4.5778,0.0507,,
48,32,3,34.6987,34.7002,26.5698,26.5698,0.0281,0.854,0.316,-107.07448,16.98672,290.128,10.8751,10.8691,0.0733,12.3355,4.5782,0.0507,,
48,32,4,34.6981,34.7,26.5706,26.5706,0.0271,0.824,0.305,-107.07448,16.98671,289.661,10.8682,10.8706,0.0732,12.3352,4.5785,0.0507,,
48,32,5,34.698,34.6999,26.5708,26.5708,0.0265,0.807,0.299,-107.07448,16.98672,290.306,10.8667,10.8657,0.0733,12.3352,4.5786,0.0507,,
48,32,6,34.7051,34.7063,26.5569,26.5569,0.0264,0.805,0.299,-107.0745,16.9867,280.947,10.9735,10.9722,0.0734,12.3348,4.5791,0.0507,,1.602905569
48,32,7,34.7052,34.7064,26.5563,26.5563,0.0261,0.793,0.294,-107.07449,16.9867,279.783,10.9773,10.9764,0.0732,12.3346,4.5793,0.0507,,
48,32,8,34.717,34.718,26.5424,26.5424,0.0258,0.785,0.292,-107.07448,16.9867,270.164,11.1042,11.1042,0.073,12.3342,4.5797,0.0507,,1.554479419
48,32,9,34.7163,34.7175,26.5433,26.5433,0.024,0.731,0.272,-107.07448,16.98672,270.387,11.096,11.0999,0.0733,12.3338,4.5801,0.0507,,
48,32,10,34.723,34.7238,26.5326,26.5326,0.0229,0.696,0.259,-107.07448,16.9867,260.079,11.1825,11.1824,0.0743,12.3342,4.5797,0.0507,,1.530266344
48,32,11,34.7227,34.7235,26.5322,26.5322,0.0246,0.748,0.279,-107.07448,16.9867,260.299,11.1833,11.183,0.0731,12.3341,4.5798,0.0507,,
48,32,12,34.7472,34.7479,26.4484,26.4484,0.0262,0.797,0.301,-107.07464,16.98668,220.72,11.7351,11.7351,0.0721,12.3368,4.5766,0.0507,,1.506053269
48,32,13,34.7477,34.748,26.4485,26.4485,0.0218,0.662,0.25,-107.07464,16.98668,219.798,11.7362,11.733,0.0725,12.337,4.5764,0.0507,,
48,32,14,34.7472,34.7479,26.4485,26.4485,0.0228,0.695,0.262,-107.07466,16.98668,220.511,11.7341,11.7336,0.0724,12.3369,4.5765,0.0507,,
48,32,15,34.7975,34.7983,26.2326,26.2326,0.0233,0.71,0.275,-107.07464,16.98666,150.509,13.0377,13.0386,0.129,12.3429,4.5697,0.0508,,2.813559322
48,32,16,34.7977,34.7984,26.2339,26.2339,0.0218,0.664,0.257,-107.07464,16.98668,151.982,13.0321,13.0311,0.128,12.343,4.5695,0.0507,,
48,32,17,34.7973,34.7982,26.2325,26.2325,0.0211,0.644,0.25,-107.07464,16.98668,150.862,13.0375,13.0377,0.126,12.3432,4.5693,0.0507,,
48,32,18,34.7975,34.7981,26.2325,26.2325,0.0222,0.676,0.262,-107.07464,16.98668,150.664,13.0381,13.0389,0.13,12.3433,4.5692,0.0507,,
48,32,19,34.7974,34.7981,26.2321,26.2321,0.0209,0.636,0.246,-107.07464,16.98668,151.018,13.0399,13.0406,0.133,12.3429,4.5697,0.0507,,
48,32,20,34.7975,34.7982,26.2322,26.2322,0.0236,0.718,0.278,-107.07464,16.98668,150.436,13.0399,13.0409,0.127,12.3431,4.5694,0.0507,,
48,32,21,34.7974,34.7981,26.2319,26.2319,0.0231,0.703,0.272,-107.07466,16.98668,150.802,13.0408,13.041,0.13,12.3437,4.5688,0.0507,,
48,32,22,34.7695,34.7709,26.044,26.044,0.0214,0.653,0.257,-107.07464,16.98668,116.22,13.8491,13.8464,0.494,12.3525,4.5587,0.148,,0.4406779661
48,32,23,34.7717,34.7726,26.0479,26.0479,0.0208,0.633,0.249,-107.07464,16.98668,116.212,13.8388,13.8389,0.542,12.3522,4.5591,0.153,,
48,32,24,34.7677,34.7682,26.0408,26.0408,0.0217,0.66,0.26,-107.07464,16.98668,115.675,13.8581,13.8586,0.45,12.3526,4.5586,0.162,,
49,32,1,34.7707,34.773,26.4271,26.4271,0.0301,0.917,0.347,-107.05446,16.99592,200.448,11.942,11.9432,0.0721,12.3398,4.5732,0.0507,,
49,32,2,34.7488,34.7487,25.9199,25.9199,0.0332,1.011,0.402,-107.05446,16.99594,106.233,14.3605,14.3672,0.408,12.3497,4.5619,0.524,,
49,32,3,34.7415,34.7462,25.9082,25.9082,0.0327,0.997,0.397,-107.05446,16.99594,105.834,14.3892,14.3756,0.377,12.3496,4.562,0.522,,
49,32,4,34.7472,34.7516,25.9204,25.9204,0.0301,0.918,0.365,-107.05446,16.99594,106.591,14.3526,14.3389,0.413,12.3522,4.559,0.49,,
49,32,5,34.7492,34.753,25.9217,25.9217,0.033,1.004,0.399,-107.05446,16.99594,106.388,14.3537,14.3345,0.402,12.3523,4.559,0.499,,
49,32,6,34.7537,34.7548,25.9316,25.9316,0.032,0.974,0.387,-107.05446,16.99592,106.31,14.3235,14.3632,0.46,12.353,4.5581,0.525,,
49,32,7,34.7497,34.7486,25.9122,25.9122,0.0286,0.87,0.346,-107.05446,16.9959,105.776,14.4,14.3996,0.518,12.3512,4.5602,0.555,,
49,32,8,34.7516,34.7578,25.9269,25.9269,0.0284,0.865,0.344,-107.05446,16.9959,106.571,14.3383,14.3062,0.598,12.3516,4.5597,0.534,,
49,32,9,34.7463,34.7458,25.91,25.91,0.0352,1.072,0.427,-107.05448,16.9959,105.792,14.398,14.4107,0.417,12.3489,4.5629,0.579,,
49,32,10,34.7492,34.7506,25.9174,25.9174,0.0286,0.871,0.347,-107.05446,16.99592,106.318,14.3738,14.3844,0.497,12.3508,4.5607,0.571,,
49,32,11,34.7507,34.7515,25.9224,25.9224,0.0294,0.897,0.357,-107.05448,16.99592,106.481,14.3562,14.3622,0.451,12.352,4.5593,0.573,,
49,32,12,34.7509,34.7525,25.9225,25.9225,0.0275,0.838,0.333,-107.05448,16.99594,106.527,14.3564,14.3561,0.534,12.3522,4.559,0.572,,
49,32,13,34.749,34.7545,25.9131,25.9131,0.0297,0.905,0.36,-107.05448,16.99594,106.377,14.3937,14.3781,0.573,12.3553,4.5555,0.575,,
49,32,14,34.7541,34.7564,25.9326,25.9326,0.0273,0.831,0.331,-107.05446,16.99598,106.852,14.3205,14.2914,0.531,12.3534,4.5577,0.564,,
49,32,15,34.748,34.7487,25.916,25.916,0.0347,1.056,0.42,-107.05446,16.99596,105.82,14.376,14.3799,0.501,12.3505,4.561,0.603,,
49,32,16,34.653,34.654,25.7018,25.7018,0.1637,4.987,2.009,-107.05446,16.99594,96.472,15.0264,15.0283,0.2,12.3351,4.5786,1.09,,
49,32,17,34.556,34.5567,25.3396,25.3396,0.5484,16.715,6.898,-107.05446,16.9959,81.381,16.3027,16.304,0.431,12.3521,4.5592,3.07,,
49,32,18,34.1836,34.1819,24.6862,24.6862,4.3326,132.135,56.014,-107.05448,16.9959,61.121,17.8494,17.9166,1.09,12.3877,4.5187,14.9,,
49,32,19,34.19,34.1928,24.7139,24.7139,4.1174,125.566,53.138,-107.05448,16.9959,61.601,17.7557,17.7446,1.11,12.3902,4.516,14.6,,
49,32,20,34.1882,34.186,24.7147,24.7147,4.1311,125.984,53.306,-107.05448,16.9959,61.508,17.747,17.7902,1.04,12.3856,4.5212,14.3,,
49,32,21,34.1884,34.1911,24.7067,24.7067,4.1533,126.663,53.627,-107.05448,16.9959,61.144,17.7803,17.7797,1.11,12.3865,4.5201,15.3,,
49,32,22,34.1899,34.1916,24.7094,24.7094,4.1547,126.707,53.639,-107.05447,16.9959,60.988,17.7739,17.7964,1.14,12.3873,4.5192,15.2,,
49,32,23,34.1875,34.1907,24.7149,24.7149,4.1256,125.817,53.232,-107.05446,16.99592,61.038,17.7438,17.7546,0.962,12.3871,4.5195,15.5,,
49,32,24,34.4172,34.4188,22.4685,22.4685,6.6182,202.278,99.763,-107.05446,16.99594,11.341,26.4029,26.4082,0.125,12.3956,4.5099,66.2,,
50,32,1,34.5522,34.5544,26.9699,26.9699,0.0357,1.088,0.376,-106.98054,17.01268,500.739,7.7269,7.7269,0.0743,12.3261,4.5889,0.0507,,-0.06779661017
50,32,2,34.5819,34.5834,26.8536,26.8536,0.031,0.942,0.332,-106.9806,17.01268,450.974,8.6506,8.6496,0.0739,12.3267,4.5881,0.0507,,0.1016949153
50,32,3,34.6146,34.6155,26.7711,26.7711,0.029,0.884,0.316,-106.98058,17.01264,400.998,9.3254,9.325,0.0747,12.3285,4.5861,0.0507,,0.3680387409
50,32,4,34.6304,34.6312,26.7326,26.7326,0.0287,0.874,0.315,-106.9806,17.01266,376.476,9.6321,9.6315,0.074,12.3286,4.5861,0.0507,,0.4406779661
50,32,5,34.658,34.6587,26.6646,26.6646,0.0281,0.856,0.312,-106.98058,17.01264,326.592,10.1575,10.1572,0.0735,12.3308,4.5835,0.0507,,0.7070217918
50,32,6,34.666,34.6667,26.6489,26.6489,0.029,0.883,0.323,-106.98058,17.01264,311.705,10.2831,10.2824,0.0735,12.3315,4.5827,0.0507,,0.8523002421
50,32,7,34.674,34.6748,26.629,26.629,0.0294,0.896,0.328,-106.98056,17.01264,302.23,10.4322,10.428,0.0734,12.3324,4.5817,0.0507,,1.094430993
50,32,8,34.6819,34.6829,26.6125,26.6125,0.0263,0.799,0.294,-106.98058,17.01266,290.628,10.5607,10.5617,0.0734,12.333,4.581,0.0507,,1.118644068
50,32,9,34.6924,34.6932,26.5862,26.5862,0.0261,0.795,0.294,-106.98058,17.01266,280.774,10.7547,10.7553,0.0736,12.334,4.5799,0.0507,,1.336561743
50,32,10,34.7033,34.7049,26.5664,26.5664,0.0254,0.773,0.286,-106.98054,17.01264,271.93,10.9119,10.9251,0.0733,12.3349,4.5789,0.0507,,1.433414044
50,32,11,34.7159,34.7168,26.5395,26.5395,0.0273,0.832,0.31,-106.98054,17.01264,261.082,11.1141,11.1156,0.0733,12.3357,4.5779,0.0507,,1.602905569
50,32,12,34.7236,34.7241,26.5227,26.5227,0.0249,0.759,0.283,-106.98052,17.01262,251.307,11.2382,11.2376,0.0744,12.3362,4.5773,0.0507,,1.530266344
50,32,13,34.7285,34.7293,26.5095,26.5095,0.026,0.791,0.296,-106.9805,17.01264,241.92,11.3302,11.3294,0.0722,12.3367,4.5768,0.0507,,1.578692494
50,32,14,34.7387,34.7397,26.4914,26.4914,0.0237,0.723,0.271,-106.98056,17.0127,230.499,11.4695,11.4714,0.0722,12.337,4.5764,0.0507,,1.651331719
50,32,15,34.7516,34.7525,26.43,26.43,0.0261,0.793,0.3,-106.98052,17.01266,201.314,11.8478,11.8479,0.0736,12.3396,4.5735,0.0507,,1.699757869
50,32,16,34.7683,34.7692,26.3725,26.3725,0.024,0.732,0.279,-106.98054,17.01266,176.78,12.2144,12.2143,0.0745,12.3411,4.5717,0.0507,,2.03874092
50,32,17,34.801,34.802,26.205,26.205,0.0254,0.775,0.301,-106.98054,17.01268,142.31,13.187,13.1867,0.15,12.345,4.5673,0.0507,,3.031476998
50,32,18,34.7699,34.771,25.9746,25.9746,0.0226,0.69,0.274,-106.98056,17.01268,111.719,14.1809,14.1812,0.766,12.3638,4.5459,0.0507,,0.8280871671
50,32,19,34.7695,34.7701,25.9727,25.9727,0.0224,0.682,0.27,-106.98055,17.01268,111.37,14.1879,14.1899,0.752,12.3638,4.5459,0.0507,,
50,32,20,34.7703,34.7715,25.977,25.977,0.0229,0.697,0.276,-106.98057,17.01268,112.151,14.1708,14.1709,0.692,12.3637,4.546,0.0507,,
50,32,21,34.7703,34.7715,25.9759,25.9759,0.0215,0.654,0.259,-106.98056,17.01268,111.868,14.176,14.1747,0.785,12.3636,4.5461,0.0507,,
50,32,22,34.7367,34.7373,25.8202,25.8202,0.0275,0.839,0.336,-106.98054,17.01268,101.903,14.7804,14.7889,0.368,12.3478,4.5641,0.0507,,-0.06779661017
50,32,23,34.3661,34.3697,25.1606,25.1606,1.8302,55.79,23.057,-106.98054,17.01264,77.166,16.4449,16.4882,0.501,12.3496,4.5621,0.0507,,0.1016949153
50,32,24,34.2769,34.2793,23.8987,23.8987,5.9436,181.406,81.761,-106.98054,17.01268,51.658,21.1748,21.1776,1.58,12.4374,4.4629,0.0507,,0.004842615012
51,32,1,34.7997,34.8008,26.2363,26.2363,0.0268,0.817,0.317,-106.98,17.02062,151.284,13.0278,13.0266,0.126,12.3448,4.5676,0.0507,,
51,32,2,34.7996,34.8006,26.2374,26.2374,0.0291,0.885,0.343,-106.98,17.02064,151.459,13.022,13.0206,0.124,12.3449,4.5675,0.0507,,
51,32,3,34.7998,34.8009,26.2341,26.2341,0.029,0.882,0.342,-106.97998,17.02064,151.033,13.0394,13.0404,0.124,12.3451,4.5672,0.0507,,
51,32,4,34.7765,34.7774,26.0108,26.0108,0.0256,0.78,0.308,-106.97996,17.02062,121.308,14.0343,14.0353,0.687,12.3627,4.5471,0.0507,,
51,32,5,34.7771,34.7781,26.0139,26.0139,0.0242,0.737,0.291,-106.97996,17.02062,121.6,14.0221,14.0225,0.68,12.3592,4.551,0.0507,,
51,32,6,34.7751,34.7757,26.0041,26.0041,0.0255,0.776,0.307,-106.97996,17.0206,120.626,14.061,14.062,0.745,12.3604,4.5498,0.0507,,
51,32,7,34.7444,34.7459,25.8609,25.8609,0.0283,0.862,0.345,-106.97998,17.02058,111.616,14.6212,14.6186,0.449,12.3542,4.5568,0.0507,,
51,32,8,34.7428,34.7444,25.8562,25.8562,0.0286,0.871,0.349,-106.97998,17.02058,110.804,14.6373,14.635,0.495,12.3546,4.5563,0.0507,,
51,32,9,34.7449,34.7455,25.8616,25.8616,0.0294,0.896,0.358,-106.97998,17.02058,111.57,14.6195,14.6209,0.58,12.3542,4.5568,0.0507,,
51,32,10,34.7251,34.726,25.7717,25.7717,0.0325,0.991,0.399,-106.97997,17.02059,101.543,14.9621,14.9638,0.328,12.3416,4.5712,0.0507,,
