Pressure [dbar],depSMignore,latitude,longitude,t090C,t190C,potemp090C,sal00,sal11,density00,sigma-t00,flSP,sbox0Mm/Kg,oxsolMm/Kg,CStarAt0,CStarTr0,par
1610.0,1594.3120000000001,16.5896,-106.92288,2.8715,2.8717,2.7559,34.5994,34.6065,1034.9957,27.577,0.08544299999999999,48.486000000000004,324.55204,0.0669,98.3411,1e-12
1611.0,1595.299,16.5896,-106.92288,2.8717,2.8717,2.756,34.5994,34.6064,1035.0002,27.577,0.08611100000000001,48.772,324.55107999999996,0.0669,98.3425,1e-12
1612.0,1596.285,16.58962,-106.92288,2.8717,2.8719,2.7559,34.5994,34.6066,1035.0046,27.5769,0.082702,48.708,324.55114,0.067,98.3406,1e-12
1613.0,1597.271,16.58962,-106.92288,2.8718,2.8719,2.7559,34.5995,34.6065,1035.0093,27.577,0.086573,48.507,324.55031,0.0669,98.3406,1e-12
1614.0,1598.2579999999998,16.58962,-106.92288,2.8717,2.8718,2.7558,34.5995,34.6065,1035.0138,27.577,0.085815,48.477,324.5508,0.067,98.3381,1e-12
1615.0,1599.245,16.58962,-106.92288,2.8716,2.8716,2.7556,34.5994,34.6065,1035.0183,27.577,0.088353,48.493,324.5518,0.067,98.3393,1e-12
1616.0,1600.231,16.58962,-106.92288,2.8676,2.8677,2.7516,34.5996,34.6067,1035.0235,27.5775,0.084518,48.417,324.58308999999997,0.067,98.3394,1e-12
1617.0,1601.217,16.58962,-106.92288,2.8628,2.8631,2.7467,34.6001,34.607,1035.029,27.5783,0.08390299999999999,48.553000000000004,324.62012999999996,0.0671,98.3369,1e-12
1618.0,1602.204,16.58962,-106.92288,2.8594,2.8596,2.7433,34.6002,34.6071,1035.0341,27.5787,0.08583500000000001,48.621,324.64737,0.0673,98.3313,1e-12
1619.0,1603.19,16.58962,-106.92288,2.8554,2.8557,2.7393,34.6004,34.6074,1035.0393,27.5793,0.08653200000000001,48.422,324.67843999999997,0.0669,98.3419,1e-12
1620.0,1604.1770000000001,16.5896,-106.92288,2.8543,2.8548,2.7381,34.6004,34.6074,1035.044,27.5794,0.08651299999999999,48.803999999999995,324.68757999999997,0.0679,98.317,1e-12
1621.0,1605.1629999999998,16.5896,-106.92288,2.8544,2.8544,2.7381,34.6003,34.6074,1035.0484,27.5793,0.08630800000000001,48.91,324.68695,0.0673,98.3305,1e-12
1622.0,1606.15,16.5896,-106.92288,2.8539,2.8542,2.7375,34.6003,34.6074,1035.053,27.5793,0.085302,49.119,324.69112,0.0665,98.3517,1e-12
1623.0,1607.136,16.58961,-106.92288,2.8534,2.8534,2.737,34.6003,34.6074,1035.0576,27.5793,0.086251,49.071000000000005,324.6948,0.0669,98.3429,1e-12
1624.0,1608.1229999999998,16.58962,-106.92288,2.8526,2.8528,2.7361,34.6004,34.6075,1035.0623,27.5794,0.08616900000000001,49.193999999999996,324.70083999999997,0.0669,98.3407,1e-12
1625.0,1609.109,16.58962,-106.92288,2.8498,2.8498,2.7332,34.6004,34.6075,1035.0672,27.5797,0.083856,49.192,324.72388,0.0668,98.344,1e-12
1626.0,1610.096,16.58962,-106.92288,2.8468,2.8469,2.7302,34.6006,34.6077,1035.0723,27.5802,0.084225,49.06399999999999,324.74681,0.0669,98.3427,1e-12
1627.0,1611.082,16.58962,-106.92288,2.8442,2.8446,2.7276,34.6008,34.6079,1035.0773,27.5806,0.087132,49.122,324.76711,0.0669,98.3424,1e-12
1628.0,1612.068,16.58962,-106.92288,2.8433,2.8434,2.7265,34.6008,34.6079,1035.082,27.5806,0.085137,49.36,324.77495,0.0669,98.3425,1e-12
1629.0,1613.055,16.58962,-106.92288,2.8426,2.8428,2.7258,34.6008,34.6078,1035.0865,27.5807,0.085939,49.562,324.77995,0.0662,98.3595,1e-12
1630.0,1614.0410000000002,16.58962,-106.92288,2.8418,2.842,2.7249,34.6008,34.6078,1035.0912,27.5807,0.086644,49.456,324.78702999999996,0.0666,98.3494,1e-12
1631.0,1615.0279999999998,16.58962,-106.92288,2.8409,2.8411,2.724,34.6008,34.6079,1035.0959,27.5809,0.08418400000000001,49.66,324.79341,0.067,98.3402,1e-12
1632.0,1616.014,16.58962,-106.92288,2.8389,2.8391,2.7219,34.6009,34.608,1035.1007,27.5811,0.084752,49.75,324.80932,0.0666,98.3478,1e-12
1633.0,1617.0,16.58962,-106.92288,2.8367,2.8369,2.7196,34.6011,34.6081,1035.1057,27.5815,0.0839,49.677,324.82717,0.0667,98.3456,1e-12
1634.0,1617.987,16.58962,-106.92288,2.8333,2.8335,2.7162,34.6013,34.6084,1035.1108,27.582,0.085388,49.598,324.85323999999997,0.0665,98.3503,1e-12
1635.0,1618.973,16.58962,-106.92288,2.8315,2.8316,2.7143,34.6015,34.6086,1035.1157,27.5822,0.08341699999999999,49.768,324.86742999999996,0.0664,98.353,1e-12
1636.0,1619.9589999999998,16.58962,-106.92288,2.8299,2.8301,2.7126,34.6015,34.6086,1035.1205,27.5824,0.084077,49.891000000000005,324.88013,0.0663,98.3572,1e-12
1637.0,1620.9460000000001,16.58962,-106.92288,2.8282,2.8284,2.7109,34.6016,34.6086,1035.1253,27.5826,0.085325,49.97,324.89347999999995,0.0664,98.3542,1e-12
1638.0,1621.932,16.58962,-106.92288,2.8269,2.827,2.7095,34.6015,34.6086,1035.1299,27.5827,0.085104,49.878,324.90435,0.0665,98.3507,1e-12
1639.0,1622.9189999999999,16.58962,-106.92288,2.8252,2.8254,2.7077,34.6016,34.6087,1035.1348,27.5829,0.085261,50.103,324.91747999999995,0.0665,98.352,1e-12
1640.0,1623.905,16.58962,-106.92288,2.8226,2.8228,2.7051,34.6018,34.6088,1035.1397,27.5833,0.08619500000000001,50.433,324.93793,0.0666,98.3483,1e-12
1641.0,1624.891,16.58962,-106.92288,2.8177,2.8178,2.7002,34.602,34.6091,1035.1451,27.5839,0.084881,50.126999999999995,324.97673,0.0678,98.3175,1e-12
1642.0,1625.878,16.58962,-106.92288,2.8156,2.8158,2.698,34.6021,34.6093,1035.15,27.5842,0.086022,50.028999999999996,324.99313,0.0685,98.3026,1e-12
1643.0,1626.864,16.58962,-106.92288,2.8139,2.814,2.6963,34.6022,34.6093,1035.1548,27.5844,0.086417,50.038999999999994,325.00647000000004,0.0723,98.2079,1e-12
1644.0,1627.85,16.58962,-106.92288,2.8061,2.8062,2.6885,34.6024,34.6094,1035.1605,27.5853,0.084562,50.153,325.06865,0.0666,98.348,1e-12
1645.0,1628.8370000000002,16.58962,-106.92288,2.7898,2.7898,2.6722,34.6041,34.6112,1035.1685,27.5881,0.083902,50.513000000000005,325.19542,0.0667,98.3469,1e-12
1646.0,1629.8229999999999,16.58962,-106.92288,2.7863,2.7864,2.6687,34.6042,34.6112,1035.1735,27.5884,0.08582999999999999,50.496,325.22332,0.0662,98.3594,1e-12
1647.0,1630.809,16.58962,-106.92288,2.7824,2.7829,2.6648,34.6043,34.6113,1035.1787,27.5889,0.08644299999999999,50.472,325.25414,0.0666,98.3496,1e-12
1648.0,1631.796,16.58962,-106.92288,2.7787,2.7788,2.6611,34.6042,34.6112,1035.1836,27.5891,0.084185,50.849,325.28394,0.0662,98.358,1e-12
1649.0,1632.7820000000002,16.58962,-106.92288,2.7724,2.7726,2.6548,34.6047,34.6116,1035.1893,27.5901,0.0851,51.076,325.33322000000004,0.0685,98.3018,1e-12
1650.0,1633.7679999999998,16.58962,-106.92288,2.7696,2.7698,2.6519,34.6047,34.6117,1035.1943,27.5904,0.084834,51.26,325.35589,0.0665,98.3522,1e-12
1651.0,1634.755,16.58962,-106.92288,2.7677,2.7679,2.65,34.6048,34.6118,1035.1991,27.5905,0.083599,51.526,325.3706,0.0659,98.3656,1e-12
1652.0,1635.741,16.58962,-106.92288,2.7658,2.766,2.648,34.6048,34.6118,1035.2039,27.5908,0.082246,51.581,325.38577000000004,0.0663,98.3567,1e-12
1653.0,1636.727,16.58962,-106.9229,2.7626,2.7626,2.6447,34.6049,34.6121,1035.2089,27.5911,0.08454199999999999,51.708,325.41185,0.0659,98.3645,1e-12
1654.0,1637.713,16.58962,-106.92288,2.7594,2.7595,2.6414,34.6052,34.6122,1035.2141,27.5916,0.08519700000000001,51.825,325.43688,0.0662,98.3578,1e-12
1655.0,1638.7,16.58962,-106.92288,2.7584,2.7587,2.6405,34.6051,34.6122,1035.2186,27.5916,0.084252,52.028,325.44441,0.0666,98.3497,1e-12
1656.0,1639.6860000000001,16.58962,-106.92288,2.7573,2.7575,2.6392,34.6051,34.6121,1035.2234,27.5918,0.083821,51.762,325.45363,0.0662,98.3586,1e-12
1657.0,1640.672,16.58962,-106.92288,2.7552,2.7553,2.6371,34.6053,34.6122,1035.2283,27.5921,0.08488,52.111000000000004,325.47016,0.0659,98.3656,1e-12
1658.0,1641.658,16.58962,-106.92288,2.7501,2.7503,2.632,34.6055,34.6125,1035.2336,27.5927,0.083285,52.233000000000004,325.51012000000003,0.0659,98.3655,1e-12
1659.0,1642.645,16.58962,-106.92288,2.7427,2.7429,2.6245,34.6061,34.6131,1035.2396,27.5938,0.085829,51.953,325.56887,0.0659,98.3655,1e-12
1660.0,1643.631,16.58962,-106.92288,2.7416,2.7417,2.6234,34.6061,34.6132,1035.2443,27.594,0.08579099999999999,52.199,325.57738,0.0659,98.3655,1e-12
1661.0,1644.6170000000002,16.58962,-106.92288,2.7392,2.7394,2.6209,34.6063,34.6132,1035.2492,27.5943,0.08499,52.321000000000005,325.5966,0.0659,98.3655,1e-12
1662.0,1645.604,16.58962,-106.92288,2.7354,2.7355,2.6171,34.6064,34.6134,1035.2544,27.5947,0.084246,52.25899999999999,325.62654,0.066,98.3643,1e-12
1663.0,1646.59,16.58962,-106.92288,2.7338,2.734,2.6155,34.6064,34.6135,1035.2591,27.5948,0.084945,52.287,325.6394,0.0659,98.3645,1e-12
1664.0,1647.576,16.58962,-106.92288,2.7329,2.7329,2.6145,34.6064,34.6134,1035.2637,27.5949,0.084881,52.647,325.64636,0.0661,98.361,1e-12
1665.0,1648.5620000000001,16.58962,-106.92288,2.7309,2.7309,2.6124,34.6063,34.6135,1035.2685,27.5951,0.084904,52.782,325.6627,0.066,98.3628,1e-12
1666.0,1649.549,16.58962,-106.92288,2.7301,2.7303,2.6116,34.6065,34.6135,1035.2732,27.5952,0.08463899999999999,53.06399999999999,325.66842,0.0663,98.3552,1e-12
1667.0,1650.535,16.58962,-106.92288,2.7301,2.7303,2.6115,34.6064,34.6135,1035.2777,27.5952,0.084725,52.765,325.669,0.066,98.3631,1e-12
1668.0,1651.521,16.58962,-106.92288,2.7292,2.7295,2.6105,34.6064,34.6135,1035.2824,27.5953,0.08491599999999999,52.995,325.67602999999997,0.0664,98.3536,1e-12
1669.0,1652.507,16.58962,-106.92288,2.7239,2.7238,2.6052,34.6066,34.6137,1035.2877,27.5959,0.082187,53.224,325.71819,0.0667,98.3474,1e-12
1670.0,1653.494,16.58962,-106.92288,2.721,2.7209,2.6023,34.6069,34.6139,1035.2928,27.5964,0.084258,52.971000000000004,325.74076,0.0663,98.3568,1e-12
1671.0,1654.48,16.58962,-106.92288,2.7192,2.7188,2.6004,34.6069,34.6141,1035.2976,27.5965,0.08523700000000001,52.957,325.75518999999997,0.0659,98.3646,1e-12
1672.0,1655.4660000000001,16.58962,-106.92288,2.7184,2.7184,2.5995,34.607,34.614,1035.3023,27.5967,0.084092,52.916000000000004,325.76205,0.066,98.3634,1e-12
1673.0,1656.4520000000002,16.58962,-106.92288,2.7179,2.718,2.5989,34.6069,34.6139,1035.3068,27.5967,0.086653,53.438,325.7659,0.0659,98.3644,1e-12
1674.0,1657.4379999999999,16.58962,-106.92288,2.7176,2.7178,2.5986,34.607,34.6139,1035.3114,27.5967,0.083349,53.461999999999996,325.76801,0.0662,98.359,1e-12
1675.0,1658.425,16.58962,-106.92288,2.7174,2.7175,2.5982,34.6068,34.614,1035.3159,27.5967,0.083837,53.23,325.77034,0.0668,98.3453,1e-12
1676.0,1659.411,16.58962,-106.92288,2.7171,2.7174,2.5979,34.6068,34.6139,1035.3205,27.5967,0.08463999999999999,53.544,325.77236,0.0665,98.3524,1e-12
1677.0,1660.3970000000002,16.58962,-106.92288,2.7171,2.7172,2.5978,34.6068,34.6139,1035.325,27.5966,0.08400099999999999,53.562,325.77263,0.0663,98.356,1e-12
1678.0,1661.3829999999998,16.58962,-106.92288,2.717,2.7171,2.5976,34.6069,34.6138,1035.3296,27.5967,0.084566,53.448,325.77349,0.0659,98.3657,1e-12
1679.0,1662.369,16.58962,-106.92288,2.7162,2.7164,2.5968,34.6068,34.6138,1035.3341,27.5967,0.083304,53.398999999999994,325.77952999999997,0.0659,98.3655,1e-12
1680.0,1663.355,16.58962,-106.92288,2.7142,2.7143,2.5947,34.607,34.614,1035.339,27.5971,0.084622,53.38,325.79542999999995,0.0659,98.3655,1e-12
1681.0,1664.342,16.58962,-106.92288,2.7111,2.711,2.5915,34.6071,34.6143,1035.3441,27.5975,0.08444600000000001,53.408,325.82043999999996,0.0662,98.3588,1e-12
1682.0,1665.328,16.58962,-106.92288,2.7088,2.709,2.5892,34.6074,34.6144,1035.3491,27.5978,0.083853,53.43899999999999,325.83801,0.0662,98.3583,1e-12
1683.0,1666.3139999999999,16.58962,-106.92288,2.7071,2.7073,2.5874,34.6075,34.6146,1035.354,27.5981,0.084405,53.498000000000005,325.85116,0.0662,98.3595,1e-12
1684.0,1667.3,16.58962,-106.92288,2.7059,2.7061,2.5862,34.6075,34.6146,1035.3586,27.5982,0.085941,53.558,325.86107999999996,0.0663,98.3569,1e-12
1685.0,1668.286,16.58962,-106.92288,2.7055,2.7057,2.5857,34.6075,34.6145,1035.3632,27.5982,0.084937,53.68,325.86453,0.0662,98.3591,1e-12
1686.0,1669.2720000000002,16.58962,-106.92288,2.7043,2.7044,2.5844,34.6074,34.6145,1035.3679,27.5983,0.085599,54.028,325.8741,0.0665,98.3515,1e-12
1687.0,1670.2579999999998,16.58962,-106.92288,2.7019,2.7021,2.582,34.6076,34.6147,1035.3728,27.5987,0.08579099999999999,53.84,325.8928,0.0661,98.3602,1e-12
1688.0,1671.245,16.58962,-106.92288,2.7009,2.701,2.5808,34.6077,34.6147,1035.3776,27.5988,0.084138,54.019,325.90132,0.066,98.3632,1e-12
1689.0,1672.231,16.58962,-106.92288,2.6999,2.7001,2.5798,34.6077,34.6148,1035.3822,27.5989,0.08441900000000001,54.19,325.90905,0.0666,98.3499,1e-12
1690.0,1673.217,16.58962,-106.92288,2.6977,2.6983,2.5776,34.6078,34.6148,1035.3871,27.5992,0.082575,54.053999999999995,325.9262,0.067,98.3405,1e-12
1691.0,1674.203,16.58962,-106.92288,2.6959,2.6961,2.5757,34.6081,34.615,1035.3921,27.5995,0.085203,54.03,325.94034,0.067,98.3394,1e-12
1692.0,1675.1889999999999,16.58962,-106.92288,2.696,2.6962,2.5757,34.6079,34.615,1035.3965,27.5994,0.084845,53.99100000000001,325.93945,0.067,98.3394,1e-12
1693.0,1676.175,16.58962,-106.92288,2.6962,2.6963,2.5758,34.6079,34.6149,1035.401,27.5994,0.085964,54.165,325.93826,0.0662,98.3576,1e-12
1694.0,1677.161,16.58962,-106.92288,2.6962,2.6965,2.5758,34.6078,34.6148,1035.4054,27.5993,0.08462,54.355,325.93816,0.066,98.363,1e-12
1695.0,1678.1470000000002,16.58962,-106.92288,2.6964,2.6967,2.5759,34.6078,34.6148,1035.4099,27.5992,0.084138,54.419,325.9367,0.0662,98.3583,1e-12
1696.0,1679.134,16.58962,-106.92288,2.6965,2.6967,2.5759,34.6078,34.6148,1035.4144,27.5992,0.083504,54.242,325.93597,0.0663,98.3565,1e-12
1697.0,1680.12,16.58962,-106.92288,2.6967,2.6967,2.576,34.6077,34.6148,1035.4189,27.5992,0.08490299999999999,54.363,325.93472,0.0661,98.3615,1e-12
1698.0,1681.106,16.58962,-106.92288,2.697,2.6971,2.5762,34.6077,34.6149,1035.4234,27.5992,0.083827,54.336999999999996,325.93192999999997,0.0662,98.3585,1e-12
1699.0,1682.092,16.58962,-106.92288,2.6969,2.697,2.576,34.6078,34.6147,1035.4279,27.5992,0.083172,54.37,325.93264,0.0661,98.3597,1e-12
1700.0,1683.078,16.58962,-106.92288,2.697,2.6972,2.576,34.6077,34.6148,1035.4324,27.5991,0.08668,54.357,325.93231000000003,0.0668,98.3438,1e-12
1701.0,1684.0639999999999,16.58962,-106.92288,2.6971,2.6972,2.576,34.6077,34.6148,1035.4369,27.5991,0.082851,54.418,325.93143,0.0661,98.3619,1e-12
1702.0,1685.05,16.58962,-106.92288,2.6972,2.6973,2.5761,34.6077,34.6148,1035.4414,27.5991,0.085358,54.199,325.93053,0.0669,98.3408,1e-12
1703.0,1686.036,16.58962,-106.92288,2.6971,2.6972,2.5759,34.6077,34.6149,1035.446,27.5991,0.084788,54.341,325.93132,0.0663,98.3554,1e-12
1704.0,1687.0220000000002,16.58962,-106.92288,2.6972,2.6973,2.5759,34.6077,34.6149,1035.4504,27.5991,0.082274,54.218,325.93082000000004,0.0665,98.3517,1e-12
1705.0,1688.0079999999998,16.58962,-106.92288,2.6972,2.6972,2.5757,34.6076,34.6149,1035.4549,27.5991,0.08444,54.292,325.93125,0.0671,98.3368,1e-12
1706.0,1688.994,16.58962,-106.92288,2.6968,2.697,2.5753,34.6077,34.6148,1035.4595,27.5992,0.082248,54.227,325.93394,0.0667,98.3453,1e-12
1707.0,1689.98,16.58962,-106.92288,2.6916,2.6926,2.5701,34.608,34.6151,1035.465,27.5999,0.083329,54.32899999999999,325.97528,0.0666,98.3496,1e-12
1708.0,1690.9660000000001,16.58962,-106.92288,2.6853,2.6856,2.5638,34.6084,34.6155,1035.4707,27.6008,0.083365,54.201,326.02429,0.0666,98.3484,1e-12
1709.0,1691.9520000000002,16.58962,-106.92288,2.6783,2.6785,2.5568,34.6087,34.6157,1035.4763,27.6016,0.08532000000000001,54.409,326.08077000000003,0.0669,98.3417,1e-12
1710.0,1692.9379999999999,16.58962,-106.92288,2.6688,2.669,2.5473,34.6095,34.6166,1035.4827,27.603,0.083587,54.538999999999994,326.15546,0.0662,98.3581,1e-12
1711.0,1693.925,16.58962,-106.92288,2.6675,2.6676,2.5459,34.6094,34.6165,1035.4873,27.6031,0.083798,55.06,326.16606,0.0659,98.3646,1e-12
1712.0,1694.911,16.58962,-106.92288,2.6668,2.667,2.5452,34.6095,34.6165,1035.492,27.6032,0.08551,54.916000000000004,326.17101,0.0662,98.3586,1e-12
1713.0,1695.8970000000002,16.58962,-106.92288,2.6653,2.6655,2.5437,34.6093,34.6165,1035.4966,27.6032,0.083942,55.415,326.18357000000003,0.0667,98.347,1e-12
1714.0,1696.8829999999998,16.58962,-106.92288,2.663,2.6632,2.5413,34.6096,34.6166,1035.5016,27.6036,0.084552,55.396,326.20153999999997,0.0666,98.3492,1e-12
1715.0,1697.869,16.58962,-106.92288,2.662,2.6622,2.5402,34.6095,34.6167,1035.5062,27.6036,0.083146,55.575,326.21013999999997,0.0666,98.3498,1e-12
1716.0,1698.855,16.58962,-106.92288,2.6621,2.6623,2.5402,34.6094,34.6165,1035.5107,27.6036,0.08536200000000001,55.582,326.20945,0.0668,98.3433,1e-12
1717.0,1699.8410000000001,16.58962,-106.92288,2.6622,2.6623,2.5402,34.6095,34.6165,1035.5153,27.6037,0.08293400000000001,55.81,326.20837,0.0665,98.3502,1e-12
1718.0,1700.8270000000002,16.58962,-106.92288,2.6625,2.6627,2.5405,34.6093,34.6166,1035.5196,27.6035,0.085971,55.687,326.20601,0.0668,98.3435,1e-12
1719.0,1701.8129999999999,16.58962,-106.92288,2.6625,2.6626,2.5403,34.6094,34.6165,1035.5242,27.6035,0.08443200000000001,55.451,326.2064,0.067,98.3381,1e-12
1720.0,1702.799,16.58962,-106.92288,2.6584,2.6584,2.5363,34.6096,34.6167,1035.5294,27.6041,0.085395,55.648999999999994,326.2385,0.0674,98.33,1e-12
1721.0,1703.785,16.58962,-106.92288,2.6561,2.6563,2.5339,34.6097,34.6168,1035.5343,27.6044,0.084629,55.806000000000004,326.25651,0.0667,98.3472,1e-12
1722.0,1704.771,16.58962,-106.92288,2.6554,2.6556,2.5331,34.6097,34.6168,1035.5389,27.6044,0.08354,55.71,326.26246000000003,0.0659,98.3647,1e-12
1723.0,1705.757,16.58962,-106.92288,2.6544,2.6545,2.532,34.6097,34.6168,1035.5436,27.6045,0.081734,55.706,326.27107,0.0661,98.3612,1e-12
1724.0,1706.743,16.58962,-106.92288,2.6526,2.6527,2.5302,34.6098,34.6169,1035.5484,27.6047,0.084846,55.945,326.28513,0.0661,98.3612,1e-12
1725.0,1707.7279999999998,16.58962,-106.92288,2.6482,2.6483,2.5258,34.61,34.6171,1035.5537,27.6053,0.08233,56.065,326.31961,0.0659,98.3644,1e-12
1726.0,1708.714,16.58962,-106.92288,2.6408,2.6408,2.5184,34.6104,34.6177,1035.5595,27.6063,0.085497,56.129,326.37858,0.0661,98.36,1e-12
1727.0,1709.7,16.58962,-106.92288,2.6367,2.6368,2.5143,34.6109,34.6179,1035.5649,27.607,0.08329199999999999,55.896,326.41027,0.0661,98.3598,1e-12
1728.0,1710.6860000000001,16.58962,-106.92288,2.6358,2.6358,2.5132,34.6108,34.618,1035.5695,27.607,0.08231000000000001,56.153,326.41848,0.0662,98.3572,1e-12
1729.0,1711.672,16.58962,-106.92288,2.6346,2.6347,2.512,34.611,34.618,1035.5743,27.6072,0.083346,56.483000000000004,326.42759,0.0662,98.3577,1e-12
1730.0,1712.658,16.58962,-106.92288,2.6334,2.6335,2.5107,34.611,34.618,1035.579,27.6073,0.08445,56.406000000000006,326.4376,0.066,98.364,1e-12
1731.0,1713.644,16.58962,-106.92288,2.6327,2.6328,2.5099,34.611,34.6179,1035.5836,27.6074,0.08466,56.55,326.44315,0.0659,98.3655,1e-12
1732.0,1714.63,16.58962,-106.92288,2.6324,2.6325,2.5095,34.611,34.6179,1035.5882,27.6074,0.084017,56.977,326.44548,0.066,98.3625,1e-12
1733.0,1715.616,16.58962,-106.92288,2.6316,2.6319,2.5087,34.6109,34.618,1035.5927,27.6075,0.083874,56.809,326.45144,0.066,98.3643,1e-12
1734.0,1716.602,16.5896,-106.92288,2.6311,2.6313,2.5081,34.611,34.6179,1035.5974,27.6075,0.083944,56.715,326.45538,0.066,98.3622,1e-12
1735.0,1717.588,16.5896,-106.92288,2.6288,2.6289,2.5057,34.6109,34.6181,1035.6022,27.6077,0.083987,56.926,326.47442,0.0659,98.3655,1e-12
1736.0,1718.5739999999998,16.58961,-106.92288,2.6279,2.628,2.5048,34.611,34.6181,1035.6069,27.6078,0.084526,56.833999999999996,326.48158,0.0659,98.3648,1e-12
1737.0,1719.56,16.58962,-106.92288,2.6272,2.6273,2.504,34.6109,34.618,1035.6114,27.6078,0.08183,57.118,326.48737,0.0657,98.3698,1e-12
1738.0,1720.546,16.58962,-106.92288,2.6268,2.6269,2.5035,34.6109,34.6181,1035.616,27.6079,0.083731,57.20399999999999,326.49078,0.066,98.3633,1e-12
1739.0,1721.5320000000002,16.58962,-106.92288,2.6263,2.6265,2.503,34.6111,34.6181,1035.6207,27.608,0.082691,57.077,326.49399,0.0667,98.3473,1e-12
1740.0,1722.517,16.58962,-106.92288,2.6252,2.6253,2.5018,34.611,34.6181,1035.6253,27.6081,0.08333,57.018,326.50314,0.0661,98.3611,1e-12
1741.0,1723.503,16.58962,-106.92288,2.6219,2.622,2.4984,34.6112,34.6184,1035.6305,27.6086,0.084112,56.972,326.52929,0.0659,98.3656,1e-12
1742.0,1724.489,16.58962,-106.92288,2.619,2.6192,2.4954,34.6115,34.6186,1035.6356,27.609,0.083273,57.169,326.55248,0.0658,98.3678,1e-12
1743.0,1725.475,16.58962,-106.92288,2.6179,2.6181,2.4943,34.6115,34.6187,1035.6403,27.6092,0.082574,57.12,326.56104,0.0659,98.3654,1e-12
1744.0,1726.461,16.58962,-106.92288,2.6177,2.6177,2.494,34.6116,34.6187,1035.6448,27.6092,0.084471,57.35,326.56291,0.0659,98.3655,1e-12
1745.0,1727.4470000000001,16.58962,-106.92288,2.6174,2.6175,2.4937,34.6115,34.6187,1035.6494,27.6092,0.08505599999999999,57.394,326.56494,0.0659,98.3655,1e-12
1746.0,1728.433,16.58962,-106.92288,2.617,2.6172,2.4932,34.6115,34.6185,1035.6539,27.6092,0.085263,57.358000000000004,326.56812,0.0659,98.3655,1e-12
1747.0,1729.418,16.58962,-106.92288,2.6162,2.6162,2.4923,34.6115,34.6187,1035.6586,27.6093,0.085463,57.338,326.57502,0.0659,98.3655,1e-12
1748.0,1730.405,16.58962,-106.92288,2.6158,2.616,2.4919,34.6116,34.6187,1035.6632,27.6094,0.085021,57.273,326.57737000000003,0.0658,98.3682,1e-12
1749.0,1731.39,16.58962,-106.92288,2.6153,2.6155,2.4912,34.6116,34.6188,1035.6678,27.6094,0.084103,57.381,326.58216,0.0659,98.3655,1e-12
1750.0,1732.376,16.58962,-106.92288,2.615,2.6153,2.4909,34.6115,34.6186,1035.6723,27.6094,0.083946,57.526,326.5842,0.066,98.3641,1e-12
1751.0,1733.362,16.58962,-106.92288,2.6149,2.6151,2.4907,34.6115,34.6186,1035.6768,27.6093,0.083506,57.722,326.58529,0.0659,98.3656,1e-12
1752.0,1734.348,16.5896,-106.92288,2.6146,2.6148,2.4903,34.6114,34.6186,1035.6813,27.6093,0.084276,57.559,326.58772,0.0655,98.3762,1e-12
1753.0,1735.3339999999998,16.58961,-106.92288,2.6135,2.6137,2.4892,34.6116,34.6188,1035.6861,27.6096,0.086129,57.494,326.59603,0.0659,98.3652,1e-12
1754.0,1736.32,16.58962,-106.92288,2.6127,2.6128,2.4882,34.6117,34.6188,1035.6908,27.6097,0.083928,57.501000000000005,326.60305,0.066,98.3631,1e-12
1755.0,1737.305,16.58962,-106.92288,2.6122,2.6124,2.4876,34.6117,34.6187,1035.6954,27.6097,0.083438,57.6,326.60697000000005,0.0688,98.2934,1e-12
1756.0,1738.2910000000002,16.58962,-106.92288,2.6111,2.6112,2.4865,34.6118,34.619,1035.7001,27.6099,0.082419,57.653,326.61572,0.0848,97.9016,1e-12
1757.0,1739.277,16.58962,-106.92288,2.6105,2.6107,2.4858,34.6118,34.6188,1035.7047,27.61,0.083569,57.57,326.6204,0.0664,98.3538,1e-12
1758.0,1740.263,16.58962,-106.92288,2.6098,2.61,2.4851,34.6118,34.6189,1035.7094,27.6101,0.083118,57.547,326.62564,0.0659,98.3655,1e-12
1759.0,1741.249,16.58962,-106.92288,2.6095,2.6097,2.4847,34.612,34.6189,1035.714,27.6102,0.086384,57.606,326.62766,0.0659,98.3655,1e-12
1760.0,1742.234,16.58962,-106.92288,2.6093,2.6095,2.4844,34.6118,34.6189,1035.7185,27.6101,0.081788,57.765,326.62982999999997,0.0659,98.3655,1e-12
