Pressure [dbar],depSMignore,latitude,longitude,t090C,t190C,potemp090C,sal00,sal11,density00,sigma-t00,flSP,sbox0Mm/Kg,oxsolMm/Kg,CStarAt0,CStarTr0,v2,v3,ph,par
1433.0,1419.339,20.30536,-106.21943999999999,3.2968,3.2968,3.1912,34.5788,34.5861,1034.1217,27.5211,0.089658,33.06,321.23441,0.0615,98.475,3.2805,0.5884,-2.793,1e-12
1434.0,1420.326,20.30536,-106.21943999999999,3.2927,3.2928,3.1871,34.5791,34.5865,1034.127,27.5218,0.08715099999999999,33.294000000000004,321.26575,0.0603,98.5048,3.2788,0.5882,-2.792,1e-12
1435.0,1421.3129999999999,20.30536,-106.21943999999999,3.2913,3.2915,3.1857,34.579,34.5864,1034.1316,27.5218,0.088917,33.42,321.2766,0.0603,98.5033,3.2775,0.5879,-2.7889999999999997,1e-12
1436.0,1422.3,20.30536,-106.21943999999999,3.2894,3.2896,3.1837,34.579,34.5864,1034.1364,27.522,0.087902,33.726,321.29134,0.0599,98.5151,3.276,0.5881,-2.7910000000000004,1e-12
1437.0,1423.287,20.30536,-106.21943999999999,3.2871,3.2873,3.1813,34.5792,34.5865,1034.1414,27.5223,0.08883200000000001,33.736,321.30916,0.0602,98.5059,3.2755,0.5878,-2.792,1e-12
1438.0,1424.275,20.30536,-106.21943999999999,3.2867,3.2869,3.1809,34.5792,34.5866,1034.1459,27.5224,0.087934,33.724000000000004,321.31222,0.0607,98.4943,3.2746,0.5876,-2.7939999999999996,1e-12
1439.0,1425.2620000000002,20.30536,-106.21943999999999,3.2867,3.287,3.1807,34.579,34.5864,1034.1504,27.5223,0.087108,33.858000000000004,321.31284,0.0606,98.497,3.274,0.5878,-2.792,1e-12
1440.0,1426.249,20.30536,-106.21943999999999,3.2867,3.2868,3.1807,34.579,34.5865,1034.1549,27.5222,0.089824,33.751,321.3126,0.0597,98.52,3.2735,0.5878,-2.792,1e-12
1441.0,1427.236,20.30536,-106.21943999999999,3.287,3.2873,3.1809,34.5788,34.5863,1034.1593,27.5221,0.089185,33.783,321.31068999999997,0.0599,98.5155,3.2736,0.5874,-2.792,1e-12
1442.0,1428.223,20.30536,-106.21943999999999,3.2859,3.286,3.1797,34.579,34.5865,1034.1641,27.5223,0.086086,33.936,321.31955,0.0597,98.5187,3.2735,0.5875,-2.793,1e-12
1443.0,1429.21,20.30536,-106.21943999999999,3.2836,3.2838,3.1774,34.579,34.5865,1034.1689,27.5225,0.086783,34.135,321.3369,0.0606,98.4977,3.2734,0.5874,-2.795,1e-12
1444.0,1430.1970000000001,20.30536,-106.21943999999999,3.2818,3.2816,3.1754,34.5791,34.5866,1034.1737,27.5228,0.087314,33.945,321.35152999999997,0.0603,98.5043,3.2727,0.587,-2.793,1e-12
1445.0,1431.184,20.30536,-106.21943999999999,3.2729,3.2723,3.1666,34.5795,34.587,1034.1798,27.5239,0.089619,33.854,321.42009,0.0597,98.5203,3.2723,0.5869,-2.7939999999999996,1e-12
1446.0,1432.171,20.30536,-106.21943999999999,3.2667,3.2668,3.1603,34.58,34.5875,1034.1856,27.525,0.08770800000000001,33.92,321.46788,0.0594,98.5272,3.2708,0.5866,-2.7939999999999996,1e-12
1447.0,1433.158,20.30536,-106.21943999999999,3.2633,3.2635,3.157,34.5803,34.5877,1034.1907,27.5255,0.08711100000000001,33.991,321.49349,0.0597,98.52,3.2693,0.5864,-2.793,1e-12
1448.0,1434.145,20.30536,-106.21943999999999,3.2627,3.2628,3.1563,34.5802,34.5875,1034.1953,27.5255,0.089086,34.394,321.49813,0.0598,98.5162,3.2677,0.5861,-2.7939999999999996,1e-12
1449.0,1435.132,20.30536,-106.21943999999999,3.261,3.2611,3.1545,34.5803,34.5876,1034.2001,27.5258,0.088751,34.434,321.51184,0.0594,98.5269,3.2664,0.5857,-2.7939999999999996,1e-12
1450.0,1436.119,20.30536,-106.21943999999999,3.2591,3.2592,3.1526,34.5803,34.5877,1034.2049,27.5259,0.08870900000000001,34.576,321.5262,0.0603,98.5045,3.2659,0.5857,-2.795,1e-12
1451.0,1437.106,20.30536,-106.21943999999999,3.2578,3.258,3.1512,34.5803,34.5878,1034.2096,27.5261,0.087271,34.686,321.53646000000003,0.0603,98.5052,3.265,0.5856,-2.792,1e-12
1452.0,1438.0929999999998,20.30536,-106.21943999999999,3.2571,3.2574,3.1504,34.5803,34.5877,1034.2142,27.5261,0.088201,34.734,321.54192,0.0596,98.5212,3.2639,0.5857,-2.793,1e-12
1453.0,1439.08,20.30536,-106.21943999999999,3.2551,3.2554,3.1484,34.5803,34.5877,1034.219,27.5263,0.088818,34.857,321.55766,0.0593,98.5289,3.2636,0.5856,-2.7910000000000004,1e-12
1454.0,1440.067,20.30536,-106.21943999999999,3.2491,3.2491,3.1423,34.5808,34.5882,1034.2247,27.5272,0.089746,34.791,321.60402999999997,0.0595,98.5242,3.263,0.5854,-2.7939999999999996,1e-12
1455.0,1441.0539999999999,20.30536,-106.21943999999999,3.2475,3.2476,3.1407,34.5808,34.5883,1034.2294,27.5274,0.087578,35.003,321.61636,0.0596,98.5233,3.2616,0.585,-2.793,1e-12
1456.0,1442.0410000000002,20.30536,-106.21943999999999,3.2417,3.2418,3.1348,34.5811,34.5885,1034.235,27.5282,0.090418,35.010999999999996,321.66174,0.0596,98.5233,3.2605,0.5849,-2.793,1e-12
1457.0,1443.0279999999998,20.30536,-106.21943999999999,3.238,3.2381,3.131,34.5814,34.5888,1034.2402,27.5287,0.090242,34.95,321.69035,0.0595,98.5235,3.2592,0.5842,-2.7939999999999996,1e-12
1458.0,1444.015,20.30536,-106.21943999999999,3.2368,3.2369,3.1298,34.5813,34.5888,1034.2449,27.5288,0.08982899999999999,35.233000000000004,321.69941,0.0594,98.526,3.258,0.584,-2.793,1e-12
1459.0,1445.0020000000002,20.30536,-106.21943999999999,3.2359,3.236,3.1288,34.5813,34.5886,1034.2495,27.5289,0.08684800000000001,35.399,321.7069,0.0608,98.4922,3.257,0.5842,-2.7960000000000003,1e-12
1460.0,1445.989,20.30536,-106.21943999999999,3.2329,3.2331,3.1258,34.5815,34.5888,1034.2546,27.5293,0.088726,35.308,321.72978,0.0614,98.4755,3.2564,0.584,-2.795,1e-12
1461.0,1446.976,20.30536,-106.21943999999999,3.2295,3.2297,3.1224,34.5816,34.5891,1034.2597,27.5298,0.08791399999999999,35.621,321.75596,0.0592,98.5311,3.2555,0.5834,-2.7969999999999997,1e-12
1462.0,1447.963,20.30536,-106.21943999999999,3.2277,3.2277,3.1204,34.5817,34.5892,1034.2645,27.53,0.08881900000000001,35.516999999999996,321.77036,0.0604,98.5008,3.2544,0.5833,-2.7939999999999996,1e-12
1463.0,1448.95,20.30536,-106.21943999999999,3.2271,3.2272,3.1198,34.5816,34.589,1034.2691,27.53,0.08855,35.422,321.77527000000003,0.0596,98.5222,3.2536,0.5833,-2.795,1e-12
1464.0,1449.9370000000001,20.30536,-106.21943999999999,3.2268,3.2269,3.1194,34.5817,34.5892,1034.2737,27.5301,0.08680399999999999,35.78,321.77756,0.0596,98.5212,3.2527,0.5831,-2.7960000000000003,1e-12
1465.0,1450.924,20.30536,-106.21943999999999,3.227,3.2272,3.1196,34.5815,34.589,1034.278,27.5299,0.08748,35.805,321.77575,0.0598,98.5183,3.2526,0.5834,-2.7939999999999996,1e-12
1466.0,1451.911,20.30536,-106.21943999999999,3.2268,3.227,3.1192,34.5815,34.5889,1034.2826,27.5299,0.087907,35.799,321.77772999999996,0.0598,98.5181,3.252,0.5829,-2.795,1e-12
1467.0,1452.898,20.30536,-106.21943999999999,3.2259,3.226,3.1182,34.5816,34.5891,1034.2873,27.5301,0.08733300000000001,36.085,321.78461,0.0604,98.5015,3.2519,0.583,-2.792,1e-12
1468.0,1453.885,20.30536,-106.21943999999999,3.2241,3.2241,3.1164,34.5816,34.5891,1034.2921,27.5303,0.087213,35.864000000000004,321.79896,0.0593,98.53,3.2515,0.583,-2.795,1e-12
1469.0,1454.872,20.30536,-106.21943999999999,3.2225,3.2226,3.1147,34.5818,34.5892,1034.297,27.5305,0.08743300000000001,35.733000000000004,321.81094,0.0595,98.5257,3.2515,0.5828,-2.7939999999999996,1e-12
1470.0,1455.859,20.30536,-106.21943999999999,3.2215,3.2217,3.1136,34.5817,34.5892,1034.3016,27.5306,0.08791399999999999,35.787,321.81905,0.0593,98.5291,3.2509,0.5826,-2.7939999999999996,1e-12
1471.0,1456.846,20.30536,-106.21943999999999,3.2192,3.2194,3.1113,34.5819,34.5894,1034.3066,27.5309,0.089186,35.871,321.83651000000003,0.0594,98.5273,3.2503,0.5829,-2.795,1e-12
1472.0,1457.8329999999999,20.30536,-106.21943999999999,3.2182,3.2184,3.1103,34.5819,34.5895,1034.3112,27.531,0.08868,35.928000000000004,321.84402,0.0595,98.5245,3.2501,0.5825,-2.795,1e-12
1473.0,1458.82,20.30536,-106.21943999999999,3.2171,3.2172,3.1091,34.582,34.5894,1034.316,27.5312,0.088409,36.236999999999995,321.85274,0.0596,98.5223,3.2494,0.5823,-2.7939999999999996,1e-12
1474.0,1459.806,20.30536,-106.21943999999999,3.2156,3.2158,3.1075,34.5822,34.5896,1034.3209,27.5315,0.086905,36.133,321.86447999999996,0.0595,98.5254,3.249,0.5825,-2.7939999999999996,1e-12
1475.0,1460.7939999999999,20.30536,-106.21943999999999,3.2152,3.2155,3.107,34.5821,34.5897,1034.3254,27.5315,0.086698,36.027,321.86733,0.0586,98.5466,3.2481,0.5821,-2.79,1e-12
1476.0,1461.78,20.30536,-106.21943999999999,3.2118,3.212,3.1036,34.5823,34.5898,1034.3305,27.5319,0.08709299999999999,36.124,321.89357,0.0587,98.5436,3.248,0.5822,-2.793,1e-12
1477.0,1462.767,20.30536,-106.21943999999999,3.2067,3.2068,3.0984,34.5826,34.59,1034.336,27.5327,0.086591,36.203,321.93334,0.0592,98.5327,3.2474,0.5822,-2.7939999999999996,1e-12
1478.0,1463.754,20.30536,-106.21943999999999,3.1997,3.1997,3.0914,34.5829,34.5904,1034.3417,27.5336,0.087477,36.427,321.98779,0.0587,98.5432,3.2462,0.5816,-2.7960000000000003,1e-12
1479.0,1464.741,20.30536,-106.21943999999999,3.1935,3.1936,3.0852,34.5834,34.5909,1034.3474,27.5346,0.089435,36.47,322.03551,0.0594,98.528,3.2443,0.5811,-2.795,1e-12
1480.0,1465.7279999999998,20.30536,-106.21943999999999,3.1926,3.1923,3.0842,34.5833,34.5908,1034.352,27.5346,0.08702,36.34,322.04296,0.0591,98.5339,3.2428,0.5813,-2.795,1e-12
1481.0,1466.715,20.30536,-106.21943999999999,3.1894,3.1894,3.081,34.5835,34.591,1034.3571,27.5351,0.08715,36.403,322.06717000000003,0.0589,98.5388,3.2411,0.5808,-2.7960000000000003,1e-12
1482.0,1467.7020000000002,20.30536,-106.21943999999999,3.1889,3.1891,3.0804,34.5836,34.5909,1034.3617,27.5351,0.08844199999999999,36.891999999999996,322.07127,0.0595,98.5243,3.2399,0.5806,-2.7969999999999997,1e-12
1483.0,1468.6889999999999,20.30536,-106.21943999999999,3.189,3.1892,3.0804,34.5835,34.5909,1034.3662,27.535,0.088644,37.116,322.07096,0.0593,98.5296,3.2392,0.5807,-2.7960000000000003,1e-12
1484.0,1469.675,20.30536,-106.21943999999999,3.188,3.1882,3.0794,34.5834,34.5909,1034.3708,27.5351,0.089309,37.025,322.07835,0.0586,98.546,3.2385,0.5805,-2.7969999999999997,1e-12
1485.0,1470.6629999999998,20.30536,-106.21943999999999,3.185,3.1849,3.0763,34.5836,34.5911,1034.3758,27.5355,0.088198,37.006,322.10209,0.0597,98.5208,3.2381,0.5806,-2.7960000000000003,1e-12
1486.0,1471.649,20.30536,-106.21943999999999,3.1828,3.1831,3.0741,34.5837,34.5912,1034.3808,27.5358,0.089472,37.196999999999996,322.11862,0.0594,98.5274,3.2377,0.5805,-2.7960000000000003,1e-12
1487.0,1472.636,20.30536,-106.21943999999999,3.1829,3.1831,3.074,34.5837,34.5911,1034.3853,27.5358,0.08688799999999999,37.316,322.11843999999996,0.0589,98.538,3.2368,0.58,-2.795,1e-12
1488.0,1473.6229999999998,20.30536,-106.21943999999999,3.1828,3.183,3.0739,34.5837,34.5911,1034.3898,27.5358,0.08936000000000001,37.165,322.11917,0.0595,98.5256,3.2364,0.5803,-2.798,1e-12
1489.0,1474.61,20.30536,-106.21943999999999,3.1822,3.1824,3.0732,34.5837,34.5911,1034.3944,27.5358,0.08755700000000001,37.332,322.12427,0.0587,98.5427,3.2359,0.58,-2.7969999999999997,1e-12
1490.0,1475.5970000000002,20.30536,-106.21943999999999,3.1808,3.1805,3.0717,34.5838,34.5912,1034.3992,27.5361,0.086491,37.563,322.13482999999997,0.0597,98.5205,3.2358,0.5802,-2.7969999999999997,1e-12
1491.0,1476.5839999999998,20.30536,-106.21943999999999,3.179,3.1792,3.0698,34.5839,34.5912,1034.4041,27.5363,0.088604,37.296,322.14887000000004,0.0593,98.5303,3.2357,0.5796,-2.7960000000000003,1e-12
1492.0,1477.57,20.30536,-106.21943999999999,3.1791,3.179,3.0699,34.5838,34.5913,1034.4086,27.5363,0.08869500000000001,37.24,322.14806,0.0589,98.5379,3.2344,0.5797,-2.7939999999999996,1e-12
1493.0,1478.557,20.30536,-106.21943999999999,3.1786,3.1788,3.0693,34.5838,34.5911,1034.4132,27.5363,0.086796,37.27,322.15175,0.0589,98.5388,3.2344,0.5797,-2.795,1e-12
1494.0,1479.5439999999999,20.30536,-106.21943999999999,3.1773,3.1775,3.0679,34.5839,34.5913,1034.4179,27.5365,0.088197,37.527,322.16176,0.0591,98.5333,3.2344,0.5798,-2.7960000000000003,1e-12
1495.0,1480.531,20.30536,-106.21943999999999,3.1764,3.1765,3.067,34.5839,34.5914,1034.4226,27.5366,0.087915,37.584,322.16892,0.0596,98.5224,3.2343,0.5795,-2.7960000000000003,1e-12
1496.0,1481.5179999999998,20.30536,-106.21943999999999,3.1755,3.1757,3.066,34.5839,34.5914,1034.4272,27.5367,0.08809299999999999,37.42,322.1762,0.0591,98.5352,3.2334,0.5796,-2.798,1e-12
1497.0,1482.504,20.30536,-106.21943999999999,3.175,3.1752,3.0653,34.584,34.5914,1034.4319,27.5368,0.08828,37.586,322.18026000000003,0.0587,98.5432,3.2332,0.5795,-2.7969999999999997,1e-12
1498.0,1483.491,20.30536,-106.21943999999999,3.1739,3.174,3.0643,34.5839,34.5915,1034.4365,27.5368,0.088798,37.582,322.18849,0.0587,98.5434,3.2332,0.5794,-2.7969999999999997,1e-12
1499.0,1484.4779999999998,20.30536,-106.21943999999999,3.172,3.1722,3.0623,34.5841,34.5915,1034.4414,27.5371,0.089662,37.484,322.20331,0.0592,98.5328,3.2328,0.5793,-2.7969999999999997,1e-12
1500.0,1485.465,20.30536,-106.21943999999999,3.1713,3.1715,3.0615,34.5841,34.5916,1034.446,27.5372,0.088614,37.47,322.20858,0.0588,98.5414,3.2321,0.5796,-2.7939999999999996,1e-12
1501.0,1486.4520000000002,20.30536,-106.21943999999999,3.1705,3.1707,3.0606,34.5841,34.5917,1034.4507,27.5373,0.08732000000000001,37.625,322.21495,0.059,98.5369,3.2318,0.5793,-2.7960000000000003,1e-12
1502.0,1487.4379999999999,20.30536,-106.21943999999999,3.167,3.167,3.0571,34.5842,34.5916,1034.4557,27.5377,0.08674,37.869,322.2424,0.0592,98.5329,3.2315,0.5789,-2.7939999999999996,1e-12
1503.0,1488.425,20.30536,-106.21943999999999,3.1605,3.1605,3.0505,34.5848,34.5923,1034.4616,27.5388,0.085336,37.815,322.29269,0.0587,98.5429,3.2308,0.5789,-2.7969999999999997,1e-12
1504.0,1489.412,20.30536,-106.21943999999999,3.1582,3.1582,3.0482,34.5849,34.5924,1034.4665,27.5391,0.088724,37.812,322.31032999999996,0.0585,98.5474,3.2294,0.5786,-2.793,1e-12
1505.0,1490.399,20.30536,-106.21943999999999,3.158,3.1581,3.0479,34.5849,34.5924,1034.4711,27.5391,0.086024,37.879,322.31174,0.0587,98.5429,3.2284,0.5782,-2.7960000000000003,1e-12
1506.0,1491.386,20.30536,-106.21943999999999,3.1579,3.158,3.0477,34.5848,34.5922,1034.4755,27.539,0.087322,37.857,322.31296000000003,0.0594,98.5275,3.2271,0.5781,-2.7969999999999997,1e-12
1507.0,1492.372,20.30536,-106.21943999999999,3.153,3.1531,3.0428,34.5846,34.5922,1034.4806,27.5394,0.086534,38.258,322.35188,0.0585,98.5474,3.227,0.5781,-2.795,1e-12
1508.0,1493.359,20.30536,-106.21943999999999,3.1375,3.1379,3.0274,34.5861,34.5934,1034.4883,27.542,0.087772,38.315,322.47091,0.0585,98.5484,3.2258,0.5777,-2.798,1e-12
1509.0,1494.346,20.30536,-106.21943999999999,3.1349,3.1352,3.0248,34.5863,34.5937,1034.4933,27.5424,0.08604500000000001,38.327,322.49079,0.0586,98.5466,3.2232,0.5771,-2.798,1e-12
1510.0,1495.3329999999999,20.30536,-106.21943999999999,3.1346,3.1348,3.0244,34.5861,34.5936,1034.4977,27.5422,0.089611,38.584,322.49382,0.0593,98.5299,3.2208,0.5769,-2.7939999999999996,1e-12
1511.0,1496.319,20.30536,-106.21943999999999,3.1346,3.1347,3.0243,34.586,34.5935,1034.5022,27.5421,0.08791900000000001,38.665,322.49397,0.0587,98.5427,3.2199,0.577,-2.7960000000000003,1e-12
1512.0,1497.306,20.30536,-106.21943999999999,3.1337,3.1338,3.0233,34.5861,34.5935,1034.5069,27.5423,0.0884,38.983000000000004,322.50101,0.0584,98.5517,3.2189,0.5767,-2.799,1e-12
1513.0,1498.293,20.30536,-106.21943999999999,3.1336,3.1337,3.0231,34.586,34.5935,1034.5114,27.5423,0.087364,39.098,322.50187,0.0585,98.5484,3.2186,0.5768,-2.7960000000000003,1e-12
1514.0,1499.279,20.30536,-106.21943999999999,3.1329,3.133,3.0223,34.586,34.5935,1034.516,27.5423,0.08861000000000001,39.092,322.5077,0.0585,98.5484,3.2182,0.5769,-2.7969999999999997,1e-12
1515.0,1500.266,20.30536,-106.21943999999999,3.1322,3.1327,3.0216,34.586,34.5934,1034.5206,27.5424,0.08639,38.95,322.51288999999997,0.0585,98.5484,3.2174,0.5767,-2.7960000000000003,1e-12
1516.0,1501.253,20.30536,-106.21943999999999,3.131,3.1312,3.0203,34.5859,34.5935,1034.5253,27.5424,0.086745,39.163000000000004,322.52232000000004,0.0585,98.5484,3.2173,0.5767,-2.798,1e-12
1517.0,1502.24,20.30536,-106.21943999999999,3.1281,3.1281,3.0174,34.5862,34.5937,1034.5304,27.5429,0.086537,39.155,322.54467,0.0593,98.5276,3.2172,0.5762,-2.799,1e-12
1518.0,1503.226,20.30536,-106.21943999999999,3.1264,3.1265,3.0156,34.5863,34.5938,1034.5352,27.5432,0.086741,38.975,322.5578,0.0592,98.5317,3.2166,0.5762,-2.798,1e-12
1519.0,1504.213,20.30536,-106.21943999999999,3.1236,3.1238,3.0126,34.5865,34.5938,1034.5403,27.5436,0.088306,38.97,322.58025,0.0587,98.5443,3.2159,0.5764,-2.798,1e-12
1520.0,1505.2,20.30536,-106.21943999999999,3.1217,3.1219,3.0108,34.5865,34.5939,1034.5451,27.5438,0.088956,39.08,322.59452999999996,0.0586,98.5459,3.2154,0.5761,-2.7969999999999997,1e-12
1521.0,1506.1870000000001,20.30536,-106.21943999999999,3.1201,3.1203,3.0091,34.5865,34.5941,1034.5498,27.5439,0.088086,39.339,322.60715,0.0585,98.5484,3.2145,0.5757,-2.799,1e-12
1522.0,1507.1729999999998,20.30536,-106.21943999999999,3.1196,3.1198,3.0085,34.5866,34.5941,1034.5545,27.544,0.088229,39.303000000000004,322.61134,0.0585,98.5484,3.2142,0.5757,-2.8,1e-12
1523.0,1508.16,20.30536,-106.21943999999999,3.1186,3.1188,3.0075,34.5864,34.5939,1034.559,27.544,0.089045,39.356,322.61926,0.0585,98.5484,3.2137,0.5756,-2.798,1e-12
1524.0,1509.1470000000002,20.30536,-106.21943999999999,3.1154,3.1155,3.0042,34.5867,34.594,1034.5642,27.5445,0.087267,39.296,322.64408,0.0584,98.5501,3.2134,0.5758,-2.7969999999999997,1e-12
1525.0,1510.134,20.30536,-106.21943999999999,3.1136,3.1137,3.0023,34.5868,34.5943,1034.569,27.5448,0.086117,39.549,322.65841,0.0605,98.4986,3.2128,0.5755,-2.7969999999999997,1e-12
1526.0,1511.12,20.30536,-106.21943999999999,3.1116,3.1118,3.0003,34.587,34.5945,1034.574,27.5451,0.088551,39.677,322.6729,0.058,98.5594,3.2115,0.5757,-2.7969999999999997,1e-12
1527.0,1512.106,20.30536,-106.21943999999999,3.1113,3.1115,2.9998,34.587,34.5944,1034.5786,27.5451,0.087909,39.578,322.6762,0.058,98.5608,3.2112,0.5753,-2.8,1e-12
1528.0,1513.0929999999998,20.30536,-106.21943999999999,3.1113,3.1115,2.9998,34.5869,34.5944,1034.583,27.545,0.088628,39.525,322.67596000000003,0.0579,98.5621,3.2101,0.575,-2.7960000000000003,1e-12
1529.0,1514.08,20.30536,-106.21943999999999,3.1108,3.111,2.9992,34.5868,34.5943,1034.5875,27.545,0.086999,39.616,322.68005,0.0585,98.5484,3.2101,0.5748,-2.798,1e-12
1530.0,1515.067,20.30536,-106.21943999999999,3.1092,3.1093,2.9975,34.5869,34.5943,1034.5924,27.5453,0.087232,39.926,322.69275,0.0585,98.5474,3.2099,0.5751,-2.7960000000000003,1e-12
1531.0,1516.0539999999999,20.30536,-106.21943999999999,3.1069,3.107,2.9952,34.5871,34.5946,1034.5974,27.5456,0.087773,39.799,322.71011,0.0577,98.5664,3.2092,0.5747,-2.798,1e-12
1532.0,1517.04,20.30536,-106.21943999999999,3.1064,3.1065,2.9946,34.5871,34.5946,1034.602,27.5457,0.087915,39.763000000000005,322.71397,0.0582,98.5562,3.2088,0.5747,-2.799,1e-12
1533.0,1518.027,20.30536,-106.21943999999999,3.1059,3.106,2.994,34.5872,34.5946,1034.6066,27.5458,0.088091,39.726,322.71821,0.0586,98.5469,3.2082,0.5745,-2.798,1e-12
1534.0,1519.013,20.30536,-106.21943999999999,3.1041,3.1044,2.9922,34.5871,34.5945,1034.6113,27.5459,0.088774,39.771,322.73224,0.059,98.5373,3.2077,0.5746,-2.798,1e-12
1535.0,1520.0,20.30536,-106.21943999999999,3.1009,3.1011,2.9889,34.5874,34.5949,1034.6165,27.5464,0.089129,40.215,322.75708,0.0584,98.5504,3.2074,0.5745,-2.7969999999999997,1e-12
1536.0,1520.987,20.30536,-106.21943999999999,3.0978,3.098,2.9858,34.5877,34.5951,1034.6216,27.5469,0.088401,40.168,322.7806,0.0585,98.5484,3.2064,0.5746,-2.799,1e-12
1537.0,1521.973,20.30536,-106.21943999999999,3.0962,3.0963,2.9842,34.5877,34.5952,1034.6264,27.5471,0.088075,40.041,322.79322,0.0584,98.5518,3.2056,0.5741,-2.7969999999999997,1e-12
1538.0,1522.96,20.30536,-106.21943999999999,3.0935,3.0937,2.9814,34.5877,34.5952,1034.6313,27.5474,0.088412,40.075,322.81485,0.0574,98.5733,3.2047,0.5738,-2.8,1e-12
1539.0,1523.9460000000001,20.30536,-106.21943999999999,3.0903,3.0904,2.9781,34.5881,34.5955,1034.6365,27.5479,0.08837,40.277,322.83954,0.0585,98.5474,3.2039,0.5737,-2.799,1e-12
1540.0,1524.933,20.30536,-106.21943999999999,3.0865,3.0866,2.9742,34.5881,34.5957,1034.6416,27.5483,0.088062,40.553000000000004,322.86965,0.0586,98.5464,3.2027,0.5736,-2.801,1e-12
1541.0,1525.92,20.30536,-106.21943999999999,3.0837,3.0838,2.9714,34.5885,34.5958,1034.6468,27.5489,0.08763,40.284,322.89106,0.0592,98.531,3.2014,0.5734,-2.799,1e-12
1542.0,1526.9070000000002,20.30536,-106.21943999999999,3.0809,3.081,2.9685,34.5885,34.596,1034.6517,27.5492,0.086784,40.637,322.91297000000003,0.0594,98.5273,3.1997,0.5733,-2.799,1e-12
1543.0,1527.8929999999998,20.30536,-106.21943999999999,3.0787,3.0788,2.9663,34.5886,34.596,1034.6566,27.5494,0.090249,40.832,322.93002,0.0576,98.5695,3.199,0.5731,-2.798,1e-12
1544.0,1528.879,20.30536,-106.21943999999999,3.0729,3.073,2.9605,34.589,34.5964,1034.6622,27.5503,0.086659,40.725,322.97522000000004,0.0576,98.5697,3.1973,0.573,-2.8,1e-12
1545.0,1529.866,20.30536,-106.21943999999999,3.068,3.0681,2.9556,34.5893,34.5967,1034.6676,27.551,0.08747200000000001,41.117,323.01287,0.0582,98.5547,3.1961,0.5725,-2.801,1e-12
1546.0,1530.8529999999998,20.30536,-106.21943999999999,3.0649,3.0651,2.9525,34.5894,34.5968,1034.6726,27.5513,0.086697,41.138000000000005,323.03713999999997,0.0576,98.5694,3.1945,0.5723,-2.8,1e-12
1547.0,1531.839,20.30536,-106.21943999999999,3.0608,3.0609,2.9482,34.5896,34.597,1034.6779,27.5519,0.085646,41.282,323.06969,0.0583,98.5522,3.1931,0.5719,-2.8,1e-12
1548.0,1532.826,20.30536,-106.21943999999999,3.0565,3.0567,2.9439,34.5899,34.5973,1034.6832,27.5525,0.085912,41.298,323.10283,0.0584,98.5508,3.1917,0.5717,-2.801,1e-12
1549.0,1533.8120000000001,20.30536,-106.21943999999999,3.0549,3.055,2.9422,34.5899,34.5974,1034.6879,27.5526,0.085861,41.621,323.11572,0.0584,98.5515,3.1899,0.5718,-2.799,1e-12
1550.0,1534.799,20.30536,-106.21943999999999,3.0539,3.0541,2.9412,34.59,34.5974,1034.6926,27.5528,0.087116,41.676,323.12292,0.0585,98.5484,3.1886,0.5713,-2.801,1e-12
1551.0,1535.786,20.30536,-106.21943999999999,3.0535,3.0536,2.9407,34.5898,34.5974,1034.6971,27.5527,0.087149,41.956,323.12667999999996,0.0578,98.5646,3.1879,0.5713,-2.8,1e-12
1552.0,1536.7720000000002,20.30536,-106.21943999999999,3.053,3.0531,2.9401,34.5898,34.5974,1034.7017,27.5528,0.08636100000000001,41.995,323.13083,0.0584,98.5512,3.187,0.571,-2.801,1e-12
1553.0,1537.759,20.30536,-106.21943999999999,3.0519,3.052,2.9389,34.5898,34.5974,1034.7064,27.5529,0.087384,42.018,323.13948999999997,0.0578,98.5658,3.1868,0.571,-2.801,1e-12
1554.0,1538.745,20.30536,-106.21943999999999,3.0512,3.0514,2.9382,34.5899,34.5973,1034.7111,27.553,0.08747100000000001,41.976000000000006,323.14482000000004,0.0574,98.5743,3.1864,0.5707,-2.801,1e-12
