Pressure [dbar],timeS,longitude,latitude,depSMignore,t090C,t190C,c0uS/cm,c1S/m,flECO-AFL,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sbeox1V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mm/L,sbeox1Mm/L,sbeox0PS,sbeox1PS
1015.0,1646.589,-106.8584,16.85562,1015,4.4448,4.4191,33028,3.307212,0.0845,0.0411,98.977,3.9475E-05,0,0.5433,0.5526,0.0594,0.1197,4.6044,0,0.0088,0,0.5432,0.5526,34.5541,34.6319,27.393,27.4575,9.486,9.679,2.955,3.014
1016.0,1647.101,-106.8584,16.85562,1016,4.4369,4.4107,33022,3.306614,0.0731,0.0411,98.977,1.2832E-05,0,0.5433,0.5529,0.0583,0.1197,4.6044,0,0.0086,0,0.5432,0.5526,34.5541,34.6331,27.3938,27.4594,10.166,9.827,3.166,3.06
1017.0,1647.719,-106.8584,16.85562,1017,4.4175,4.3903,33004,3.305023,0.064,0.0411,98.977,2.8782E-05,0,0.5433,0.5523,0.0574,0.1197,4.6044,0,0.0087,0,0.5442,0.553,34.5535,34.6352,27.3954,27.4633,10.563,9.992,3.288,3.109
1018.0,1648.393,-106.8584,16.8556,1018,4.4062,4.3807,32995,3.304022,0.0639,0.0411,98.977,1.1604E-07,0,0.5433,0.5526,0.0574,0.118,4.6044,0,0.0085,0,0.5445,0.5532,34.5542,34.633,27.3972,27.4626,10.027,10.087,3.12,3.138
1019.0,1651.735,-106.85839,16.8556,1019,4.4144,4.3901,33003,3.304728,0.0684,0.0413,98.9727,0.00045054,0,0.5441,0.5533,0.0578,0.1179,4.6042,0,0.0106,0,0.5454,0.5543,34.5538,34.631,27.396,27.46,10.114,10.142,3.148,3.156
1020.0,1654.133,-106.85838,16.8556,1020,4.4059,4.3807,32996,3.304104,0.0639,0.0422,98.952,0.00012559,0,0.5455,0.5544,0.0574,0.1197,4.6033,0,0.0091,0,0.5457,0.5549,34.5542,34.633,27.3972,27.4626,9.929,10.361,3.09,3.224
1021.0,1655.054,-106.85838,16.8556,1021,4.3949,4.3697,32986,3.30317,0.0639,0.0412,98.9742,-4.697E-06,0,0.5457,0.5542,0.0574,0.1197,4.6043,0,0.0085,0,0.5457,0.5549,34.554,34.633,27.3983,27.4638,9.974,10.283,3.103,3.199
1022.0,1655.996,-106.85838,16.8556,1022,4.3942,4.3695,32986,3.303144,0.0639,0.0411,98.977,3.2396E-05,0,0.5458,0.5547,0.0574,0.1196,4.6044,0,0.0087,0,0.5458,0.5553,34.5541,34.6324,27.3984,27.4633,10.421,10.461,3.242,3.254
1023.0,1657.101,-106.85838,16.8556,1023,4.3944,4.3699,32987,3.303198,0.0639,0.0411,98.977,8.0313E-06,0,0.5458,0.5547,0.0574,0.1178,4.6044,0,0.0086,0,0.5466,0.5555,34.5541,34.6322,27.3984,27.4631,10.537,10.306,3.278,3.206
1024.0,1660.987,-106.85838,16.8556,1024,4.3961,4.3714,32990,3.303365,0.0639,0.0414,98.9695,4.08E-05,0,0.5465,0.5557,0.0574,0.1173,4.6041,0,0.0087,0,0.5472,0.5561,34.555,34.632,27.3989,27.4628,10.199,10.503,3.173,3.267
1025.0,1662.474,-106.85838,16.8556,1025,4.3947,4.37,32989,3.303307,0.0639,0.0411,98.976,-6.92E-07,0,0.5471,0.5559,0.0574,0.1174,4.6044,0,0.0085,0,0.5471,0.556,34.5549,34.6322,27.3991,27.4631,10.465,10.443,3.256,3.248
1026.0,1663.283,-106.85838,16.8556,1026,4.3949,4.3702,32989,3.303373,0.0639,0.0412,98.9757,0.00108,0,0.5473,0.556,0.0574,0.1193,4.6043,0,0.0131,0,0.5475,0.5564,34.5547,34.6323,27.3989,27.4632,10.504,10.664,3.268,3.317
1027.0,1663.999,-106.85839,16.8556,1027,4.3946,4.37,32989,3.303403,0.0693,0.0412,98.9753,6.4589E-05,0,0.547,0.5562,0.0579,0.1197,4.6043,0,0.0088,0,0.5474,0.5565,34.5548,34.6324,27.3989,27.4633,10.521,10.396,3.273,3.234
1028.0,1664.686,-106.8584,16.8556,1028,4.3935,4.3674,32989,3.303279,0.0822,0.0411,98.9771,1E-12,0,0.5472,0.5564,0.0592,0.1197,4.6044,0,0.0085,0,0.5479,0.556,34.555,34.6332,27.3992,27.4642,10.881,10.381,3.385,3.229
1029.0,1665.388,-106.85839,16.8556,1029,4.3847,4.3589,32982,3.30261,0.0661,0.0412,98.9756,0.00024185,0,0.5472,0.5563,0.0576,0.1178,4.6043,0,0.0097,0,0.5481,0.5566,34.555,34.6336,27.4002,27.4655,10.703,10.702,3.329,3.328
1030.0,1666.352,-106.85838,16.85561,1030,4.3786,4.3542,32976,3.30217,0.064,0.0413,98.9722,1.5506E-05,0,0.5474,0.5563,0.0574,0.1172,4.6042,0,0.0086,0,0.5482,0.5567,34.5542,34.6329,27.4002,27.4654,10.528,10.553,3.274,3.282
1031.0,1670.918,-106.85838,16.85562,1031,4.3812,4.3561,32979,3.302448,0.0628,0.0412,98.9747,1E-12,0,0.5482,0.5568,0.0573,0.1196,4.6043,0,0.0085,0,0.5484,0.5572,34.5552,34.6336,27.4007,27.4658,11.176,10.816,3.476,3.363
1032.0,1671.805,-106.85838,16.85562,1032,4.3619,4.3343,32963,3.300735,0.0639,0.0415,98.9683,0.00062129,0,0.5482,0.5571,0.0574,0.1196,4.604,0,0.0113,0,0.5492,0.5576,34.5551,34.6358,27.4028,27.4699,11.359,11.077,3.531,3.443
1033.0,1672.476,-106.8584,16.85562,1033,4.349,4.324,32952,3.299747,0.0639,0.0414,98.971,0.00084027,0,0.5482,0.5574,0.0574,0.1189,4.6041,0,0.0122,0,0.5494,0.5579,34.5557,34.6345,27.4046,27.47,11.022,11.143,3.425,3.462
1034.0,1673.061,-106.8584,16.85562,1034,4.3387,4.3128,32944,3.298888,0.0639,0.0413,98.9718,-2.815E-05,0,0.5482,0.5569,0.0574,0.1173,4.6042,0,0.0084,0,0.5496,0.5583,34.5559,34.6356,27.4058,27.472,11.358,11.231,3.529,3.489
1035.0,1673.656,-106.8584,16.85562,1035,4.3346,4.31,32940,3.298564,0.0639,0.0415,98.9683,1.3321E-05,0,0.5482,0.5574,0.0574,0.1185,4.604,0,0.0086,0,0.55,0.5583,34.556,34.6343,27.4064,27.4712,11.647,11.394,3.618,3.539
1036.0,1674.279,-106.85839,16.85562,1036,4.3338,4.3092,32940,3.298503,0.0639,0.0411,98.9765,7.1137E-07,0,0.5482,0.5573,0.0574,0.1196,4.6044,0,0.0085,0,0.5506,0.5591,34.5559,34.6339,27.4064,27.471,11.432,11.557,3.551,3.59
1037.0,1675.045,-106.85838,16.85562,1037,4.3331,4.3084,32940,3.298469,0.0778,0.0419,98.9572,1E-12,0,0.5491,0.5575,0.0588,0.1196,4.6035,0,0.0085,0,0.5506,0.5594,34.5557,34.6339,27.4063,27.4711,11.183,11.334,3.474,3.52
1038.0,1678.477,-106.85838,16.85562,1038,4.3342,4.3097,32941,3.29859,0.0599,0.0419,98.959,0.0012087,0,0.5506,0.5592,0.057,0.1172,4.6036,0,0.0139,0,0.5518,0.5603,34.5554,34.6334,27.406,27.4706,11.585,11.518,3.599,3.578
1039.0,1680.251,-106.85838,16.85562,1039,4.3286,4.3022,32937,3.298094,0.0639,0.0412,98.9735,-1.474E-05,0,0.5513,0.56,0.0574,0.1173,4.6042,0,0.0084,0,0.5521,0.5606,34.5557,34.6349,27.4068,27.4726,11.879,11.452,3.689,3.557
1040.0,1681.023,-106.85838,16.85562,1040,4.321,4.2961,32931,3.29759,0.0639,0.0411,98.9771,1.2302E-05,0,0.5519,0.5601,0.0574,0.1182,4.6044,0,0.0086,0,0.5528,0.5606,34.5561,34.6349,27.4079,27.4732,12.148,11.795,3.772,3.663
1041.0,1681.729,-106.85838,16.85562,1041,4.3148,4.2898,32926,3.297103,0.0639,0.0411,98.977,9.9539E-05,0,0.5519,0.5605,0.0574,0.1197,4.6044,0,0.009,0,0.553,0.5615,34.5563,34.6352,27.4088,27.4742,11.695,12.009,3.632,3.729
1042.0,1682.402,-106.85838,16.85562,1042,4.3097,4.2847,32922,3.296702,0.0639,0.0411,98.977,1.3673E-05,0,0.5519,0.5606,0.0574,0.1175,4.6044,0,0.0086,0,0.5531,0.5616,34.5567,34.6353,27.4096,27.4748,11.555,11.788,3.587,3.659
1043.0,1683.097,-106.85838,16.85562,1043,4.3049,4.28,32918,3.29633,0.0639,0.0411,98.977,0.00097829,0,0.5519,0.5606,0.0574,0.1181,4.6044,0,0.0129,0,0.5531,0.5616,34.5568,34.6354,27.4102,27.4754,11.977,11.926,3.718,3.702
1044.0,1683.874,-106.85838,16.85562,1044,4.299,4.2741,32913,3.295849,0.0639,0.0411,98.977,0.0011332,0,0.5522,0.5605,0.0574,0.1194,4.6044,0,0.0137,0,0.5537,0.5622,34.5567,34.6354,27.4108,27.476,12.368,12.265,3.839,3.806
1045.0,1685.986,-106.8584,16.85562,1045,4.2978,4.2713,32913,3.29558,0.0639,0.0414,98.9709,0.00033837,0,0.5532,0.5617,0.0574,0.1191,4.6041,0,0.01,0,0.5545,0.563,34.5567,34.6347,27.4109,27.4757,12.137,12.194,3.767,3.784
1046.0,1689.172,-106.8584,16.85562,1046,4.2966,4.2678,32912,3.2954,0.0812,0.042,98.9554,0.00014723,0,0.5544,0.5629,0.0591,0.1173,4.6034,0,0.0092,0,0.5554,0.5639,34.5571,34.6356,27.4114,27.4769,12.313,12.186,3.821,3.782
1047.0,1689.972,-106.8584,16.85562,1047,4.2855,4.2606,32903,3.294793,0.0819,0.0413,98.9717,-2.103E-06,0,0.5546,0.5632,0.0592,0.1172,4.6042,0,0.0085,0,0.5556,0.5642,34.557,34.6355,27.4125,27.4776,12.174,12.361,3.777,3.835
1048.0,1690.667,-106.8584,16.85562,1048,4.2833,4.2584,32901,3.294653,0.0696,0.0415,98.9683,0.00033493,0,0.5551,0.5632,0.058,0.1188,4.604,0,0.0101,0,0.5556,0.5641,34.5571,34.6357,27.4128,27.4779,12.15,12.394,3.77,3.845
1049.0,1691.291,-106.8584,16.85562,1049,4.2799,4.2551,32899,3.294393,0.0637,0.0411,98.9773,1.8888E-05,0,0.5547,0.5635,0.0574,0.1196,4.6044,0,0.0086,0,0.5558,0.5646,34.5572,34.6356,27.4132,27.4782,12.572,12.661,3.9,3.928
1050.0,1691.901,-106.8584,16.85562,1050,4.278,4.2533,32898,3.294293,0.0639,0.0413,98.9715,1.2898E-05,0,0.5555,0.5641,0.0574,0.1196,4.6041,0,0.0086,0,0.5561,0.565,34.5573,34.6357,27.4135,27.4785,12.947,12.411,4.016,3.85
1051.0,1692.558,-106.8584,16.85562,1051,4.2719,4.2468,32893,3.293817,0.0639,0.0413,98.9712,1.1312E-05,0,0.5552,0.5637,0.0574,0.1197,4.6041,0,0.0086,0,0.5568,0.5646,34.5575,34.6365,27.4143,27.4798,12.79,12.408,3.967,3.849
1052.0,1693.36,-106.8584,16.85562,1052,4.2686,4.2438,32890,3.293549,0.0639,0.0411,98.9766,7.4524E-07,0,0.5556,0.5642,0.0574,0.1195,4.6044,0,0.0085,0,0.5568,0.5652,34.5575,34.636,27.4147,27.4797,12.36,12.949,3.834,4.016
1053.0,1695.179,-106.8584,16.85562,1053,4.2677,4.2439,32890,3.293535,0.0694,0.0411,98.9766,8.5584E-06,0,0.5561,0.5646,0.0579,0.1188,4.6044,0,0.0086,0,0.5572,0.566,34.5576,34.6352,27.4149,27.4791,12.672,12.826,3.93,3.978
1054.0,1697.775,-106.8584,16.85562,1054,4.2642,4.2385,32888,3.293206,0.0636,0.0411,98.977,0.00015177,0,0.557,0.5657,0.0574,0.119,4.6044,0,0.0092,0,0.558,0.5666,34.5579,34.6364,27.4155,27.4807,12.675,12.804,3.931,3.97
1055.0,1699.222,-106.8584,16.85562,1055,4.2581,4.2334,32883,3.292763,0.0639,0.0411,98.977,1.0354E-05,0,0.5573,0.5663,0.0574,0.1186,4.6044,0,0.0086,0,0.558,0.5668,34.5578,34.6361,27.4161,27.4809,12.549,12.951,3.891,4.016
1056.0,1700.178,-106.8584,16.85562,1056,4.2569,4.2323,32882,3.292703,0.0704,0.0411,98.977,-1.742E-07,0,0.5577,0.5663,0.058,0.1197,4.6044,0,0.0085,0,0.5581,0.5672,34.5578,34.636,27.4162,27.481,12.667,13.166,3.928,4.082
1057.0,1700.943,-106.8584,16.85562,1057,4.2564,4.2319,32883,3.292703,0.0788,0.0411,98.977,1E-12,0,0.5579,0.5665,0.0589,0.1195,4.6044,0,0.0085,0,0.5582,0.5676,34.5585,34.636,27.4168,27.481,12.937,12.992,4.011,4.028
1058.0,1701.651,-106.8584,16.85562,1058,4.2547,4.23,32881,3.29262,0.0642,0.0411,98.977,1E-12,0,0.558,0.5666,0.0574,0.1196,4.6044,0,0.0085,0,0.5587,0.5675,34.5583,34.6365,27.4169,27.4816,13.265,12.97,4.113,4.021
1059.0,1702.381,-106.8584,16.85562,1059,4.2525,4.2278,32880,3.292467,0.0639,0.0411,98.977,1E-12,0,0.558,0.5667,0.0574,0.1196,4.6044,0,0.0085,0,0.5589,0.5675,34.5582,34.6365,27.417,27.4819,13.255,13.077,4.11,4.054
1060.0,1703.229,-106.8584,16.85562,1060,4.2502,4.2256,32878,3.292301,0.0639,0.0411,98.977,8.6233E-06,0,0.558,0.5669,0.0574,0.1196,4.6044,0,0.0086,0,0.5593,0.5678,34.5582,34.6363,27.4173,27.482,12.995,13.05,4.029,4.045
1061.0,1704.666,-106.8584,16.85562,1061,4.2475,4.2229,32876,3.292101,0.0639,0.0411,98.977,7.0831E-05,0,0.5583,0.5674,0.0574,0.1185,4.6044,0,0.0088,0,0.5593,0.568,34.5586,34.6362,27.4179,27.4822,12.82,13.134,3.974,4.071
1062.0,1706.692,-106.8584,16.85562,1062,4.2454,4.2208,32875,3.29196,0.0632,0.0412,98.9748,0.00061504,0,0.5592,0.5678,0.0573,0.1183,4.6043,0,0.0111,0,0.5594,0.5684,34.5591,34.6363,27.4185,27.4825,13.001,13.318,4.03,4.128
1063.0,1707.971,-106.8584,16.85562,1063,4.2423,4.2175,32873,3.291738,0.0639,0.0412,98.975,0.00046065,0,0.5592,0.5679,0.0574,0.1192,4.6043,0,0.0106,0,0.5597,0.5687,34.5591,34.6367,27.4189,27.4831,13.378,13.353,4.146,4.139
1064.0,1708.92,-106.8584,16.85562,1064,4.2389,4.2139,32871,3.291495,0.0639,0.0411,98.977,-1.578E-06,0,0.5592,0.5681,0.0574,0.1196,4.6044,0,0.0085,0,0.5604,0.5691,34.5594,34.637,27.4194,27.4838,13.55,13.467,4.2,4.174
1065.0,1709.741,-106.8584,16.85562,1065,4.2361,4.2116,32869,3.291317,0.0639,0.0414,98.9707,1E-12,0,0.5592,0.5683,0.0574,0.1185,4.6041,0,0.0085,0,0.5605,0.5691,34.5598,34.6368,27.42,27.4839,13.154,13.413,4.077,4.157
1066.0,1710.565,-106.8584,16.85562,1066,4.227,4.2023,32861,3.290666,0.0639,0.0411,98.9767,0.00012476,0,0.5593,0.5686,0.0574,0.1179,4.6044,0,0.0092,0,0.5605,0.5694,34.559,34.6384,27.4204,27.4861,13.268,13.422,4.111,4.158
1067.0,1711.667,-106.8584,16.85562,1067,4.2198,4.1952,32855,3.289983,0.0639,0.0411,98.977,0.00015455,0,0.5598,0.5687,0.0574,0.1196,4.6044,0,0.0092,0,0.5612,0.5697,34.559,34.6373,27.4211,27.486,13.918,13.846,4.312,4.289
1068.0,1713.508,-106.8584,16.85561,1068,4.2176,4.1932,32853,3.289833,0.0639,0.0411,98.977,0.00057738,0,0.5604,0.5693,0.0574,0.1192,4.6044,0,0.0112,0,0.5617,0.5704,34.5586,34.6371,27.4211,27.4861,13.427,13.771,4.159,4.266
1069.0,1715.035,-106.8584,16.8556,1069,4.2149,4.19,32851,3.289648,0.0639,0.0411,98.976,0.00073274,0,0.5609,0.5695,0.0574,0.1184,4.6044,0,0.0118,0,0.5622,0.5711,34.559,34.6377,27.4217,27.4869,14.06,13.984,4.355,4.331
1070.0,1715.985,-106.8584,16.8556,1070,4.2088,4.1841,32847,3.289174,0.0639,0.0415,98.9665,0.00038877,0,0.5616,0.5702,0.0574,0.1197,4.6039,0,0.0104,0,0.5627,0.5714,34.5593,34.6379,27.4226,27.4876,14.004,13.935,4.337,4.316
1071.0,1716.762,-106.8584,16.8556,1071,4.2074,4.1829,32846,3.289074,0.0639,0.0422,98.951,2.6556E-05,0,0.5617,0.5703,0.0574,0.1197,4.6032,0,0.0087,0,0.5629,0.5716,34.5595,34.6375,27.4229,27.4875,13.735,13.918,4.254,4.31
1072.0,1717.513,-106.8584,16.8556,1072,4.2064,4.1819,32845,3.289051,0.08,0.042,98.9551,2.4851E-07,0,0.5617,0.5703,0.059,0.1196,4.6034,0,0.0085,0,0.563,0.5716,34.5592,34.6377,27.4227,27.4878,13.694,14.035,4.241,4.346
1073.0,1718.38,-106.8584,16.8556,1073,4.2037,4.1791,32843,3.28885,0.0702,0.0411,98.9761,7.8001E-06,0,0.5621,0.571,0.058,0.1196,4.6044,0,0.0085,0,0.5631,0.572,34.5593,34.6378,27.4231,27.4881,13.702,14.213,4.243,4.401
1074.0,1720.213,-106.8584,16.8556,1074,4.2032,4.179,32844,3.288851,0.066,0.0414,98.9699,0.00023778,0,0.5627,0.5714,0.0576,0.1197,4.6041,0,0.0096,0,0.5636,0.5724,34.5598,34.6373,27.4236,27.4878,14.097,14.16,4.366,4.385
1075.0,1722.598,-106.8584,16.85558,1075,4.202,4.1771,32844,3.288786,0.0822,0.0417,98.963,-1.533E-05,0,0.563,0.5722,0.0592,0.1197,4.6038,0,0.0084,0,0.5642,0.5728,34.5604,34.6381,27.4242,27.4886,13.855,14.111,4.291,4.369
1076.0,1723.592,-106.8584,16.85558,1076,4.2,4.1754,32842,3.288662,0.0717,0.0413,98.9715,-4.232E-07,0,0.5636,0.5723,0.0582,0.1197,4.6041,0,0.0085,0,0.5642,0.5727,34.5603,34.6379,27.4244,27.4886,13.892,14.087,4.302,4.362
1077.0,1724.384,-106.8584,16.85558,1077,4.197,4.1722,32840,3.288463,0.0658,0.0411,98.9771,1E-12,0,0.5637,0.5725,0.0576,0.1196,4.6044,0,0.0085,0,0.5642,0.5728,34.5606,34.6384,27.4249,27.4893,13.901,14.442,4.304,4.472
1078.0,1725.118,-106.8584,16.85558,1078,4.1905,4.1655,32834,3.287979,0.0796,0.0413,98.9724,0.00055834,0,0.564,0.5726,0.0589,0.1197,4.6042,0,0.011,0,0.5643,0.5735,34.56,34.6392,27.4251,27.4907,14.057,14.553,4.352,4.505
1079.0,1725.843,-106.8584,16.85558,1079,4.1858,4.1611,32831,3.287591,0.0819,0.0411,98.9771,3.2896E-05,0,0.5641,0.5727,0.0592,0.1196,4.6044,0,0.0087,0,0.5643,0.5734,34.5601,34.6387,27.4257,27.4908,14.542,14.252,4.501,4.411
1080.0,1726.635,-106.8584,16.85558,1080,4.1848,4.1603,32830,3.28753,0.0751,0.0414,98.9699,4.041E-05,0,0.564,0.5727,0.0585,0.1195,4.6041,0,0.0087,0,0.5652,0.5735,34.5598,34.6383,27.4255,27.4906,14.757,14.48,4.568,4.482
1081.0,1727.744,-106.8584,16.85558,1081,4.1842,4.1596,32831,3.2875,0.0649,0.0413,98.9711,1.3946E-05,0,0.5641,0.5727,0.0575,0.1197,4.6041,0,0.0086,0,0.5654,0.5739,34.5605,34.6382,27.4262,27.4905,14.218,14.621,4.401,4.525
1082.0,1730.326,-106.8584,16.85558,1082,4.1851,4.1593,32832,3.287494,0.0639,0.0413,98.9724,0.0002328,0,0.565,0.5736,0.0574,0.1173,4.6042,0,0.0095,0,0.5655,0.5745,34.5608,34.6379,27.4263,27.4904,14.207,14.449,4.398,4.472
1083.0,1731.779,-106.8584,16.85558,1083,4.1817,4.1572,32830,3.287394,0.0639,0.0417,98.9637,-5.446E-06,0,0.5653,0.5741,0.0574,0.1197,4.6038,0,0.0085,0,0.5659,0.5747,34.5613,34.6384,27.4271,27.491,14.453,14.802,4.473,4.581
1084.0,1732.663,-106.8584,16.85558,1084,4.1813,4.1567,32830,3.287377,0.0639,0.0421,98.9535,1E-12,0,0.5653,0.5745,0.0574,0.1197,4.6033,0,0.0085,0,0.5657,0.5749,34.5611,34.6383,27.427,27.4909,14.53,14.638,4.497,4.53
1085.0,1733.392,-106.8584,16.85558,1085,4.181,4.1563,32830,3.287406,0.0639,0.0411,98.9776,0.00043547,0,0.5654,0.5742,0.0574,0.1195,4.6044,0,0.0106,0,0.5663,0.5748,34.5611,34.6385,27.4271,27.4912,14.515,14.665,4.493,4.538
1086.0,1734.082,-106.8584,16.85558,1086,4.1807,4.156,32830,3.287422,0.0639,0.0411,98.977,0.00026246,0,0.5654,0.5743,0.0574,0.1196,4.6044,0,0.0097,0,0.5662,0.5751,34.561,34.6385,27.427,27.4912,14.507,14.698,4.49,4.549
1087.0,1734.796,-106.8584,16.85558,1087,4.18,4.1553,32830,3.287412,0.0639,0.0412,98.9739,0.00066832,0,0.5655,0.5743,0.0574,0.1197,4.6043,0,0.0116,0,0.5665,0.5751,34.561,34.6386,27.4271,27.4914,14.78,14.622,4.574,4.525
1088.0,1735.642,-106.8584,16.85558,1088,4.1786,4.1541,32829,3.287335,0.0639,0.0412,98.9737,0.0015402,0,0.5657,0.5747,0.0574,0.1197,4.6043,0,0.0153,0,0.5666,0.5752,34.561,34.6384,27.4273,27.4914,14.465,14.603,4.477,4.519
1089.0,1737.358,-106.8584,16.85558,1089,4.1782,4.1537,32829,3.287331,0.0707,0.0415,98.9675,0.00068201,0,0.5661,0.5749,0.0581,0.1196,4.604,0,0.0116,0,0.5667,0.5752,34.561,34.6383,27.4273,27.4913,14.415,14.667,4.461,4.539
1090.0,1739.905,-106.8584,16.85558,1090,4.1768,4.1522,32828,3.28726,0.0517,0.0413,98.9734,0.0012425,0,0.5665,0.575,0.0562,0.1194,4.6042,0,0.0138,0,0.5667,0.5753,34.561,34.6385,27.4274,27.4917,14.401,14.685,4.457,4.544
1091.0,1741.293,-106.8584,16.85558,1091,4.1747,4.1502,32827,3.28713,0.0641,0.0417,98.9637,5.1652E-06,0,0.5664,0.5753,0.0574,0.1176,4.6038,0,0.0086,0,0.5667,0.5753,34.5611,34.6386,27.4278,27.4919,14.48,14.749,4.481,4.564
1092.0,1742.185,-106.85841,16.85558,1092,4.1725,4.1478,32826,3.286996,0.0639,0.0413,98.973,5.8149E-05,0,0.5665,0.5751,0.0574,0.1197,4.6042,0,0.0088,0,0.5668,0.5756,34.5614,34.639,27.4282,27.4925,14.7,14.785,4.549,4.575
1093.0,1742.919,-106.85842,16.85558,1093,4.1682,4.1435,32822,3.286673,0.0639,0.0412,98.9739,0.00024871,0,0.5665,0.5751,0.0574,0.1197,4.6043,0,0.0097,0,0.5671,0.5754,34.5615,34.6393,27.4288,27.4932,15.121,14.937,4.679,4.621
1094.0,1743.607,-106.85842,16.8556,1094,4.1659,4.1411,32821,3.286511,0.0639,0.0414,98.9704,0.00055216,0,0.5665,0.5753,0.0574,0.1196,4.6041,0,0.011,0,0.5676,0.576,34.5617,34.6393,27.4291,27.4935,15.24,15.161,4.715,4.69
1095.0,1744.321,-106.85842,16.8556,1095,4.1631,4.1387,32819,3.286328,0.0639,0.0412,98.9756,0.00054296,0,0.5665,0.5752,0.0574,0.1197,4.6043,0,0.011,0,0.5679,0.5761,34.5618,34.6392,27.4295,27.4937,14.895,14.988,4.608,4.636
1096.0,1745.281,-106.85842,16.8556,1096,4.1621,4.1376,32818,3.286261,0.0639,0.0422,98.9518,0.0011021,0,0.5666,0.5753,0.0574,0.1197,4.6032,0,0.0134,0,0.5679,0.5764,34.5617,34.6391,27.4296,27.4937,14.648,15.124,4.532,4.679
1097.0,1749.317,-106.85842,16.8556,1097,4.1623,4.138,32819,3.286304,0.0631,0.0413,98.9725,0.00053046,0,0.5677,0.5762,0.0573,0.1196,4.6042,0,0.0108,0,0.568,0.577,34.5616,34.6386,27.4295,27.4932,15.008,14.928,4.643,4.618
1098.0,1750.471,-106.85842,16.8556,1098,4.1559,4.1313,32814,3.285889,0.0639,0.0413,98.9728,0.00032497,0,0.5678,0.5765,0.0574,0.1196,4.6042,0,0.01,0,0.5685,0.5768,34.5618,34.6403,27.4304,27.4953,15.238,15.182,4.713,4.696
1099.0,1751.12,-106.85842,16.8556,1099,4.1513,4.1266,32811,3.285487,0.0639,0.0411,98.9771,0.00016184,0,0.5678,0.5763,0.0574,0.1196,4.6044,0,0.0093,0,0.5687,0.5772,34.5622,34.6399,27.4311,27.4955,15.369,15.483,4.753,4.788
1100.0,1751.745,-106.85842,16.8556,1100,4.1491,4.1245,32809,3.285326,0.0639,0.0411,98.977,0.0013054,0,0.5678,0.5765,0.0574,0.1196,4.6044,0,0.0143,0,0.5691,0.5774,34.5624,34.6397,27.4315,27.4956,15.293,15.446,4.729,4.777
1101.0,1752.348,-106.85842,16.8556,1101,4.1472,4.1225,32808,3.28521,0.0639,0.0411,98.977,0.00048388,0,0.5678,0.577,0.0574,0.1196,4.6044,0,0.0107,0,0.5691,0.5777,34.5624,34.64,27.4318,27.496,14.944,15.334,4.622,4.742
1102.0,1752.982,-106.85842,16.8556,1102,4.1453,4.1207,32807,3.285091,0.0639,0.0411,98.977,-2.321E-06,0,0.5679,0.5766,0.0574,0.1197,4.6044,0,0.0085,0,0.5691,0.5777,34.5624,34.6399,27.4319,27.4961,14.972,15.244,4.63,4.714
1103.0,1753.716,-106.85842,16.8556,1103,4.144,4.1194,32806,3.284995,0.0639,0.0412,98.9746,0.0014628,0,0.5683,0.5766,0.0574,0.1197,4.6043,0,0.015,0,0.5692,0.5777,34.5625,34.6396,27.4322,27.496,15.146,15.355,4.684,4.748
1104.0,1755.04,-106.85842,16.8556,1104,4.1439,4.1193,32806,3.285,0.0639,0.0411,98.9761,0.00063192,0,0.5688,0.5772,0.0574,0.1197,4.6044,0,0.0113,0,0.5696,0.578,34.5623,34.6393,27.432,27.4958,15.353,15.467,4.748,4.783
1105.0,1759.218,-106.85842,16.8556,1105,4.1444,4.1202,32807,3.285132,0.0652,0.0412,98.9743,0.00011569,0,0.5695,0.578,0.0575,0.1182,4.6043,0,0.0091,0,0.5705,0.5789,34.562,34.6394,27.4318,27.4958,15.349,15.508,4.747,4.795
1106.0,1759.921,-106.85842,16.8556,1106,4.1419,4.1175,32805,3.284983,0.0769,0.0412,98.9744,7.1932E-06,0,0.57,0.5782,0.0587,0.1191,4.6043,0,0.0086,0,0.5704,0.5787,34.5624,34.64,27.4323,27.4966,15.211,15.565,4.703,4.813
1107.0,1760.654,-106.85842,16.8556,1107,4.1385,4.1138,32803,3.284737,0.0761,0.0416,98.9662,0.0014444,0,0.5698,0.5783,0.0586,0.1196,4.6039,0,0.0149,0,0.5704,0.5788,34.5625,34.6405,27.4328,27.4973,15.285,15.538,4.726,4.804
1108.0,1761.262,-106.85842,16.8556,1108,4.1287,4.1032,32794,3.283976,0.0637,0.0422,98.9505,-2.656E-05,0,0.5699,0.5784,0.0574,0.1197,4.6032,0,0.0084,0,0.5704,0.5789,34.5621,34.642,27.4335,27.4997,15.651,15.714,4.838,4.857
1109.0,1761.853,-106.85842,16.8556,1109,4.121,4.0962,32788,3.283311,0.0639,0.0411,98.9761,1E-12,0,0.5701,0.5788,0.0574,0.1197,4.6044,0,0.0085,0,0.5709,0.5792,34.5624,34.641,27.4345,27.4996,15.941,15.931,4.927,4.923
