Pressure [dbar],timeS,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS
869.0,1048.198,-106.07344,20.26358,869,5.4745,5.4756,3.386832,3.387114,0.073365,12.3329,4.5811,0.052856,0,4.5811,0.0244,0.5084,0,4.6409,0,0.0228,0,0.5082,34.5339,34.536,27.2587,27.2602,0.0464,1.412,0.463
870.0,1049.501,-106.07344,20.26358,870,5.473,5.4723,3.386737,3.386871,0.072988,12.3336,4.5803,0.051544,0,4.5803,0.0243,0.5082,0,4.6407,0,0.0122,0,0.508,34.5338,34.5361,27.2588,27.2607,0.0498,1.514,0.496
871.0,1050.57,-106.07344,20.26358,871,5.4706,5.4708,3.38657,3.386775,0.073431,12.3383,4.575,0.052291,0,4.575,0.0245,0.5085,0,4.6378,0,0.0183,0,0.5083,34.5339,34.5361,27.2592,27.2609,0.0498,1.514,0.496
872.0,1051.499,-106.07344,20.26358,872,5.4691,5.4688,3.386464,3.386628,0.073087,12.3326,4.5814,0.052477,0,4.5814,0.0243,0.5082,0,4.6265,0,0.0196,0,0.508,34.5337,34.5359,27.2592,27.261,0.0476,1.447,0.474
873.0,1052.347,-106.07344,20.26358,873,5.4668,5.4669,3.386302,3.386509,0.073459,12.3336,4.5803,0.050859,0,4.5803,0.0245,0.5084,0,4.6264,0,0.0065,0,0.5082,34.5337,34.536,27.2595,27.2613,0.0503,1.531,0.502
874.0,1053.157,-106.07344,20.26358,874,5.4642,5.4639,3.386092,3.386266,0.073257,12.3379,4.5754,0.050957,0,4.5754,0.0244,0.5084,0,4.6265,0,0.0073,0,0.5082,34.5336,34.5358,27.2597,27.2615,0.0509,1.548,0.507
875.0,1053.989,-106.07344,20.26358,875,5.4568,5.4571,3.38553,3.385735,0.07326,12.3338,4.5801,0.051009,0,4.5801,0.0244,0.5084,0,4.6281,0,0.0077,0,0.5082,34.5343,34.5363,27.2611,27.2627,0.0467,1.42,0.465
876.0,1054.901,-106.07344,20.26358,876,5.4509,5.4509,3.385064,3.385239,0.072947,12.3327,4.5814,0.051484,0,4.5814,0.0243,0.5081,0,4.6273,0,0.0116,0,0.5079,34.5345,34.5365,27.262,27.2636,0.0462,1.405,0.46
877.0,1055.92,-106.07344,20.26358,877,5.445,5.445,3.384552,3.384745,0.073261,12.3342,4.5796,0.052455,0,4.5796,0.0244,0.5082,0,4.6284,0,0.0196,0,0.508,34.5342,34.5364,27.2625,27.2642,0.0517,1.575,0.516
878.0,1056.928,-106.07344,20.26358,878,5.4393,5.4393,3.384085,3.384268,0.073421,12.3332,4.5807,0.053102,0,4.5807,0.0245,0.5085,0,4.6358,0,0.0246,0,0.5083,34.5342,34.5363,27.2632,27.2648,0.0519,1.579,0.517
879.0,1057.858,-106.07344,20.26358,879,5.4337,5.4339,3.383617,3.383825,0.073077,12.3337,4.5802,0.050978,0,4.5802,0.0243,0.5083,0,4.64,0,0.0075,0,0.5081,34.5341,34.5362,27.2638,27.2655,0.0503,1.531,0.501
880.0,1058.76,-106.07344,20.26358,880,5.4238,5.4238,3.382758,3.382953,0.073262,12.3342,4.5797,0.051004,0,4.5797,0.0244,0.5087,0,4.639,0,0.0077,0,0.5085,34.5339,34.5361,27.2649,27.2666,0.0553,1.682,0.551
881.0,1059.78,-106.07344,20.26358,881,5.4151,5.4151,3.382011,3.382185,0.073528,12.3328,4.5812,0.052022,0,4.5812,0.0245,0.5089,0,4.6363,0,0.0161,0,0.5087,34.5339,34.5358,27.2659,27.2674,0.0546,1.66,0.543
882.0,1061.138,-106.07344,20.26358,882,5.4115,5.4117,3.38173,3.381921,0.073151,12.3329,4.5811,0.050815,0,4.5811,0.0244,0.509,0,4.6307,0,0.0061,0,0.5088,34.5338,34.5358,27.2663,27.2678,0.0525,1.596,0.522
883.0,1062.468,-106.07344,20.26358,883,5.401,5.401,3.3808,3.380976,0.073515,12.333,4.581,0.051201,0,4.581,0.0245,0.509,0,4.631,0,0.0093,0,0.5088,34.5334,34.5355,27.2672,27.2688,0.054,1.641,0.537
884.0,1063.55,-106.07344,20.26358,884,5.3924,5.3926,3.380069,3.380272,0.073112,12.3328,4.5811,0.051836,0,4.5811,0.0244,0.5091,0,4.64,0,0.0146,0,0.5089,34.5335,34.5355,27.2683,27.2699,0.0554,1.685,0.551
885.0,1064.535,-106.07344,20.26358,885,5.3849,5.385,3.379424,3.379615,0.073892,12.333,4.5809,0.050954,0,4.5809,0.0246,0.5093,0,4.6408,0,0.0073,0,0.5091,34.5333,34.5353,27.269,27.2706,0.056,1.703,0.557
886.0,1065.459,-106.07344,20.26358,886,5.3764,5.3767,3.378672,3.378895,0.074656,12.3348,4.579,0.05113,0,4.579,0.0249,0.5093,0,4.639,0,0.0087,0,0.5091,34.533,34.5351,27.2698,27.2714,0.0581,1.766,0.578
887.0,1066.308,-106.07344,20.26358,887,5.3631,5.3633,3.37747,3.377658,0.073196,12.3333,4.5806,0.051521,0,4.5806,0.0244,0.5098,0,4.6294,0,0.012,0,0.5096,34.5323,34.5342,27.2708,27.2724,0.0653,1.986,0.649
888.0,1067.078,-106.07344,20.26358,888,5.338,5.3381,3.375244,3.375439,0.073468,12.3375,4.5759,0.05145,0,4.5759,0.0245,0.5104,0,4.6305,0,0.0112,0,0.5102,34.5322,34.5342,27.2737,27.2753,0.0646,1.967,0.643
889.0,1067.827,-106.07344,20.26359,889,5.3266,5.3267,3.374304,3.374489,0.073262,12.3342,4.5797,0.051716,0,4.5797,0.0244,0.5102,0,4.6358,0,0.0136,0,0.51,34.5326,34.5345,27.2754,27.2769,0.0596,1.815,0.593
890.0,1068.626,-106.07344,20.2636,890,5.3164,5.3163,3.373406,3.373573,0.073924,12.3339,4.58,0.053178,0,4.58,0.0246,0.5103,0,4.6335,0,0.0253,0,0.5101,34.5323,34.5343,27.2764,27.278,0.0612,1.861,0.608
891.0,1069.62,-106.07344,20.2636,891,5.3125,5.3126,3.373112,3.373295,0.074101,12.3349,4.5789,0.053763,0,4.5789,0.0247,0.5105,0,4.6377,0,0.0303,0,0.5103,34.5325,34.5344,27.277,27.2785,0.0634,1.93,0.63
892.0,1070.914,-106.07344,20.26359,892,5.3122,5.3132,3.373138,3.373398,0.073139,12.3339,4.58,0.051311,0,4.58,0.0244,0.5107,0,4.639,0,0.0102,0,0.5105,34.5325,34.5345,27.2771,27.2785,0.0634,1.928,0.63
893.0,1072.166,-106.07344,20.26358,893,5.3121,5.3125,3.37318,3.3734,0.07326,12.334,4.5799,0.051642,0,4.5799,0.0244,0.5108,0,4.6371,0,0.013,0,0.5106,34.5326,34.5347,27.2772,27.2788,0.0652,1.984,0.648
894.0,1073.27,-106.07344,20.26358,894,5.3113,5.3117,3.373163,3.373364,0.073409,12.3355,4.5782,0.052482,0,4.5782,0.0244,0.5112,0,4.6395,0,0.0198,0,0.511,34.5327,34.5347,27.2773,27.2788,0.0659,2.004,0.655
895.0,1074.316,-106.07344,20.26358,895,5.3099,5.3102,3.373076,3.373292,0.073413,12.3342,4.5797,0.052649,0,4.5797,0.0245,0.5113,0,4.6401,0,0.0212,0,0.5111,34.5327,34.5348,27.2775,27.2791,0.0677,2.058,0.672
896.0,1075.309,-106.07344,20.2636,896,5.3096,5.31,3.373109,3.373328,0.073257,12.3355,4.5781,0.051646,0,4.5781,0.0244,0.5114,0,4.641,0,0.013,0,0.5112,34.5328,34.5349,27.2776,27.2793,0.0648,1.972,0.644
897.0,1076.247,-106.07344,20.2636,897,5.3089,5.3093,3.373086,3.373306,0.07309,12.3341,4.5798,0.050652,0,4.5798,0.0243,0.5114,0,4.6409,0,0.0047,0,0.5112,34.5328,34.5349,27.2777,27.2794,0.067,2.038,0.666
898.0,1077.161,-106.07344,20.2636,898,5.3077,5.3082,3.373024,3.373245,0.073601,12.3353,4.5784,0.050758,0,4.5784,0.0245,0.5115,0,4.6408,0,0.0056,0,0.5113,34.5328,34.5349,27.2779,27.2795,0.0645,1.963,0.641
899.0,1078.124,-106.07344,20.2636,899,5.3063,5.3066,3.372937,3.373145,0.073117,12.3344,4.5794,0.050761,0,4.5794,0.0244,0.5115,0,4.6402,0,0.0057,0,0.5113,34.5328,34.5348,27.2781,27.2796,0.0657,2,0.653
900.0,1079.193,-106.07344,20.2636,900,5.3,5.3002,3.372408,3.372596,0.073926,12.3343,4.5795,0.05305,0,4.5795,0.0246,0.5115,0,4.6408,0,0.0243,0,0.5113,34.5327,34.5347,27.2787,27.2803,0.0664,2.021,0.66
901.0,1080.251,-106.07344,20.2636,901,5.2887,5.2887,3.371433,3.371614,0.0731,12.3341,4.5798,0.051321,0,4.5798,0.0243,0.5116,0,4.6408,0,0.0103,0,0.5114,34.5327,34.5348,27.28,27.2817,0.0676,2.056,0.671
902.0,1081.188,-106.07344,20.2636,902,5.276,5.276,3.370356,3.37055,0.073651,12.3343,4.5796,0.052406,0,4.5796,0.0245,0.5117,0,4.6406,0,0.0192,0,0.5115,34.5329,34.5351,27.2817,27.2834,0.0675,2.055,0.671
903.0,1082.04,-106.07344,20.2636,903,5.2552,5.2545,3.368494,3.368603,0.073626,12.3344,4.5795,0.051957,0,4.5795,0.0245,0.5117,0,4.6408,0,0.0155,0,0.5115,34.5324,34.5344,27.2838,27.2854,0.0715,2.176,0.71
904.0,1082.895,-106.07344,20.2636,904,5.2433,5.2436,3.36751,3.367723,0.073926,12.335,4.5788,0.051908,0,4.5788,0.0246,0.5122,0,4.641,0,0.0151,0,0.512,34.5329,34.535,27.2856,27.2872,0.0779,2.37,0.773
905.0,1083.845,-106.07344,20.2636,905,5.24,5.2403,3.367254,3.367459,0.073267,12.3349,4.5789,0.05118,0,4.5789,0.0244,0.5126,0,4.641,0,0.0091,0,0.5125,34.5328,34.5349,27.2859,27.2875,0.0756,2.299,0.749
906.0,1085.011,-106.07344,20.2636,906,5.2376,5.238,3.367079,3.367279,0.075646,12.3357,4.5779,0.051202,0,4.5779,0.0252,0.5127,0,4.641,0,0.0093,0,0.5126,34.5327,34.5347,27.2861,27.2876,0.0737,2.241,0.731
907.0,1086.301,-106.07344,20.2636,907,5.2334,5.2335,3.366732,3.366934,0.073121,12.3372,4.5762,0.051684,0,4.5762,0.0244,0.5128,0,4.641,0,0.0133,0,0.5127,34.5326,34.5348,27.2865,27.2882,0.0738,2.245,0.732
908.0,1087.383,-106.07344,20.2636,908,5.2263,5.2259,3.366151,3.366273,0.07326,12.3351,4.5786,0.051357,0,4.5786,0.0244,0.5128,0,4.641,0,0.0106,0,0.5127,34.5327,34.5346,27.2875,27.289,0.0735,2.237,0.729
909.0,1088.322,-106.07344,20.2636,909,5.2215,5.2216,3.365754,3.365947,0.074122,12.335,4.5787,0.052972,0,4.5787,0.0247,0.5129,0,4.641,0,0.0237,0,0.5128,34.5327,34.5347,27.288,27.2896,0.0759,2.309,0.753
910.0,1089.219,-106.07344,20.2636,910,5.2199,5.2201,3.365659,3.365871,0.073072,12.335,4.5788,0.053613,0,4.5788,0.0243,0.5132,0,4.6412,0,0.0287,0,0.5131,34.5328,34.5349,27.2882,27.2899,0.0794,2.415,0.787
911.0,1090.163,-106.07344,20.2636,911,5.2126,5.2128,3.365021,3.365225,0.073405,12.3349,4.5789,0.051418,0,4.5789,0.0244,0.5133,0,4.641,0,0.0111,0,0.5132,34.5324,34.5345,27.2888,27.2905,0.0774,2.356,0.767
912.0,1091.18,-106.07344,20.2636,912,5.1963,5.1965,3.363637,3.363833,0.073564,12.3349,4.5789,0.051345,0,4.5789,0.0245,0.5135,0,4.641,0,0.0105,0,0.5134,34.5328,34.5348,27.2911,27.2926,0.0809,2.462,0.802
913.0,1092.213,-106.07344,20.2636,913,5.1968,5.1971,3.363731,3.363944,0.073406,12.3356,4.578,0.053058,0,4.578,0.0244,0.5139,0,4.641,0,0.0246,0,0.5138,34.5329,34.5349,27.2911,27.2926,0.0815,2.479,0.807
914.0,1093.208,-106.07344,20.2636,914,5.1971,5.1973,3.363805,3.364004,0.073263,12.3353,4.5784,0.051749,0,4.5784,0.0244,0.5139,0,4.6405,0,0.0138,0,0.5138,34.5329,34.5349,27.291,27.2926,0.0793,2.413,0.786
915.0,1094.153,-106.07344,20.2636,915,5.1944,5.1947,3.363608,3.363809,0.07326,12.338,4.5753,0.051765,0,4.5753,0.0244,0.514,0,4.6404,0,0.014,0,0.5139,34.5329,34.5349,27.2913,27.2929,0.0792,2.41,0.785
916.0,1095.091,-106.07344,20.2636,916,5.1886,5.1887,3.363132,3.363312,0.073581,12.3357,4.5779,0.051134,0,4.5779,0.0245,0.5139,0,4.6407,0,0.0087,0,0.5138,34.5329,34.5349,27.292,27.2936,0.0803,2.444,0.796
917.0,1096.048,-106.07344,20.2636,917,5.1868,5.1875,3.363024,3.363263,0.073265,12.3349,4.5789,0.051692,0,4.5789,0.0244,0.5142,0,4.6407,0,0.0134,0,0.5141,34.533,34.535,27.2924,27.2939,0.0827,2.516,0.819
918.0,1096.983,-106.07344,20.2636,918,5.1861,5.1863,3.362996,3.363214,0.07326,12.335,4.5787,0.050826,0,4.5787,0.0244,0.5143,0,4.6407,0,0.0062,0,0.5142,34.5329,34.5352,27.2924,27.2941,0.0832,2.53,0.824
919.0,1097.913,-106.07344,20.2636,919,5.1796,5.1798,3.362468,3.36267,0.073098,12.3351,4.5787,0.050751,0,4.5787,0.0243,0.5144,0,4.6409,0,0.0056,0,0.5142,34.533,34.5351,27.2932,27.2949,0.0809,2.46,0.801
920.0,1098.866,-106.07344,20.2636,920,5.1769,5.1774,3.36229,3.362496,0.073258,12.3364,4.5772,0.050678,0,4.5772,0.0244,0.5145,0,4.6411,0,0.005,0,0.5144,34.5332,34.5352,27.2937,27.2952,0.0832,2.531,0.824
921.0,1099.879,-106.07344,20.2636,921,5.1756,5.1759,3.362203,3.36242,0.07326,12.3363,4.5773,0.051546,0,4.5773,0.0244,0.5145,0,4.6409,0,0.0122,0,0.5144,34.5331,34.5353,27.2938,27.2954,0.0815,2.481,0.808
922.0,1100.953,-106.07344,20.2636,922,5.1745,5.1749,3.362158,3.362357,0.072831,12.3351,4.5786,0.051974,0,4.5786,0.0243,0.5146,0,4.641,0,0.0157,0,0.5144,34.5332,34.5351,27.294,27.2955,0.0844,2.566,0.835
923.0,1102.066,-106.07344,20.2636,923,5.173,5.1734,3.362064,3.362272,0.073262,12.3354,4.5783,0.051121,0,4.5783,0.0244,0.5149,0,4.641,0,0.0086,0,0.5147,34.5332,34.5352,27.2942,27.2957,0.0866,2.635,0.858
924.0,1103.178,-106.07344,20.2636,924,5.1709,5.1711,3.361922,3.362118,0.073524,12.3359,4.5778,0.051199,0,4.5778,0.0245,0.5151,0,4.641,0,0.0093,0,0.5149,34.5332,34.5353,27.2944,27.2961,0.0841,2.557,0.832
925.0,1104.26,-106.07344,20.2636,925,5.167,5.1668,3.361612,3.36178,0.074264,12.335,4.5788,0.051966,0,4.5788,0.0247,0.5149,0,4.641,0,0.0155,0,0.5148,34.5332,34.5353,27.2949,27.2965,0.0855,2.601,0.847
926.0,1105.306,-106.07344,20.2636,926,5.1609,5.1613,3.361123,3.361334,0.073418,12.3357,4.578,0.051746,0,4.578,0.0245,0.5153,0,4.641,0,0.0138,0,0.5151,34.5333,34.5354,27.2957,27.2973,0.0878,2.672,0.869
927.0,1106.266,-106.07344,20.2636,927,5.1562,5.1564,3.360738,3.360945,0.073261,12.3355,4.5782,0.053457,0,4.5782,0.0244,0.5153,0,4.6409,0,0.0278,0,0.5151,34.5333,34.5354,27.2962,27.2979,0.0853,2.593,0.844
928.0,1107.138,-106.07344,20.2636,928,5.1441,5.144,3.359697,3.359866,0.07326,12.3352,4.5786,0.052204,0,4.5786,0.0244,0.5153,0,4.6408,0,0.0175,0,0.5151,34.5333,34.5353,27.2976,27.2993,0.087,2.648,0.861
929.0,1107.96,-106.07344,20.2636,929,5.14,5.1403,3.359396,3.359602,0.073081,12.3351,4.5787,0.051206,0,4.5787,0.0243,0.5155,0,4.6414,0,0.0094,0,0.5153,34.5335,34.5355,27.2983,27.2999,0.0881,2.68,0.872
930.0,1108.802,-106.07344,20.2636,930,5.1388,5.139,3.359318,3.359506,0.073085,12.336,4.5776,0.051493,0,4.5776,0.0243,0.5155,0,4.641,0,0.0117,0,0.5153,34.5334,34.5353,27.2983,27.2998,0.0899,2.735,0.889
931.0,1109.782,-106.07344,20.2636,931,5.1318,5.1321,3.358721,3.358925,0.073255,12.3365,4.577,0.052861,0,4.577,0.0244,0.5159,0,4.6412,0,0.0229,0,0.5157,34.5332,34.5352,27.299,27.3006,0.0937,2.85,0.927
932.0,1111.011,-106.07344,20.2636,932,5.1219,5.1221,3.357885,3.358083,0.073693,12.3356,4.578,0.052121,0,4.578,0.0245,0.5164,0,4.6427,0,0.0168,0,0.5162,34.5333,34.5354,27.3003,27.3019,0.096,2.921,0.95
933.0,1112.329,-106.07344,20.2636,933,5.119,5.1191,3.357678,3.357867,0.073387,12.3356,4.578,0.053112,0,4.578,0.0244,0.5167,0,4.6425,0,0.0248,0,0.5165,34.5334,34.5354,27.3007,27.3023,0.096,2.92,0.949
934.0,1113.416,-106.07344,20.2636,934,5.1169,5.1173,3.357535,3.357758,0.073578,12.3356,4.5781,0.051204,0,4.5781,0.0245,0.5169,0,4.6415,0,0.0094,0,0.5167,34.5335,34.5356,27.301,27.3026,0.0967,2.942,0.956
935.0,1114.345,-106.07344,20.2636,935,5.1145,5.1149,3.357371,3.357586,0.073428,12.3355,4.5781,0.051095,0,4.5781,0.0245,0.5172,0,4.6419,0,0.0085,0,0.517,34.5335,34.5356,27.3013,27.3029,0.1004,3.055,0.993
936.0,1115.22,-106.07344,20.2636,936,5.1103,5.1103,3.357044,3.357222,0.072759,12.3352,4.5785,0.0523,0,4.5785,0.0242,0.5173,0,4.6417,0,0.0184,0,0.5172,34.5335,34.5356,27.3018,27.3035,0.0973,2.961,0.962
937.0,1116.091,-106.07344,20.2636,937,5.1052,5.1054,3.356642,3.356838,0.073252,12.3383,4.575,0.053137,0,4.575,0.0244,0.5173,0,4.642,0,0.025,0,0.5171,34.5336,34.5357,27.3025,27.3041,0.0969,2.946,0.958
938.0,1116.99,-106.07344,20.2636,938,5.1038,5.1043,3.356548,3.356771,0.07326,12.3369,4.5765,0.052322,0,4.5765,0.0244,0.5174,0,4.6414,0,0.0186,0,0.5173,34.5335,34.5356,27.3026,27.3042,0.1005,3.058,0.994
939.0,1117.95,-106.07344,20.2636,939,5.1008,5.1011,3.356329,3.35653,0.07405,12.3357,4.5779,0.055315,0,4.5779,0.0247,0.5176,0,4.6418,0,0.0422,0,0.5175,34.5337,34.5356,27.3031,27.3046,0.0995,3.027,0.984
940.0,1119.004,-106.07344,20.2636,940,5.0971,5.0971,3.356033,3.35621,0.073393,12.3357,4.5779,0.052315,0,4.5779,0.0244,0.5177,0,4.6436,0,0.0185,0,0.5176,34.5336,34.5356,27.3034,27.305,0.0992,3.018,0.981
941.0,1120.126,-106.07344,20.2636,941,5.0656,5.0641,3.353254,3.353294,0.07326,12.3367,4.5768,0.053072,0,4.5768,0.0244,0.518,0,4.6447,0,0.0246,0,0.5179,34.5335,34.5354,27.307,27.3087,0.1066,3.242,1.053
942.0,1121.21,-106.07344,20.2636,942,5.0419,5.0419,3.351231,3.351406,0.072983,12.336,4.5776,0.053963,0,4.5776,0.0243,0.5185,0,4.6412,0,0.0316,0,0.5184,34.5341,34.5362,27.3102,27.3118,0.1108,3.37,1.094
943.0,1122.209,-106.07344,20.2636,943,5.0373,5.0374,3.350867,3.351048,0.073402,12.336,4.5775,0.054331,0,4.5775,0.0244,0.5189,0,4.6409,0,0.0345,0,0.5188,34.5342,34.5361,27.3108,27.3123,0.1072,3.262,1.058
944.0,1123.119,-106.07344,20.2636,944,5.0327,5.0328,3.350488,3.350668,0.07608,12.336,4.5776,0.053816,0,4.5776,0.0253,0.519,0,4.6427,0,0.0304,0,0.5189,34.534,34.536,27.3112,27.3127,0.1084,3.298,1.07
945.0,1123.98,-106.07344,20.2636,945,5.023,5.0232,3.349708,3.349893,0.073228,12.3357,4.5779,0.052259,0,4.5779,0.0244,0.5192,0,4.6443,0,0.0181,0,0.5191,34.5346,34.5365,27.3127,27.3143,0.1142,3.474,1.127
946.0,1124.883,-106.07344,20.2636,946,5.0178,5.0179,3.349283,3.349467,0.073257,12.3356,4.578,0.054437,0,4.578,0.0244,0.5198,0,4.6435,0,0.0355,0,0.5197,34.5346,34.5365,27.3133,27.3149,0.1144,3.48,1.129
947.0,1125.94,-106.07344,20.2636,947,5.0074,5.0069,3.348384,3.348511,0.073508,12.3356,4.578,0.053531,0,4.578,0.0245,0.52,0,4.6436,0,0.0283,0,0.5199,34.5343,34.5364,27.3143,27.316,0.1131,3.441,1.116
948.0,1127.199,-106.07344,20.2636,948,4.9917,4.9917,3.34704,3.347219,0.073266,12.3354,4.5783,0.051465,0,4.5783,0.0244,0.5202,0,4.6442,0,0.0115,0,0.5201,34.5346,34.5366,27.3164,27.318,0.1147,3.488,1.131
949.0,1128.419,-106.07344,20.2636,949,4.9842,4.9848,3.346422,3.346639,0.07326,12.3356,4.5781,0.052062,0,4.5781,0.0244,0.5205,0,4.6385,0,0.0164,0,0.5204,34.5347,34.5366,27.3173,27.3187,0.1225,3.726,1.208
950.0,1129.449,-106.07344,20.26358,950,4.981,4.9813,3.346187,3.34639,0.073733,12.3363,4.5772,0.052957,0,4.5772,0.0246,0.5213,0,4.6408,0,0.0235,0,0.5212,34.5348,34.5368,27.3177,27.3193,0.1231,3.743,1.213
951.0,1130.36,-106.07344,20.26358,951,4.972,4.9713,3.345398,3.345509,0.073438,12.336,4.5776,0.055289,0,4.5776,0.0245,0.5213,0,4.6419,0,0.0423,0,0.5212,34.5344,34.5365,27.3185,27.3202,0.1184,3.603,1.167
952.0,1131.244,-106.07344,20.26358,952,4.962,4.962,3.344565,3.344746,0.073265,12.3354,4.5783,0.052794,0,4.5783,0.0244,0.5215,0,4.6418,0,0.0223,0,0.5214,34.5346,34.5367,27.3198,27.3215,0.1228,3.734,1.21
953.0,1132.15,-106.07344,20.26358,953,4.9588,4.959,3.344312,3.34452,0.07326,12.3391,4.574,0.052347,0,4.574,0.0244,0.5219,0,4.6422,0,0.0186,0,0.5218,34.5346,34.5368,27.3202,27.3218,0.1252,3.808,1.234
954.0,1133.123,-106.07344,20.26358,954,4.957,4.9573,3.344207,3.344407,0.073558,12.3359,4.5777,0.052263,0,4.5777,0.0245,0.5219,0,4.6424,0,0.0181,0,0.5218,34.5347,34.5367,27.3205,27.322,0.125,3.803,1.232
955.0,1134.158,-106.07344,20.26358,955,4.9556,4.9558,3.344134,3.344334,0.073263,12.3354,4.5783,0.053262,0,4.5783,0.0244,0.5225,0,4.6429,0,0.026,0,0.5224,34.5348,34.5369,27.3207,27.3223,0.1275,3.878,1.256
956.0,1135.243,-106.07344,20.26358,956,4.9521,4.9521,3.343881,3.344064,0.073395,12.3356,4.578,0.05401,0,4.578,0.0244,0.5226,0,4.6423,0,0.0318,0,0.5225,34.535,34.5371,27.3213,27.3229,0.125,3.801,1.231
957.0,1136.347,-106.07344,20.26358,957,4.9473,4.9475,3.343511,3.343715,0.073261,12.3353,4.5784,0.051512,0,4.5784,0.0244,0.5226,0,4.6422,0,0.0118,0,0.5225,34.5352,34.5373,27.322,27.3236,0.125,3.804,1.232
958.0,1137.397,-106.07342,20.26358,958,4.932,4.9317,3.342237,3.342394,0.07326,12.3352,4.5785,0.051107,0,4.5785,0.0244,0.5226,0,4.6427,0,0.0085,0,0.5225,34.5358,34.5379,27.3242,27.3258,0.1266,3.852,1.247
959.0,1138.366,-106.07342,20.26358,959,4.9187,4.9185,3.341155,3.341311,0.07326,12.3354,4.5783,0.052187,0,4.5783,0.0244,0.5229,0,4.644,0,0.0174,0,0.5228,34.5365,34.5385,27.3262,27.3279,0.1296,3.943,1.276
960.0,1139.289,-106.07342,20.26358,960,4.9157,4.916,3.340943,3.341143,0.073758,12.3353,4.5784,0.052542,0,4.5784,0.0246,0.5231,0,4.6429,0,0.0204,0,0.523,34.5367,34.5387,27.3267,27.3283,0.1315,4.001,1.294
961.0,1140.219,-106.07342,20.26358,961,4.915,4.9153,3.340924,3.341118,0.073254,12.3353,4.5784,0.05101,0,4.5784,0.0244,0.5235,0,4.6448,0,0.0077,0,0.5234,34.5366,34.5386,27.3268,27.3283,0.1329,4.043,1.308
962.0,1141.206,-106.07342,20.26358,962,4.9126,4.9134,3.34077,3.34101,0.077422,12.335,4.5788,0.051082,0,4.5788,0.0258,0.5237,0,4.6438,0,0.0083,0,0.5236,34.5369,34.5388,27.3273,27.3287,0.1329,4.042,1.308
963.0,1142.285,-106.07344,20.26358,963,4.9091,4.9091,3.34049,3.340665,0.074363,12.3351,4.5787,0.052402,0,4.5787,0.0248,0.5238,0,4.6423,0,0.0193,0,0.5237,34.5367,34.5387,27.3275,27.3292,0.1313,3.994,1.292
964.0,1143.411,-106.07344,20.26358,964,4.8982,4.8986,3.339595,3.33979,0.073265,12.3353,4.5785,0.052499,0,4.5785,0.0244,0.5239,0,4.6398,0,0.02,0,0.5238,34.5371,34.5389,27.3291,27.3305,0.1321,4.019,1.3
965.0,1144.484,-106.07344,20.26358,965,4.8972,4.8976,3.339547,3.339761,0.074566,12.3382,4.575,0.05295,0,4.575,0.0248,0.5239,0,4.634,0,0.0234,0,0.5238,34.5371,34.5392,27.3292,27.3308,0.1333,4.055,1.311
966.0,1145.461,-106.07342,20.26358,966,4.8965,4.8968,3.33954,3.33974,0.073095,12.3365,4.577,0.053385,0,4.577,0.0243,0.5241,0,4.6281,0,0.027,0,0.524,34.5373,34.5392,27.3294,27.331,0.1346,4.093,1.324
967.0,1146.377,-106.07342,20.26358,967,4.8954,4.8954,3.339473,3.339653,0.07326,12.3354,4.5783,0.050666,0,4.5783,0.0244,0.5241,0,4.5846,0,0.0049,0,0.524,34.5371,34.5392,27.3295,27.3311,0.1354,4.117,1.332
968.0,1147.292,-106.07342,20.26358,968,4.893,4.8933,3.339315,3.339525,0.073101,12.3351,4.5786,0.051782,0,4.5786,0.0243,0.5244,0,4.5497,0,0.014,0,0.5244,34.5372,34.5393,27.3298,27.3314,0.1366,4.154,1.343
969.0,1148.31,-106.07342,20.26358,969,4.8914,4.8917,3.339214,3.339414,0.073256,12.3351,4.5787,0.051238,0,4.5787,0.0244,0.5246,0,4.5493,0,0.0096,0,0.5245,34.5372,34.5392,27.33,27.3315,0.137,4.166,1.347
970.0,1149.563,-106.07342,20.26358,970,4.889,4.8892,3.339042,3.339232,0.073501,12.3359,4.5777,0.051787,0,4.5777,0.0245,0.5247,0,4.5488,0,0.0141,0,0.5247,34.5372,34.5392,27.3303,27.3318,0.1405,4.275,1.382
971.0,1150.888,-106.07342,20.26358,971,4.887,4.8873,3.338917,3.339103,0.13101,12.3358,4.5779,0.051199,0,4.5779,0.0437,0.5248,0,4.549,0,0.0093,0,0.5248,34.5373,34.5392,27.3306,27.332,0.1358,4.131,1.336
972.0,1152.001,-106.07342,20.26358,972,4.8846,4.8847,3.338738,3.338941,0.22372,12.3371,4.5763,0.052724,0,4.5763,0.0746,0.525,0,4.5501,0,0.0216,0,0.5249,34.5373,34.5395,27.3309,27.3326,0.1388,4.221,1.365
973.0,1152.943,-106.07342,20.26358,973,4.8827,4.883,3.338621,3.338839,0.074443,12.3382,4.575,0.054729,0,4.575,0.0248,0.525,0,4.6408,0,0.0377,0,0.525,34.5374,34.5396,27.3312,27.3329,0.1376,4.185,1.353
