,Pressure [dbar],timeS,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS
761,778.2139999999999,951.5419999999999,-106.07342,20.2636,772.0,5.9514,5.9519,3.4244,3.4246559999999997,0.07326,12.3331,4.5808,0.050671,0.0,4.5808,0.0244,0.5069,0.0,4.6203,0.0,0.0049,0.0,0.5067,34.5211,34.5234,27.1891,27.1908,0.0394,1.199,0.397
762,779.2239999999999,952.41,-106.07342,20.2636,773.0,5.9475,5.9479,3.4240980000000003,3.42434,0.07326,12.3362,4.5774,0.050972,0.0,4.5774,0.0244,0.5067,0.0,4.6201,0.0,0.0074,0.0,0.5065,34.5211,34.5234,27.1897,27.1914,0.0387,1.179,0.391
763,780.2339999999999,953.202,-106.07343999999999,20.2636,774.0,5.9465,5.9467,3.424039,3.4242550000000005,0.07326,12.3336,4.5803,0.050916,0.0,4.5803,0.0244,0.5068,0.0,4.6198,0.0,0.0069,0.0,0.5066,34.5209,34.5232,27.1896,27.1914,0.0413,1.2570000000000001,0.41600000000000004
764,781.2439999999999,953.944,-106.07343999999999,20.2636,775.0,5.9459,5.9441,3.42403,3.4240730000000004,0.072837,12.334,4.5799,0.050927999999999994,0.0,4.5799,0.0243,0.5068,0.0,4.6196,0.0,0.0071,0.0,0.5066,34.521,34.5232,27.1898,27.1918,0.0436,1.327,0.44
765,782.2539999999999,954.643,-106.07343999999999,20.2636,776.0,5.9423,5.9413,3.423719,3.423832,0.07345399999999999,12.3336,4.5803,0.05068,0.0,4.5803,0.0245,0.5071,0.0,4.6199,0.0,0.005,0.0,0.5069,34.5206,34.5229,27.1899,27.1919,0.0444,1.3519999999999999,0.44799999999999995
766,783.2639999999999,955.332,-106.07343999999999,20.2636,777.0,5.9367,5.9372,3.4232739999999997,3.42352,0.07925,12.3331,4.5809,0.050671,0.0,4.5809,0.0264,0.5069,0.0,4.6201,0.0,0.0049,0.0,0.5067,34.5208,34.5231,27.1908,27.1925,0.0406,1.235,0.409
767,784.2739999999999,956.0310000000001,-106.07343999999999,20.2636,778.0,5.9333,5.9333,3.4229769999999995,3.4231769999999995,0.08141799999999999,12.3339,4.58,0.050671,0.0,4.58,0.0271,0.5072,0.0,4.6211,0.0,0.0049,0.0,0.507,34.5205,34.5227,27.191,27.1928,0.0411,1.25,0.414
768,785.284,956.806,-106.07343999999999,20.2636,779.0,5.9231,5.9234,3.4220879999999996,3.4222989999999998,0.07478,12.3338,4.5801,0.050793,0.0,4.5801,0.0249,0.5068,0.0,4.6217,0.0,0.0059,0.0,0.5066,34.5203,34.5224,27.1921,27.1937,0.0386,1.173,0.389
769,786.294,957.819,-106.07343999999999,20.2636,780.0,5.9138,5.9138,3.4212849999999997,3.4214830000000003,0.073561,12.3335,4.5804,0.050677999999999994,0.0,4.5804,0.0245,0.5069,0.0,4.6219,0.0,0.005,0.0,0.5067,34.5202,34.5224,27.1932,27.195,0.0418,1.273,0.42200000000000004
770,787.304,959.625,-106.07343999999999,20.2636,781.0,5.9114,5.912,3.4211089999999995,3.421367,0.07305299999999999,12.3335,4.5805,0.050679,0.0,4.5805,0.0243,0.5071,0.0,4.6218,0.0,0.005,0.0,0.5069,34.5202,34.5224,27.1935,27.1952,0.0424,1.29,0.42700000000000005
771,788.314,961.595,-106.07343,20.2636,782.0,5.9097,5.9101,3.421012,3.421237,0.073273,12.334,4.5798,0.05067,0.0,4.5798,0.0244,0.507,0.0,4.6217,0.0,0.0049,0.0,0.5068,34.5203,34.5225,27.1938,27.1955,0.0431,1.3130000000000002,0.435
772,789.324,962.689,-106.07342,20.2636,783.0,5.9053,5.9053,3.420642,3.4208480000000003,0.07326,12.3342,4.5797,0.050671,0.0,4.5797,0.0244,0.5073,0.0,4.6212,0.0,0.0049,0.0,0.5071,34.5201,34.5224,27.1943,27.1961,0.0432,1.314,0.435
773,790.334,963.515,-106.07342,20.2636,784.0,5.8947,5.895,3.4197559999999996,3.4199879999999996,0.07326,12.3334,4.5806,0.050671,0.0,4.5806,0.0244,0.507,0.0,4.6201,0.0,0.0049,0.0,0.5068,34.5204,34.5227,27.1958,27.1976,0.0435,1.3219999999999998,0.43799999999999994
774,791.3439999999999,964.207,-106.07342,20.2636,785.0,5.8912,5.8917,3.419488,3.4197339999999996,0.072284,12.3328,4.5812,0.050671,0.0,4.5812,0.0241,0.5077,0.0,4.6202,0.0,0.0049,0.0,0.5075,34.5204,34.5228,27.1963,27.198,0.0459,1.3980000000000001,0.46299999999999997
775,792.3539999999999,964.855,-106.07342,20.2636,786.0,5.8893,5.8895,3.419345,3.4195559999999996,0.073262,12.3334,4.5805,0.050671,0.0,4.5805,0.0244,0.5072,0.0,4.6203,0.0,0.0049,0.0,0.507,34.5203,34.5224,27.1964,27.1981,0.0414,1.261,0.41700000000000004
776,793.3639999999999,965.4989999999999,-106.07342,20.2636,787.0,5.8792,5.8789,3.418474,3.418618,0.07326,12.3335,4.5805,0.050671,0.0,4.5805,0.0244,0.5073,0.0,4.62,0.0,0.0049,0.0,0.5071,34.5203,34.5221,27.1977,27.1992,0.046,1.401,0.46399999999999997
777,794.3739999999999,966.204,-106.07343999999999,20.2636,788.0,5.867,5.867,3.4174160000000002,3.417588,0.07441,12.3328,4.5812,0.050671,0.0,4.5812,0.0248,0.5074,0.0,4.6204,0.0,0.0049,0.0,0.5072,34.5202,34.5222,27.1991,27.2007,0.0436,1.327,0.439
778,795.3839999999999,967.1060000000001,-106.07343999999999,20.2636,789.0,5.8468,5.8467,3.4156449999999996,3.415811,0.073141,12.333,4.581,0.050808,0.0,4.581,0.0244,0.5074,0.0,4.6203,0.0,0.006,0.0,0.5072,34.5203,34.5222,27.2017,27.2032,0.0453,1.379,0.456
779,796.3939999999999,968.321,-106.07343999999999,20.2636,790.0,5.8404,5.8408,3.4151019999999996,3.415332,0.073261,12.3335,4.5804,0.050702,0.0,4.5804,0.0244,0.5077,0.0,4.6206,0.0,0.0052,0.0,0.5075,34.5202,34.5224,27.2024,27.2042,0.0454,1.38,0.456
780,797.404,969.538,-106.07343999999999,20.2636,791.0,5.8364,5.8365,3.4147800000000004,3.4149760000000002,0.072989,12.3346,4.5792,0.051422,0.0,4.5792,0.0243,0.5076,0.0,4.621,0.0,0.0112,0.0,0.5074,34.5201,34.5223,27.2029,27.2046,0.0461,1.402,0.46399999999999997
781,798.414,970.6,-106.07343,20.2636,792.0,5.8176,5.8173,3.413124,3.4132849999999997,0.073264,12.3346,4.5791,0.05155,0.0,4.5791,0.0244,0.5076,0.0,4.6213,0.0,0.0122,0.0,0.5074,34.52,34.5222,27.2051,27.2069,0.046,1.399,0.462
782,799.424,971.6039999999999,-106.07342,20.2636,793.0,5.7973,5.797,3.411341,3.411513,0.073119,12.3335,4.5805,0.050957,0.0,4.5805,0.0244,0.5078,0.0,4.6215,0.0,0.0073,0.0,0.5076,34.5201,34.5223,27.2077,27.2095,0.0466,1.4180000000000001,0.46799999999999997
783,800.434,972.691,-106.07342,20.2636,794.0,5.7875,5.7878,3.4105190000000003,3.4107260000000004,0.073124,12.3339,4.5799,0.051651999999999997,0.0,4.5799,0.0244,0.5079,0.0,4.6228,0.0,0.013,0.0,0.5077,34.5203,34.5224,27.2091,27.2107,0.0462,1.405,0.46399999999999997
784,801.444,973.8860000000001,-106.07342,20.2636,795.0,5.7827,5.783,3.410125,3.41034,0.073129,12.3339,4.58,0.052085,0.0,4.58,0.0244,0.5078,0.0,4.6292,0.0,0.0165,0.0,0.5076,34.5202,34.5224,27.2096,27.2113,0.0463,1.4069999999999998,0.465
785,802.454,975.028,-106.07342,20.2636,796.0,5.7787,5.779,3.4098050000000004,3.41004,0.073119,12.3328,4.5813,0.051555,0.0,4.5813,0.0244,0.5079,0.0,4.6331,0.0,0.0121,0.0,0.5077,34.5202,34.5226,27.2101,27.212,0.0465,1.415,0.467
786,803.4639999999999,976.048,-106.07342,20.2636,797.0,5.776,5.7764,3.4096300000000004,3.409865,0.073264,12.3336,4.5803,0.051494000000000005,0.0,4.5803,0.0244,0.5079,0.0,4.6341,0.0,0.0116,0.0,0.5077,34.5205,34.5227,27.2106,27.2124,0.0462,1.406,0.46399999999999997
787,804.4739999999999,976.941,-106.07342,20.2636,798.0,5.7719,5.7723,3.4093050000000003,3.409528,0.073773,12.3358,4.5778,0.050733999999999994,0.0,4.5778,0.0246,0.5079,0.0,4.6291,0.0,0.0054,0.0,0.5077,34.5204,34.5226,27.2112,27.2128,0.0462,1.406,0.46399999999999997
788,805.4839999999999,977.7230000000001,-106.07342,20.2636,799.0,5.7688,5.7692,3.409076,3.409302,0.073278,12.3345,4.5794,0.050722,0.0,4.5794,0.0244,0.5079,0.0,4.6325,0.0,0.0053,0.0,0.5077,34.5205,34.5227,27.2116,27.2133,0.0462,1.4069999999999998,0.46399999999999997
789,806.4939999999999,978.454,-106.07342,20.2636,800.0,5.7635,5.7636,3.4086309999999997,3.408833,0.07326,12.3343,4.5796,0.050713,0.0,4.5796,0.0244,0.5079,0.0,4.6307,0.0,0.0053,0.0,0.5077,34.5205,34.5226,27.2123,27.2139,0.0463,1.4069999999999998,0.46399999999999997
790,807.5039999999999,979.1669999999999,-106.07342,20.2636,801.0,5.7561,5.7563,3.4080120000000003,3.4082339999999998,0.074051,12.3333,4.5807,0.053012000000000004,0.0,4.5807,0.0247,0.5079,0.0,4.6298,0.0,0.0241,0.0,0.5077,34.5205,34.5227,27.2132,27.2149,0.0477,1.4509999999999998,0.479
791,808.515,980.053,-106.07342,20.2636,802.0,5.7507,5.751,3.407565,3.4077839999999995,0.072862,12.3328,4.5812,0.052554,0.0,4.5812,0.0243,0.5081,0.0,4.6301,0.0,0.02,0.0,0.5078,34.5205,34.5225,27.2139,27.2154,0.047,1.43,0.47200000000000003
792,809.525,981.821,-106.07342,20.2636,803.0,5.75,5.747,3.407539,3.4074699999999996,0.073214,12.333,4.581,0.050967,0.0,4.581,0.0244,0.5079,0.0,4.6307,0.0,0.0074,0.0,0.5077,34.5203,34.5226,27.2138,27.216,0.0463,1.4080000000000001,0.46399999999999997
793,810.535,983.243,-106.07342,20.2636,804.0,5.7393,5.7397,3.4066339999999995,3.406878,0.072946,12.333,4.581,0.05123099999999999,0.0,4.581,0.0243,0.5079,0.0,4.6314,0.0,0.0096,0.0,0.5077,34.5206,34.5229,27.2153,27.2171,0.0457,1.391,0.45899999999999996
794,811.545,984.135,-106.07342,20.2636,805.0,5.7363,5.7367,3.406422,3.40666,0.073459,12.333,4.581,0.050877,0.0,4.581,0.0245,0.5079,0.0,4.6308,0.0,0.0066,0.0,0.5077,34.5207,34.523,27.2158,27.2176,0.0476,1.449,0.478
795,812.555,984.92,-106.07342,20.2636,806.0,5.7308,5.7311,3.405971,3.406196,0.073259,12.3329,4.5811,0.050685,0.0,4.5811,0.0244,0.5081,0.0,4.6334,0.0,0.005,0.0,0.5079,34.5207,34.5229,27.2165,27.2182,0.0477,1.452,0.479
796,813.565,985.737,-106.07342,20.2636,807.0,5.7261,5.7262,3.4055720000000003,3.405771,0.07326,12.3331,4.5809,0.050671,0.0,4.5809,0.0244,0.5079,0.0,4.634,0.0,0.0049,0.0,0.5077,34.5205,34.5226,27.2169,27.2186,0.0458,1.393,0.46
797,814.575,986.687,-106.07342,20.2636,808.0,5.7147,5.7148,3.4045949999999996,3.4047970000000003,0.07326,12.3343,4.5795,0.050705,0.0,4.5795,0.0244,0.508,0.0,4.6349,0.0,0.0052,0.0,0.5078,34.5205,34.5227,27.2183,27.2201,0.0478,1.453,0.479
798,815.585,987.645,-106.07342,20.2636,809.0,5.7047,5.705,3.403752,3.403968,0.07309,12.3336,4.5803,0.050874,0.0,4.5803,0.0243,0.5081,0.0,4.6372,0.0,0.0066,0.0,0.5079,34.5206,34.5228,27.2197,27.2214,0.049,1.489,0.491
799,816.595,988.49,-106.07342,20.2636,810.0,5.6993,5.6996,3.403304,3.403536,0.072877,12.3336,4.5804,0.051825,0.0,4.5804,0.0243,0.5081,0.0,4.6372,0.0,0.0146,0.0,0.5079,34.5207,34.523,27.2204,27.2222,0.0465,1.415,0.466
800,817.605,989.245,-106.07342,20.2636,811.0,5.695,5.6952,3.402962,3.403176,0.073257,12.3329,4.5811,0.051457,0.0,4.5811,0.0244,0.5081,0.0,4.6389,0.0,0.0113,0.0,0.5079,34.5207,34.5228,27.2209,27.2226,0.0477,1.452,0.479
801,818.6160000000001,990.003,-106.07342,20.2636,812.0,5.6841,5.6836,3.4020059999999996,3.4021489999999996,0.07326,12.3376,4.5758,0.051898,0.0,4.5758,0.0244,0.5081,0.0,4.6404,0.0,0.0148,0.0,0.5079,34.5204,34.5225,27.222,27.2238,0.0502,1.526,0.503
802,819.6260000000001,990.915,-106.07342,20.2636,813.0,5.6731,5.673,3.401042,3.40122,0.072871,12.3386,4.5747,0.051323,0.0,4.5747,0.0243,0.5084,0.0,4.6415,0.0,0.0103,0.0,0.5082,34.5203,34.5224,27.2233,27.225,0.0516,1.57,0.517
803,820.6360000000001,992.518,-106.07342,20.26359,814.0,5.6615,5.6612,3.4000209999999997,3.400179,0.073259,12.3329,4.5811,0.051296,0.0,4.5811,0.0244,0.5087,0.0,4.6437,0.0,0.01,0.0,0.5085,34.52,34.5221,27.2245,27.2262,0.0517,1.5719999999999998,0.518
804,821.6460000000001,994.225,-106.07342,20.263579999999997,815.0,5.6555,5.6558,3.399528,3.399746,0.081337,12.3358,4.5778,0.050848000000000004,0.0,4.5778,0.0271,0.5089,0.0,4.6411,0.0,0.0064,0.0,0.5087,34.52,34.5222,27.2252,27.2269,0.0543,1.651,0.5429999999999999
805,822.6560000000001,995.3530000000001,-106.07342,20.263579999999997,816.0,5.6513,5.6516,3.3991910000000005,3.399424,0.072964,12.3339,4.58,0.051641,0.0,4.58,0.0243,0.509,0.0,4.6409,0.0,0.013,0.0,0.5088,34.5201,34.5224,27.2258,27.2276,0.0533,1.6219999999999999,0.534
806,823.666,996.216,-106.07342,20.263579999999997,817.0,5.6481,5.6485,3.398967,3.399196,0.072484,12.3331,4.5809,0.050663,0.0,4.5809,0.0241,0.5091,0.0,4.6378,0.0,0.0048,0.0,0.5089,34.5202,34.5224,27.2263,27.228,0.0532,1.618,0.5329999999999999
807,824.676,996.975,-106.07342,20.263579999999997,818.0,5.645,5.6453,3.3987230000000004,3.3989339999999997,0.07305700000000001,12.3333,4.5807,0.050671,0.0,4.5807,0.0243,0.5091,0.0,4.6404,0.0,0.0049,0.0,0.5089,34.5201,34.5222,27.2266,27.2283,0.0536,1.631,0.537
808,825.686,997.704,-106.07342,20.263579999999997,819.0,5.6384,5.6385,3.398162,3.398374,0.073259,12.3372,4.5762,0.050671,0.0,4.5762,0.0244,0.5092,0.0,4.6436,0.0,0.0049,0.0,0.509,34.52,34.5224,27.2274,27.2292,0.0535,1.626,0.535
809,826.697,998.4680000000001,-106.07342,20.263579999999997,820.0,5.6333,5.6336,3.397762,3.397996,0.07270499999999999,12.3347,4.5791,0.051131,0.0,4.5791,0.0242,0.5092,0.0,4.6448,0.0,0.0087,0.0,0.509,34.5202,34.5225,27.2281,27.2299,0.053,1.6119999999999999,0.53
810,827.707,999.3489999999999,-106.07342,20.263579999999997,821.0,5.6304,5.6306,3.3975449999999996,3.39776,0.072625,12.3335,4.5805,0.051157999999999995,0.0,4.5805,0.0242,0.5092,0.0,4.6448,0.0,0.009,0.0,0.509,34.5202,34.5224,27.2285,27.2302,0.0535,1.6280000000000001,0.535
811,828.717,1000.4060000000001,-106.07342,20.263579999999997,822.0,5.6267,5.6267,3.3972519999999995,3.3974480000000002,0.072716,12.334,4.5799,0.052138,0.0,4.5799,0.0242,0.5093,0.0,4.6451,0.0,0.0171,0.0,0.5091,34.5201,34.5223,27.2289,27.2306,0.0536,1.629,0.536
812,829.727,1001.592,-106.07342,20.263579999999997,823.0,5.6249,5.6253,3.3971440000000004,3.397362,0.072373,12.3347,4.5791,0.050886,0.0,4.5791,0.0241,0.5092,0.0,4.6452,0.0,0.0067,0.0,0.509,34.5202,34.5224,27.2293,27.2309,0.0525,1.599,0.526
813,830.737,1002.783,-106.07342,20.263579999999997,824.0,5.6244,5.6247,3.3971419999999997,3.397363,0.072867,12.3335,4.5805,0.051292,0.0,4.5805,0.0243,0.5092,0.0,4.6454,0.0,0.0101,0.0,0.509,34.5203,34.5225,27.2293,27.231,0.0542,1.649,0.5429999999999999
814,831.747,1003.845,-106.07342,20.263579999999997,825.0,5.6231,5.6235,3.3970809999999996,3.397311,0.07343,12.3335,4.5804,0.051108999999999995,0.0,4.5804,0.0245,0.5093,0.0,4.6434,0.0,0.0085,0.0,0.5091,34.5204,34.5226,27.2296,27.2313,0.0531,1.6159999999999999,0.532
815,832.758,1004.7539999999999,-106.07342,20.263579999999997,826.0,5.6183,5.6184,3.3966730000000003,3.396874,0.073252,12.337,4.5765,0.051064,0.0,4.5765,0.0244,0.5092,0.0,4.6406,0.0,0.0082,0.0,0.509,34.5202,34.5224,27.23,27.2318,0.0532,1.617,0.532
816,833.768,1005.566,-106.07342,20.263579999999997,827.0,5.6125,5.6127,3.396215,3.396435,0.07268,12.3344,4.5794,0.051364,0.0,4.5794,0.0242,0.5093,0.0,4.6391,0.0,0.0107,0.0,0.5091,34.5203,34.5227,27.2309,27.2327,0.0547,1.6640000000000001,0.547
817,834.778,1006.403,-106.07342,20.263579999999997,828.0,5.6112,5.6114,3.3961300000000003,3.396344,0.072624,12.3346,4.5792,0.050681,0.0,4.5792,0.0242,0.5094,0.0,4.6396,0.0,0.005,0.0,0.5092,34.5202,34.5224,27.2309,27.2327,0.0547,1.665,0.547
818,835.788,1007.409,-106.07342,20.263579999999997,829.0,5.6094,5.6095,3.396014,3.396218,0.07322999999999999,12.3352,4.5784,0.050722,0.0,4.5784,0.0244,0.5094,0.0,4.6417,0.0,0.0053,0.0,0.5092,34.5203,34.5225,27.2312,27.2329,0.0544,1.655,0.544
819,836.798,1008.688,-106.07342,20.263579999999997,830.0,5.6038,5.6036,3.395536,3.395716,0.073144,12.3334,4.5805,0.05122,0.0,4.5805,0.0244,0.5094,0.0,4.6422,0.0,0.0095,0.0,0.5092,34.5201,34.5223,27.2318,27.2336,0.0559,1.702,0.56
820,837.809,1009.86,-106.07342,20.263579999999997,831.0,5.5825,5.5817,3.3936660000000005,3.393793,0.073258,12.3342,4.5797,0.050825999999999996,0.0,4.5797,0.0244,0.5096,0.0,4.6428,0.0,0.0062,0.0,0.5094,34.5201,34.5224,27.2344,27.2362,0.0564,1.716,0.564
821,838.819,1010.875,-106.07342,20.263579999999997,832.0,5.5757,5.5761,3.3931379999999995,3.393363,0.07294199999999999,12.3353,4.5783,0.050963,0.0,4.5783,0.0243,0.5097,0.0,4.6429,0.0,0.0073,0.0,0.5095,34.5206,34.5227,27.2355,27.2371,0.0568,1.729,0.568
822,839.829,1011.873,-106.07342,20.263579999999997,833.0,5.5756,5.576,3.3931660000000003,3.3932309999999997,0.07326,12.3368,4.5767,0.050671,0.0,4.5767,0.0244,0.5097,0.0,4.6433,0.0,0.0049,0.0,0.5095,34.5205,34.5208,27.2355,27.2357,0.0561,1.7080000000000002,0.561
823,840.84,1012.922,-106.07342,20.263579999999997,834.0,5.5748,5.5751,3.393125,3.3933489999999997,0.07326,12.3348,4.5789,0.050671,0.0,4.5789,0.0244,0.5099,0.0,4.6434,0.0,0.0049,0.0,0.5097,34.5204,34.5226,27.2355,27.2373,0.0581,1.766,0.58
824,841.85,1013.931,-106.07342,20.263579999999997,835.0,5.5639,5.5639,3.3922,3.392388,0.072129,12.3349,4.5788,0.050671,0.0,4.5788,0.024,0.5099,0.0,4.6434,0.0,0.0049,0.0,0.5097,34.5205,34.5226,27.2369,27.2386,0.0596,1.814,0.596
825,842.86,1014.8580000000001,-106.07342,20.263579999999997,836.0,5.5613,5.5619,3.3920239999999997,3.3922660000000002,0.07328899999999999,12.3341,4.5798,0.050855000000000004,0.0,4.5798,0.0244,0.5101,0.0,4.6434,0.0,0.0064,0.0,0.5099,34.5206,34.5228,27.2374,27.239,0.0586,1.784,0.586
826,843.87,1015.7769999999999,-106.07342,20.263579999999997,837.0,5.5612,5.5617,3.3920559999999997,3.392282,0.07309600000000001,12.334,4.5799,0.051045,0.0,4.5799,0.0243,0.5101,0.0,4.6436,0.0,0.008,0.0,0.5099,34.5206,34.5227,27.2373,27.239,0.0578,1.758,0.5770000000000001
827,844.88,1016.7339999999999,-106.07342,20.263579999999997,838.0,5.5596,5.5602,3.391947,3.392203,0.073107,12.3356,4.578,0.05196,0.0,4.578,0.0244,0.5102,0.0,4.6434,0.0,0.0156,0.0,0.51,34.5205,34.5228,27.2375,27.2392,0.0594,1.808,0.594
828,845.8910000000001,1017.672,-106.07342,20.263579999999997,839.0,5.5579,5.5584,3.391857,3.392089,0.07273500000000001,12.334,4.5799,0.051649,0.0,4.5799,0.0242,0.5103,0.0,4.6435,0.0,0.0131,0.0,0.5101,34.5207,34.5229,27.2379,27.2395,0.0602,1.8319999999999999,0.602
829,846.9010000000001,1018.585,-106.07342,20.263579999999997,840.0,5.5567,5.557,3.3917879999999996,3.392008,0.07344400000000001,12.3338,4.5801,0.050700999999999996,0.0,4.5801,0.0245,0.5102,0.0,4.6434,0.0,0.0052,0.0,0.51,34.5207,34.5229,27.238,27.2397,0.0567,1.724,0.5660000000000001
830,847.9110000000001,1019.492,-106.07342,20.263579999999997,841.0,5.5552,5.5555,3.3917019999999996,3.3919339999999996,0.071908,12.3382,4.575,0.051746,0.0,4.575,0.024,0.5102,0.0,4.6435,0.0,0.0137,0.0,0.51,34.5207,34.523,27.2382,27.24,0.0599,1.8219999999999998,0.599
831,848.921,1020.454,-106.07342,20.263579999999997,842.0,5.5543,5.5545,3.3916699999999995,3.391886,0.073282,12.336,4.5776,0.052522000000000006,0.0,4.5776,0.0244,0.5104,0.0,4.6436,0.0,0.0202,0.0,0.5102,34.5208,34.523,27.2385,27.2401,0.0597,1.815,0.596
832,849.932,1021.512,-106.07342,20.263579999999997,843.0,5.5464,5.5463,3.3910120000000004,3.3911949999999997,0.072711,12.3356,4.578,0.051303999999999995,0.0,4.578,0.0242,0.5103,0.0,4.6437,0.0,0.0102,0.0,0.5101,34.5209,34.523,27.2394,27.2412,0.058,1.765,0.58
833,850.942,1022.623,-106.07342,20.263579999999997,844.0,5.538,5.5384,3.390325,3.390546,0.072988,12.3351,4.5787,0.050881,0.0,4.5787,0.0243,0.5104,0.0,4.6435,0.0,0.0067,0.0,0.5102,34.5212,34.5233,27.2407,27.2423,0.0592,1.801,0.591
834,851.952,1023.846,-106.07342,20.263579999999997,845.0,5.5358,5.5366,3.3901550000000005,3.390422,0.07282000000000001,12.3346,4.5792,0.052284000000000004,0.0,4.5792,0.0243,0.5103,0.0,4.6435,0.0,0.0181,0.0,0.5101,34.521,34.5232,27.2409,27.2425,0.0594,1.808,0.594
835,852.9630000000001,1025.219,-106.07342,20.263579999999997,846.0,5.5282,5.5281,3.389533,3.3897209999999998,0.073029,12.3343,4.5795,0.052305,0.0,4.5795,0.0243,0.5104,0.0,4.6436,0.0,0.0182,0.0,0.5102,34.5212,34.5234,27.2419,27.2437,0.0599,1.8219999999999998,0.598
836,853.9730000000001,1026.438,-106.07342,20.263579999999997,847.0,5.5259,5.5263,3.3893940000000002,3.3896059999999997,0.07326,12.3341,4.5798,0.052561000000000004,0.0,4.5798,0.0244,0.5104,0.0,4.6435,0.0,0.0205,0.0,0.5102,34.5214,34.5235,27.2424,27.244,0.0598,1.819,0.597
837,854.9830000000001,1027.422,-106.07342,20.263579999999997,848.0,5.5259,5.5263,3.3894300000000004,3.389664,0.07326,12.3343,4.5796,0.051304999999999996,0.0,4.5796,0.0244,0.5105,0.0,4.6433,0.0,0.0102,0.0,0.5103,34.5214,34.5236,27.2424,27.2441,0.0597,1.8159999999999998,0.596
838,855.993,1028.267,-106.07342,20.263579999999997,849.0,5.526,5.5264,3.3894830000000002,3.3897209999999998,0.07326,12.3341,4.5798,0.050949,0.0,4.5798,0.0244,0.5105,0.0,4.6419,0.0,0.0072,0.0,0.5103,34.5214,34.5236,27.2424,27.2441,0.0602,1.83,0.601
839,857.0039999999999,1029.077,-106.07342,20.263579999999997,850.0,5.5258,5.5261,3.3895160000000004,3.389732,0.07308300000000001,12.3338,4.5801,0.050841000000000004,0.0,4.5801,0.0243,0.5105,0.0,4.642,0.0,0.0063,0.0,0.5103,34.5215,34.5236,27.2425,27.2441,0.0593,1.804,0.5920000000000001
840,858.0139999999999,1029.9080000000001,-106.07343,20.263579999999997,851.0,5.5251,5.5254,3.3894900000000003,3.3897199999999996,0.073254,12.3341,4.5798,0.050753,0.0,4.5798,0.0244,0.5104,0.0,4.6423,0.0,0.0056,0.0,0.5102,34.5214,34.5237,27.2425,27.2443,0.0591,1.798,0.59
841,859.0239999999999,1030.778,-106.07343999999999,20.263579999999997,852.0,5.5221,5.5224,3.389264,3.389467,0.072917,12.3355,4.5782,0.053073,0.0,4.5782,0.0243,0.5105,0.0,4.6428,0.0,0.0244,0.0,0.5103,34.5214,34.5234,27.2429,27.2444,0.0611,1.857,0.609
842,860.035,1031.654,-106.07343999999999,20.263579999999997,853.0,5.5179,5.5182,3.3889160000000005,3.389128,0.073263,12.3346,4.5792,0.05355,0.0,4.5792,0.0244,0.5105,0.0,4.6425,0.0,0.0282,0.0,0.5103,34.5212,34.5233,27.2433,27.2449,0.0617,1.876,0.615
843,861.045,1032.491,-106.07343999999999,20.263579999999997,854.0,5.5087,5.5087,3.3880980000000003,3.3882809999999997,0.073074,12.3343,4.5796,0.052004999999999996,0.0,4.5796,0.0243,0.5108,0.0,4.6425,0.0,0.0159,0.0,0.5106,34.5208,34.5229,27.244,27.2457,0.0632,1.921,0.63
844,862.055,1033.338,-106.07342,20.263579999999997,855.0,5.4952,5.4951,3.3869089999999997,3.387078,0.07273500000000001,12.3341,4.5798,0.053954999999999996,0.0,4.5798,0.0242,0.5107,0.0,4.6423,0.0,0.0315,0.0,0.5105,34.5206,34.5226,27.2455,27.2471,0.0624,1.9,0.623
845,863.066,1034.288,-106.07342,20.263579999999997,856.0,5.4854,5.4855,3.386086,3.3862730000000005,0.072697,12.3346,4.5793,0.054003999999999996,0.0,4.5793,0.0242,0.5109,0.0,4.6426,0.0,0.0317,0.0,0.5107,34.5208,34.5228,27.2468,27.2484,0.0623,1.895,0.621
846,864.076,1035.508,-106.07343,20.263579999999997,857.0,5.483,5.4834,3.385908,3.386133,0.073136,12.3369,4.5766,0.050931,0.0,4.5766,0.0244,0.5109,0.0,4.6429,0.0,0.007,0.0,0.5107,34.5207,34.5228,27.2471,27.2487,0.0653,1.985,0.6509999999999999
847,865.086,1037.107,-106.07343999999999,20.26357,858.0,5.478,5.4777,3.385502,3.385644,0.07299,12.3371,4.5764,0.051335000000000006,0.0,4.5764,0.0243,0.5113,0.0,4.643,0.0,0.0104,0.0,0.5111,34.5207,34.5226,27.2477,27.2492,0.0655,1.993,0.653
848,866.097,1038.623,-106.07343999999999,20.263560000000002,859.0,5.468,5.4678,3.384672,3.384849,0.073146,12.3351,4.5787,0.051359,0.0,4.5787,0.0244,0.5114,0.0,4.6408,0.0,0.0107,0.0,0.5112,34.521,34.5231,27.2491,27.2508,0.0643,1.9580000000000002,0.642
849,867.107,1039.731,-106.07343999999999,20.26357,860.0,5.4631,5.4635,3.3845669999999997,3.3847980000000004,0.073262,12.3346,4.5792,0.051854,0.0,4.5792,0.0244,0.5113,0.0,4.64,0.0,0.0147,0.0,0.5111,34.5243,34.5265,27.2523,27.254,0.062,1.886,0.618
