Protein Group,Protein ID,Accession,Query,Hit Accession,Description,Type, Score,Evalue,-10lgP,Coverage (%),Coverage (%) etnp-ja09-20170531,Coverage (%) etnp-ja10-20170531,Coverage (%) etnp-ja11-20170531,Coverage (%) etnp-ja12-20170531,Coverage (%) etnp-ja13-20170531,Coverage (%) etnp-ja14-20170531,Coverage (%) etnp-ja15-20170531,Coverage (%) etnp-ja16-20170531,Area etnp-ja09-20170531,Area etnp-ja10-20170531,Area etnp-ja11-20170531,Area etnp-ja12-20170531,Area etnp-ja13-20170531,Area etnp-ja14-20170531,Area etnp-ja15-20170531,Area etnp-ja16-20170531,#Peptides,#Unique,#Spec etnp-ja09-20170531,#Spec etnp-ja10-20170531,#Spec etnp-ja11-20170531,#Spec etnp-ja12-20170531,#Spec etnp-ja13-20170531,#Spec etnp-ja14-20170531,#Spec etnp-ja15-20170531,#Spec etnp-ja16-20170531,PTM,Avg. Mass,Description
326,339,ETNP_140m_PROKKA_33241,ETNP_140m_PROKKA_33241 Spore coat protein A,ACY16794.1,ACY16794.1 Bilirubin oxidase [Haliangium ochraceum DSM 14365],,927,2.75E-108,120.95,18,0,17,1,1,4,0,0,0,,4.43E+06,4.16E+04,0.00E+00,1.25E+05,,,,15,15,0,16,1,1,3,0,0,0,Carbamidomethylation,101762,Spore coat protein A
1870,4653,ETNP_140m_PROKKA_34866,ETNP_140m_PROKKA_34866 Response regulator protein VraR,WP_036911492.1,WP_036911492.1 MULTISPECIES: LuxR family transcriptional regulator [Prochlorococcus],,415,2.34E-52,41.74,18,0,18,0,0,0,0,0,0,,1.02E+05,,,,,,,1,1,0,1,0,0,0,0,0,0,,10001,Response regulator protein VraR
169,66320,ETNP_140m_PROKKA_36751,ETNP_140m_PROKKA_36751 Major carboxysome shell protein 1A,WP_006169870.1,WP_006169870.1 MULTISPECIES: carbon dioxide-concentrating mechanism protein CcmK [Cyanobacteria],,500,6.76E-65,161.71,86,61,86,0,0,0,0,0,0,,3.93E+04,,,,,,,21,1,13,27,0,0,0,0,0,0,Oxidation (M),10641,Major carboxysome shell protein 1A
722,67056,ETNP_140m_PROKKA_37848,ETNP_140m_PROKKA_37848 hypothetical protein,WP_036915046.1,WP_036915046.1 MULTISPECIES: hypothetical protein [Prochlorococcus],,628,5.82E-82,66.07,26,0,26,0,0,0,0,0,0,,3.20E+04,,,,,,,6,3,0,6,0,0,0,0,0,0,,19068,hypothetical protein
600,67634,ETNP_140m_PROKKA_39161,ETNP_140m_PROKKA_39161 Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor,ABQ30945.1,ABQ30945.1 Pyrrolo-quinoline quinone [Acidiphilium cryptum JF-5],,905,2.37E-112,95.59,4,0,2,4,4,4,0,0,0,,8.94E+05,6.79E+05,2.08E+06,1.35E+06,,,,5,5,0,1,3,2,3,0,0,0,Deamidation (NQ),63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
530,67290,ETNP_140m_PROKKA_39322,ETNP_140m_PROKKA_39322 Plastocyanin precursor,WP_036915640.1,WP_036915640.1 MULTISPECIES: plastocyanin [Prochlorococcus],,532,3.04E-69,107.5,24,0,24,0,0,0,0,0,0,,6.57E+06,,,,,,,10,3,0,11,0,0,0,0,0,0,Oxidation (M),12648,Plastocyanin precursor
2127,68825,ETNP_140m_PROKKA_39426,"ETNP_140m_PROKKA_39426 RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)",KKU20022,KKU20022 hypothetical protein UX30_C0005G0063 Candidatus Saccharibacteria bacterium GW2011_GWA2_46_10,,259,1.75E-28,44.02,16,0,0,16,0,0,0,0,0,,,1.76E+04,,,,,,1,1,0,0,1,0,0,0,0,0,,9975,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
361,66362,ETNP_140m_PROKKA_41365,ETNP_140m_PROKKA_41365 Spermidine/putrescine-binding periplasmic protein precursor,WP_019308280,WP_019308280 hypothetical protein SAR324 cluster bacterium SCGC AAA240-J09,,1450,0,121.25,31,0,13,26,15,18,0,0,0,,4.59E+05,1.43E+06,1.62E+06,1.72E+06,,,,7,7,0,3,7,4,5,0,0,0,Carbamidomethylation; Deamidation (NQ),38101,Spermidine/putrescine-binding periplasmic protein precursor
571,66626,ETNP_140m_PROKKA_42152,ETNP_140m_PROKKA_42152 putative nucleotide-binding protein,CAK24249.1,CAK24249.1 Conserved hypothetical protein [Synechococcus sp. WH 7803],,703,6.46E-94,96.63,33,8,33,0,0,0,0,0,0,,8.94E+05,,,,,,,9,4,1,9,0,0,0,0,0,0,,18733,putative nucleotide-binding protein
1277,68960,ETNP_140m_PROKKA_42293,"ETNP_140m_PROKKA_42293 RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)",WP_012625640,WP_012625640 RNA-binding protein Desulfovibrio desulfuricans,,247,1.04E-26,38.97,11,0,0,0,11,11,0,0,0,,,,3.75E+04,7.74E+04,,,,1,1,0,0,0,1,1,0,0,0,,9773,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
2273,4931,ETNP_140m_PROKKA_42996,ETNP_140m_PROKKA_42996 hypothetical protein,WP_036913659.1,WP_036913659.1 MULTISPECIES: hypothetical protein [Prochlorococcus],,694,4.29E-91,27.23,7,0,7,0,0,0,0,0,0,,5.24E+03,,,,,,,1,1,0,1,0,0,0,0,0,0,,20168,hypothetical protein
968,67487,ETNP_140m_PROKKA_43220,ETNP_140m_PROKKA_43220 30S ribosomal protein S7,WP_011131147.1,WP_011131147.1 MULTISPECIES: 30S ribosomal protein S7 [Prochlorococcus],,801,4.06E-109,60.64,21,0,21,0,0,0,0,0,0,,3.14E+05,,,,,,,3,3,0,3,0,0,0,0,0,0,,17588,30S ribosomal protein S7
506,66738,ETNP_140m_PROKKA_47129,ETNP_140m_PROKKA_47129 Periplasmic murein peptide-binding protein precursor,WP_020024136.1,WP_020024136.1 peptide ABC transporter substrate-binding protein [Candidatus Thioglobus singularis],,2159,0,100.01,14,0,7,10,10,4,0,0,0,,1.76E+04,3.39E+05,2.28E+05,4.77E+04,,,,6,6,0,2,6,3,1,0,0,0,,60163,Periplasmic murein peptide-binding protein precursor
1869,68508,ETNP_140m_PROKKA_47647,ETNP_140m_PROKKA_47647 putative ABC transporter-binding protein precursor,Asterionellopsis_glacialis_0195254524,Asterionellopsis_glacialis_0195254524 No definition line,,2021,0,61.67,4,0,0,4,0,0,0,0,0,,,1.45E+04,,,,,,1,1,0,0,1,0,0,0,0,0,,48365,putative ABC transporter-binding protein precursor
687,4349,ETNP_140m_PROKKA_47677,ETNP_140m_PROKKA_47677 Tripartite tricarboxylate transporter family receptor,WP_013046080,WP_013046080 hypothetical protein Candidatus Puniceispirillum marinum,,877,5.68E-116,56.6,11,0,0,5,11,5,0,0,0,,,8.56E+04,8.00E+04,2.05E+04,,,,4,1,0,0,3,3,1,0,0,0,,31184,Tripartite tricarboxylate transporter family receptor
266,66339,ETNP_140m_PROKKA_48972,ETNP_140m_PROKKA_48972 C-phycoerythrin class 1 subunit alpha,CAK22912.1,CAK22912.1 C-phycoerythrin class I alpha chain [Synechococcus sp. WH 7803],,731,3.35E-98,137.75,60,0,53,0,0,7,0,0,0,,3.24E+06,,,2.59E+03,,,,23,23,0,24,0,0,1,0,0,0,Oxidation (M); Deamidation (NQ),17863,C-phycoerythrin class 1 subunit alpha
996,68388,ETNP_140m_PROKKA_49123,ETNP_140m_PROKKA_49123 Glutathione-binding protein GsiB precursor,WP_010205295.1,WP_010205295.1 peptide ABC transporter substrate-binding protein [Salinibacterium sp. PAMC 21357],,918,2.05E-115,56.44,3,0,0,3,3,3,0,0,0,,,7.20E+04,3.18E+04,1.52E+04,,,,1,1,0,0,1,1,1,0,0,0,,57359,Glutathione-binding protein GsiB precursor
785,67834,ETNP_140m_PROKKA_55189,ETNP_140m_PROKKA_55189 putative sugar-binding periplasmic protein precursor,WP_011399789.1,WP_011399789.1 sugar ABC transporter substrate-binding protein [Hahella chejuensis],,538,5.52E-62,58.48,6,0,6,2,2,3,0,0,0,,1.31E+05,1.38E+05,1.61E+04,4.43E+04,,,,2,2,0,2,1,1,1,0,0,0,,42312,putative sugar-binding periplasmic protein precursor
931,68353,ETNP_140m_PROKKA_59598,ETNP_140m_PROKKA_59598 Acetyl-CoA acetyltransferase,WP_053819890.1,WP_053819890.1 acetyl-CoA acetyltransferase [Candidatus Thioglobus singularis],,1752,0,52.56,9,0,0,9,3,0,0,0,0,,,1.31E+05,9.93E+03,,,,,2,2,0,0,2,1,0,0,0,0,,40793,Acetyl-CoA acetyltransferase
637,2609,ETNP_140m_PROKKA_60377,ETNP_140m_PROKKA_60377 Leucine-specific-binding protein precursor,WP_041861135,WP_041861135 branched-chain amino acid ABC transporter substrate-binding protein Candidatus Puniceispirillum marinum,,1461,0,94.01,10,0,0,8,10,8,0,0,0,,,8.29E+04,7.40E+04,4.26E+05,,,,3,1,0,0,2,3,3,0,0,0,Carbamidomethylation,39331,Leucine-specific-binding protein precursor_120mF_megahit_ILDJFKLB_140281 Leucine-specific-binding protein
540,67003,ETNP_140m_PROKKA_60611,ETNP_140m_PROKKA_60611 Photosystem I reaction center subunit XI,WP_036912719.1,WP_036912719.1 MULTISPECIES: photosystem I reaction center protein subunit XI [Prochlorococcus],,907,3.22E-124,79.64,35,11,35,0,0,0,0,0,0,,1.93E+05,,,,,,,6,2,3,8,0,0,0,0,0,0,Carbamidomethylation,20071,Photosystem I reaction center subunit XI
66,66191,ETNP_140m_PROKKA_61974,ETNP_140m_PROKKA_61974 hypothetical protein,WP_011129843.1,WP_011129843.1 MULTISPECIES: hypothetical protein [Prochlorococcus],,560,1.69E-73,191.5,94,63,94,0,0,0,0,0,0,5.72E+05,2.24E+07,,,,,,,66,4,15,73,0,0,0,0,0,0,Carbamidomethylation; Oxidation (M),12780,hypothetical protein
889,68842,ETNP_140m_PROKKA_62096,ETNP_140m_PROKKA_62096 Methionine synthase,ADE53377.1,ADE53377.1 cobalamin B12-binding domain protein [Coraliomargarita akajimensis DSM 45221],,441,8.50E-53,42.72,8,0,8,8,8,8,0,0,0,,7.91E+04,5.43E+04,3.50E+04,1.39E+04,,,,1,1,0,1,1,1,1,0,0,0,,21455,Methionine synthase
1776,76028,ETNP_140m_PROKKA_64092,ETNP_140m_PROKKA_64092 Dihydropteroate synthase,AIF17279,AIF17279 dihydropteroate synthase folP MGII,,1069,4.39E-146,20.52,4,0,0,0,0,4,0,0,0,,,,,0.00E+00,,,,1,1,0,0,0,0,1,0,0,0,,28303,Dihydropteroate synthase
1188,68487,ETNP_140m_PROKKA_70030,ETNP_140m_PROKKA_70030 Cytochrome c oxidase subunit 2,ABA59413.1,"ABA59413.1 Cytochrome c oxidase, subunit II [Nitrosococcus oceani ATCC 19707]",,259,5.22E-26,67.11,10,0,0,10,0,0,0,0,0,,,2.45E+04,,,,,,1,1,0,0,2,0,0,0,0,0,,20795,Cytochrome c oxidase subunit 2
193,66567,ETNP_140m_PROKKA_71872,ETNP_140m_PROKKA_71872 60 kDa chaperonin,Verrucomicrobia_HGEPPPGB_01857,Verrucomicrobia_HGEPPPGB_01857 60 kDa chaperonin,,2172,0,121.89,19,2,8,13,11,11,0,0,0,2.44E+04,,,,,,,,17,1,1,6,9,9,10,0,0,0,,55591,60 kDa chaperonin
963,69232,ETNP_140m_PROKKA_71873,ETNP_140m_PROKKA_71873 10 kDa chaperonin,Verrucomicrobia_HGEPPPGB_01858,Verrucomicrobia_HGEPPPGB_01858 10 kDa chaperonin,,371,2.22E-45,42,24,9,0,24,0,0,0,0,0,,,6.76E+04,,,,,,2,1,1,0,2,0,0,0,0,0,,10560,10 kDa chaperonin
928,4885,ETNP_140m_PROKKA_72978,ETNP_140m_PROKKA_72978 hypothetical protein,None,None,,None,None,58.18,36,7,0,12,17,0,0,0,0,6.62E+04,,0.00E+00,3.75E+05,,,,,3,3,1,0,1,1,0,0,0,0,,10551,hypothetical protein
182,66753,ETNP_140m_PROKKA_73018,ETNP_140m_PROKKA_73018 hypothetical protein,Favella_taraikaensis_0185584460,Favella_taraikaensis_0185584460 No definition line,,354,3.10E-39,132.25,26,0,24,25,14,10,7,0,0,,5.95E+05,3.24E+05,3.40E+05,1.83E+05,,,,19,5,0,11,14,7,4,1,0,0,Deamidation (NQ),25132,hypothetical protein
700,69575,ETNP_140m_PROKKA_76469,ETNP_140m_PROKKA_76469 hypothetical protein,SAR11cell_DLNKFFIG_09927,SAR11cell_DLNKFFIG_09927 hypothetical protein,,419,9.82E-49,42.04,19,5,0,0,5,14,19,0,0,,,,,1.38E+04,1.58E+05,,,3,1,1,0,0,1,2,3,0,0,,14594,hypothetical protein
454,67135,ETNP_140m_PROKKA_76558,ETNP_140m_PROKKA_76558 hypothetical protein,WP_018047900.1,WP_018047900.1 hypothetical protein [Nitrospina sp. AB-629-B18],,1175,7.23E-152,94.06,35,3,9,22,0,5,7,0,0,,,,,0.00E+00,,,,11,1,1,2,8,0,1,2,0,0,Oxidation (M),25406,hypothetical protein
644,67760,ETNP_140m_PROKKA_76991,ETNP_140m_PROKKA_76991 hypothetical protein,WP_019306952,WP_019306952 hypothetical protein SAR324 cluster bacterium SCGC AAA240-J09,,870,2.27E-114,79.08,16,0,4,5,10,16,0,0,0,,,,,0.00E+00,,,,3,1,0,1,1,3,3,0,0,0,,29161,hypothetical protein
946,69526,ETNP_140m_PROKKA_79063,ETNP_140m_PROKKA_79063 Oligopeptide-binding protein AppA precursor,WP_013912826,WP_013912826 ABC transporter substrate-binding protein Oligotropha carboxidovorans,,1025,1.54E-131,31.28,3,0,0,2,2,3,0,0,0,,,4.83E+04,7.22E+04,0.00E+00,,,,2,2,0,0,1,1,1,0,0,0,,60073,Oligopeptide-binding protein AppA precursor
1193,69417,ETNP_140m_PROKKA_79340,ETNP_140m_PROKKA_79340 30S ribosomal protein S17,WP_036912659.1,WP_036912659.1 MULTISPECIES: 30S ribosomal protein S17 [Prochlorococcus],,425,7.39E-54,34.71,12,0,12,0,0,0,0,0,0,,1.40E+05,,,,,,,2,2,0,2,0,0,0,0,0,0,,10013,30S ribosomal protein S17
845,66760,ETNP_140m_PROKKA_79475,ETNP_140m_PROKKA_79475 50S ribosomal protein L2,WP_036912644.1,WP_036912644.1 MULTISPECIES: 50S ribosomal protein L2 [Prochlorococcus],,1461,0,83.16,20,0,20,0,0,0,0,0,0,,8.95E+05,,,,,,,4,4,0,4,0,0,0,0,0,0,Carbamidomethylation,31697,50S ribosomal protein L2
68,66118,ETNP_140m_PROKKA_80561,ETNP_140m_PROKKA_80561 Bacterial extracellular solute-binding protein,WP_053820550.1,WP_053820550.1 hypothetical protein [Candidatus Thioglobus singularis],,1272,4.46E-174,237.39,44,0,30,42,38,39,0,0,0,,3.08E+06,2.98E+07,2.64E+07,2.43E+07,,,,17,13,0,10,29,22,25,0,0,0,Carbamidomethylation; Oxidation (M); Deamidation (NQ),39385,Bacterial extracellular solute-binding protein
67,66480,ETNP_140m_PROKKA_82407,ETNP_140m_PROKKA_82407 Photosystem I reaction center subunit IV,WP_011129566.1,WP_011129566.1 MULTISPECIES: photosystem I reaction center subunit IV [Prochlorococcus],,306,2.23E-36,214.4,82,31,82,28,0,0,0,0,0,5.10E+05,9.81E+07,1.92E+05,,,,,,52,52,7,76,4,0,0,0,0,0,Oxidation (M); Deamidation (NQ),7685,Photosystem I reaction center subunit IV
73,66327,ETNP_140m_PROKKA_82664,ETNP_140m_PROKKA_82664 hypothetical protein,MGA_DEGCLMIB_05836,MGA_DEGCLMIB_05836 hypothetical protein,,351,4.46E-43,185.73,81,13,27,81,81,81,0,0,0,,,1.37E+06,5.35E+05,1.46E+06,,,,37,6,2,5,30,18,24,0,0,0,,8031,hypothetical protein
244,66645,ETNP_140m_PROKKA_82876,ETNP_140m_PROKKA_82876 Ferredoxin,WP_006043345.1,WP_006043345.1 MULTISPECIES: ferredoxin [Synechococcus],,476,2.18E-61,145.22,61,24,61,0,0,0,0,0,0,1.51E+05,2.31E+06,,,,,,,19,2,2,25,0,0,0,0,0,0,Carbamidomethylation; Deamidation (NQ),10602,Ferredoxin
277,66504,ETNP_140m_PROKKA_82951,ETNP_140m_PROKKA_82951 C4-dicarboxylate-binding periplasmic protein precursor,AAV94043.1,"AAV94043.1 TRAP dicarboxylate transporter, DctP subunit [Ruegeria pomeroyi DSS-3]",,712,5.30E-90,134.33,25,0,15,14,22,20,0,0,0,,8.90E+04,7.88E+05,1.03E+06,9.82E+05,,,,9,3,0,4,6,9,6,0,0,0,Deamidation (NQ),35761,C4-dicarboxylate-binding periplasmic protein precursor
895,2400,ETNP_140m_PROKKA_84286,ETNP_140m_PROKKA_84286 Phasin protein,None,None,,None,None,67.2,29,8,0,21,0,0,0,0,0,3.56E+04,,4.59E+05,,,,,,4,4,1,0,3,0,0,0,0,0,,12911,Phasin protein
1689,68576,ETNP_140m_PROKKA_84287,ETNP_140m_PROKKA_84287 Acetyl-CoA acetyltransferase,ADH90026.1,ADH90026.1 acetyl-CoA acetyltransferase [Starkeya novella DSM 506],,1046,3.56E-138,44.56,5,0,0,5,0,0,0,0,0,,,5.04E+04,,,,,,1,1,0,0,1,0,0,0,0,0,,44038,Acetyl-CoA acetyltransferase
1691,12256,ETNP_140m_PROKKA_84633,ETNP_140m_PROKKA_84633 putative dual-specificity RNA methyltransferase RlmN,WP_019307788,WP_019307788 23S rRNA adenine2503-C2-methyltransferase RlmN SAR324 cluster bacterium SCGC AAA240-J09,,760,1.66E-99,23.92,3,0,3,0,0,0,0,0,0,,7.21E+04,,,,,,,1,1,0,1,0,0,0,0,0,0,,21139,putative dual-specificity RNA methyltransferase RlmN
487,1663,ETNP_140m_PROKKA_86700,ETNP_140m_PROKKA_86700 Spermidine/putrescine-binding periplasmic protein precursor,WP_013960317,WP_013960317 ABC transporter substrate-binding protein Roseobacter litoralis,,1126,4.12E-153,114.56,15,0,0,11,15,11,0,0,0,,,4.16E+05,4.83E+05,1.47E+05,,,,4,4,0,0,4,6,3,0,0,0,,33470,Spermidine/putrescine-binding periplasmic protein precursor
1303,69622,ETNP_140m_PROKKA_87656,ETNP_140m_PROKKA_87656 hypothetical protein,WP_036912919.1,WP_036912919.1 MULTISPECIES: hypothetical protein [Prochlorococcus],,222,2.04E-23,32.26,17,0,17,0,0,0,0,0,0,,2.23E+06,,,,,,,2,2,0,2,0,0,0,0,0,0,,7867,hypothetical protein
685,67139,ETNP_140m_PROKKA_89841,"ETNP_140m_PROKKA_89841 RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)",WP_036911511.1,WP_036911511.1 MULTISPECIES: RNA-binding protein [Prochlorococcus],,646,9.24E-86,69.5,37,14,37,0,0,0,0,0,0,,2.72E+05,,,,,,,5,1,2,5,0,0,0,0,0,0,,15901,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
806,67639,ETNP_140m_PROKKA_91800,ETNP_140m_PROKKA_91800 FK506-binding protein,WP_036912836.1,WP_036912836.1 MULTISPECIES: peptidylprolyl isomerase [Prochlorococcus],,878,4.16E-119,65.88,24,0,24,0,0,0,0,0,0,,3.50E+05,,,,,,,5,4,0,5,0,0,0,0,0,0,,21339,FK506-binding protein
1219,4244,ETNP_140m_PROKKA_92437,ETNP_140m_PROKKA_92437 Arsenite oxidase subunit AioA,WP_013962104,WP_013962104 arsenite oxidase large subunit Roseobacter litoralis,,486,7.12E-55,49.43,12,0,0,0,8,4,0,0,0,,,,1.27E+04,4.95E+04,,,,2,2,0,0,0,1,1,0,0,0,,18841,Arsenite oxidase subunit AioA
871,68025,ETNP_140m_PROKKA_92997,ETNP_140m_PROKKA_92997 Cold shock-like protein CspE,WP_007276675.1,WP_007276675.1 cold-shock protein [Lentisphaera araneosa],,234,2.55E-25,59.49,39,0,26,39,0,0,0,0,0,,8.92E+05,1.18E+05,,,,,,3,3,0,2,2,0,0,0,0,0,,7574,Cold shock-like protein CspE
462,1483,ETNP_140m_PROKKA_93175,ETNP_140m_PROKKA_93175 Major carboxysome shell protein 1A,WP_036914547.1,WP_036914547.1 MULTISPECIES: carbon dioxide-concentrating protein CcmK [Prochlorococcus],,501,5.73E-62,99.19,17,12,17,0,0,0,0,0,0,,8.95E+04,,,,,,,9,1,6,8,0,0,0,0,0,0,,20997,Major carboxysome shell protein 1A
621,66553,ETNP_140m_PROKKA_93610,ETNP_140m_PROKKA_93610 Bacterial extracellular solute-binding protein,WP_040921531,WP_040921531 spermidine putrescine ABC transporter substrate-binding protein SAR324 cluster bacterium SCGC AAA240-J09,,1439,0,106.96,21,0,0,18,11,2,0,0,0,,,4.29E+05,1.91E+05,,,,,7,6,0,0,5,3,1,0,0,0,,40041,Bacterial extracellular solute-binding protein
807,67743,ETNP_140m_PROKKA_94426,ETNP_140m_PROKKA_94426 Phasin protein,None,None,,None,None,80.74,21,0,0,21,0,0,0,0,0,,,7.50E+05,,,,,,3,3,0,0,5,0,0,0,0,0,,12241,Phasin protein
1029,68977,ETNP_140m_PROKKA_94889,ETNP_140m_PROKKA_94889 Membrane lipoprotein TmpC precursor,WP_053820238.1,WP_053820238.1 hypothetical protein [Candidatus Thioglobus singularis],,634,7.49E-81,42.64,10,0,0,10,0,0,0,0,0,,,6.00E+05,,,,,,1,1,0,0,3,0,0,0,0,0,,17598,Membrane lipoprotein TmpC precursor
1466,69164,ETNP_140m_PROKKA_95384,ETNP_140m_PROKKA_95384 DNA-binding protein HU,ABS64834.1,ABS64834.1 histone family protein DNA-binding protein [Parvibaculum lavamentivorans DS-1],,318,2.13E-37,28.85,15,0,0,15,0,0,0,0,0,,,4.08E+04,,,,,,1,1,0,0,1,0,0,0,0,0,,10072,DNA-binding protein HU
638,68204,ETNP_140m_PROKKA_95883,ETNP_140m_PROKKA_95883 Respiratory nitrate reductase 1 alpha chain,SAR11cell_DLNKFFIG_09304,SAR11cell_DLNKFFIG_09304 Respiratory nitrate reductase 1 alpha chain,,3126,0,58.76,7,2,0,3,5,1,0,0,0,2.83E+04,,,1.82E+05,,,,,6,2,1,0,2,4,1,0,0,0,,74686,Respiratory nitrate reductase 1 alpha chain
374,67038,ETNP_140m_PROKKA_97564,ETNP_140m_PROKKA_97564 Rhodanese-like domain protein,WP_011312162,WP_011312162 sulfurtransferase Thiobacillus denitrificans,,712,1.45E-93,105.67,22,0,0,18,16,22,0,0,0,,,1.25E+05,,3.74E+05,,,,11,2,0,0,8,4,6,0,0,0,Oxidation (M),23086,Rhodanese-like domain protein
727,2525,ETNP_150m_particle_PROKKA_07940,ETNP_150m_particle_PROKKA_07940 Pyruvate synthase subunit PorA,SAR11cell_DLNKFFIG_07877,SAR11cell_DLNKFFIG_07877 Pyruvate synthase subunit PorA,,832,2.00E-110,69.03,20,0,0,12,20,0,0,0,0,,,4.78E+05,3.53E+05,,,,,4,4,0,0,2,4,0,0,0,0,,17715,Pyruvate synthase subunit PorA
438,66820,ETNP_150m_particle_PROKKA_09951,ETNP_150m_particle_PROKKA_09951 hypothetical protein,SAR11cell_DLNKFFIG_09937,SAR11cell_DLNKFFIG_09937 Leu/Ile/Val-binding protein ,,743,2.54E-97,131.68,31,6,19,19,15,7,0,0,0,,1.98E+04,,,,,,,10,1,1,3,8,2,1,0,0,0,,15920,hypothetical protein
76,66468,ETNP_150m_particle_PROKKA_11507,ETNP_150m_particle_PROKKA_11507 hypothetical protein,MGA_DEGCLMIB_03853,MGA_DEGCLMIB_03853 hypothetical protein,,364,5.96E-45,185.76,84,13,27,69,80,81,0,0,0,,,1.78E+04,,,,,,36,2,2,5,30,17,22,0,0,0,,7989,hypothetical protein
748,3018,ETNP_150m_particle_PROKKA_12638,ETNP_150m_particle_PROKKA_12638 Nitrogen regulatory protein P-II 2,SAR11cell_DLNKFFIG_04998,SAR11cell_DLNKFFIG_04998 Nitrogen regulatory protein P-II 2,,544,3.20E-71,59.85,28,0,0,28,10,0,0,0,0,,,1.87E+06,6.82E+05,,,,,4,4,0,0,4,2,0,0,0,0,,12443,Nitrogen regulatory protein P-II 2
2321,74924,ETNP_150m_particle_PROKKA_15792,ETNP_150m_particle_PROKKA_15792 hypothetical protein,None,None,,None,None,21.12,5,0,0,0,5,0,0,0,0,,,,0.00E+00,,,,,1,1,0,0,0,1,0,0,0,0,,22080,hypothetical protein
327,66706,ETNP_150m_particle_PROKKA_20236,ETNP_150m_particle_PROKKA_20236 Respiratory nitrate reductase 1 alpha chain,SAR11cell_DLNKFFIG_09304,SAR11cell_DLNKFFIG_09304 Respiratory nitrate reductase 1 alpha chain,,6100,0,107.26,9,0,0,4,8,3,0,0,0,,,1.16E+04,5.27E+04,3.85E+04,,,,12,2,0,0,6,10,5,0,0,0,,143052,Respiratory nitrate reductase 1 alpha chain
1249,68560,ETNP_150m_particle_PROKKA_22645,"ETNP_150m_particle_PROKKA_22645 Sigma-70, region 4",virus_CCADEAMM_03993,virus_CCADEAMM_03993 Putative transcription factor D5,,494,1.08E-59,66.13,17,0,17,0,0,0,0,0,0,,3.59E+05,,,,,,,2,2,0,2,0,0,0,0,0,0,,25768,Sigma-70  region 4
542,67781,ETNP_150m_particle_PROKKA_23514,ETNP_150m_particle_PROKKA_23514 Core histone H2A/H2B/H3/H4,Paraphysomonas_vestita_0174825890,Paraphysomonas_vestita_0174825890 No definition line,,325,2.53E-37,74.01,24,0,18,23,6,0,0,0,0,,9.24E+05,4.47E+05,8.81E+04,,,,,8,8,0,7,3,1,0,0,0,0,,12226,Core histone H2A/H2B/H3/H4
2127,68824,ETNP_150m_particle_PROKKA_26237,"ETNP_150m_particle_PROKKA_26237 RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)",KKU20022,KKU20022 hypothetical protein UX30_C0005G0063 Candidatus Saccharibacteria bacterium GW2011_GWA2_46_10,,259,1.75E-28,44.02,16,0,0,16,0,0,0,0,0,,,1.76E+04,,,,,,1,1,0,0,1,0,0,0,0,0,,9975,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
1114,3975,ETNP_150m_particle_PROKKA_27964,ETNP_150m_particle_PROKKA_27964 Tripartite tricarboxylate transporter family receptor,SAR11cell_DLNKFFIG_06839,SAR11cell_DLNKFFIG_06839 hypothetical protein,,949,1.27E-128,55.26,12,0,0,5,7,0,0,0,0,,,4.63E+03,3.54E+04,,,,,2,2,0,0,1,1,0,0,0,0,,19289,Tripartite tricarboxylate transporter family receptor
544,68103,ETNP_150m_particle_PROKKA_33708,"ETNP_150m_particle_PROKKA_33708 RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)",WP_011394431.1,WP_011394431.1 RNA-binding protein [Hahella chejuensis],,299,2.13E-34,78.21,30,0,30,18,23,18,0,0,0,,1.69E+05,2.69E+05,1.03E+05,1.60E+04,,,,5,5,0,2,5,3,1,0,0,0,Oxidation (M); Deamidation (NQ),10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
719,2619,ETNP_150m_particle_PROKKA_40369,ETNP_150m_particle_PROKKA_40369 Elongation factor Tu,MGA_DEGCLMIB_05969,MGA_DEGCLMIB_05969 Elongation factor Tu,,1711,0,61.99,8,0,3,8,3,8,0,0,0,,,7.26E+04,,2.93E+04,,,,2,1,0,1,2,1,2,0,0,0,,39200,Elongation factor Tu
807,67746,ETNP_150m_particle_PROKKA_55044,ETNP_150m_particle_PROKKA_55044 Phasin protein,None,None,,None,None,80.74,21,0,0,21,0,0,0,0,0,,,7.50E+05,,,,,,3,3,0,0,5,0,0,0,0,0,,12241,Phasin protein
