Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
513,7778,ETNP_300m_PROKKA_20261,28.62,7,1,1,,16378,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
513,7779,ETNP_180m_PROKKA_165444,28.62,7,1,1,,16378,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
513,7780,ETNP_140m_PROKKA_12026,28.62,7,1,1,,16378,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
513,7781,ETNP_160m_PROKKA_129367,28.62,7,1,1,,16378,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
513,57563,ETNP_120m_free_PROKKA_156553,28.62,8,1,1,,15450,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
630,4933,ETNP_120m_PROKKA_78395,28.57,14,1,1,,13314,hypothetical protein
452,2653,ETNP14_68mB_PROKKA_57692,28.30,9,1,1,,12502,D-ribose-binding periplasmic protein precursor
452,2650,ETNP_300m_PROKKA_195622,28.30,14,1,1,,8747,hypothetical protein
452,2651,ETNP_140m_PROKKA_133500,28.30,12,1,1,,10034,D-galactose-binding periplasmic protein precursor
452,2652,ETNP_120m_free_PROKKA_207184,28.30,9,1,1,,12503,D-ribose-binding periplasmic protein precursor
452,2654,ETNP_120m_particle_PROKKA_78887,28.30,9,1,1,,12503,D-ribose-binding periplasmic protein precursor
452,2655,ETNP_160m_PROKKA_162907,28.30,4,1,1,,28820,D-ribose-binding periplasmic protein precursor
452,2656,NP_300m_PROKKA_33197,28.30,4,1,1,,29855,D-ribose-binding periplasmic protein precursor
452,2657,ETNP_120m_PROKKA_142487,28.30,3,1,1,,34058,D-ribose-binding periplasmic protein precursor
452,2658,ETNP_180m_PROKKA_226497,28.30,3,1,1,,34072,D-ribose-binding periplasmic protein precursor
452,2659,ETNP14_120maa_PROKKA_65795,28.30,3,1,1,,34072,D-ribose-binding periplasmic protein precursor
452,4495,ETNP14_120mac_PROKKA_25308,28.30,9,1,1,,12559,D-ribose-binding periplasmic protein precursor
514,57532,ETNP_120m_PROKKA_25334,28.24,2,1,1,,91462,Negative regulator of genetic competence ClpC/MecB
631,4311,ETNP_120m_free_PROKKA_324299,28.23,23,1,1,,5996,Enamine/imine deaminase
631,4312,WP_011825483,28.23,10,1,1,,13690,reactive intermediateimine deaminase Prochlorococcus
631,4313,ETNP_90m_PROKKA_156994,28.23,10,1,1,,13690,Enamine/imine deaminase
631,4314,ETNP_120m_PROKKA_136043,28.23,9,1,1,,14706,Enamine/imine deaminase
631,4315,ETNP_100m_particle_PROKKA_150047,28.23,9,1,1,,14719,Enamine/imine deaminase
631,4316,ETNP_100m_PROKKA_45038,28.23,9,1,1,,14720,Enamine/imine deaminase
631,4317,ETNP_90m_PROKKA_07513,28.23,9,1,1,,14720,Enamine/imine deaminase
631,4318,ETNP_140m_PROKKA_147888,28.23,9,1,1,,14836,Enamine/imine deaminase
516,2004,ETNP_300m_PROKKA_150159,27.92,4,1,1,,33847,putative sugar-binding periplasmic protein precursor
516,2005,ETNP_160m_PROKKA_206198,27.92,3,1,1,,42312,putative sugar-binding periplasmic protein precursor
516,2006,ETNP_120m_free_PROKKA_226468,27.92,3,1,1,,42312,putative sugar-binding periplasmic protein precursor
516,2007,ETNP_140m_PROKKA_55189,27.92,3,1,1,,42312,putative sugar-binding periplasmic protein precursor
516,2008,ETNP_120m_PROKKA_281837,27.92,3,1,1,,42312,putative sugar-binding periplasmic protein precursor
516,2009,ETNP_180m_PROKKA_25372,27.92,3,1,1,,42312,putative sugar-binding periplasmic protein precursor
632,4432,ETNP_120m_PROKKA_91436,27.84,6,1,1,,17275,Photosystem I reaction center subunit XI
632,4433,ETNP_100m_particle_PROKKA_126940,27.84,6,1,1,,17275,Photosystem I reaction center subunit XI
517,4193,ETNP_100m_particle_PROKKA_118992,27.71,2,1,1,,56295,Carbohydrate-selective porin  OprB family
517,4191,ETNP_90m_PROKKA_137321,27.71,6,1,1,,24468,Outer membrane protein alpha precursor
517,4192,ETNP_100m_PROKKA_25491,27.71,5,1,1,,29509,Outer membrane protein alpha precursor
520,57567,ETNP_120m_PROKKA_317706,27.18,3,1,1,,24241,2-acyl-glycerophospho-ethanolamine acyltransferase
633,57571,WP_011313266,27.02,5,1,1,,27471,3-oxoacyl-ACP synthase Thiobacillus denitrificans
634,57572,ETNP_120m_particle_PROKKA_114210,26.75,3,1,1,,39891,Nicotinamide-nucleotide amidohydrolase PncC
635,2738,ETNP_120m_PROKKA_117417,26.62,3,1,1,,34430,Bacterial extracellular solute-binding protein
512,4590,ETNP_90m_PROKKA_167113,26.40,1,1,1,,94237,Phenylalanine--tRNA ligase beta subunit
512,4588,ETNP_120m_PROKKA_13458,26.40,1,1,1,,75485,Phenylalanine--tRNA ligase beta subunit
512,4587,ETNP_120m_free_PROKKA_114108,26.40,2,1,1,,54199,Phenylalanine--tRNA ligase beta subunit
512,4589,ETNP_100m_PROKKA_78008,26.40,1,1,1,,75411,Phenylalanine--tRNA ligase beta subunit
259,57621,WP_013960289,26.10,1,2,2,,377449,hypothetical protein Roseobacter litoralis
638,57575,ETNP_120m_free_PROKKA_227057,25.83,5,1,1,,24735,hypothetical protein
639,57579,ETNP_120m_particle_PROKKA_105804,25.70,5,1,1,,21832,hypothetical protein
458,2873,ETNP_120m_free_PROKKA_71291,25.56,5,1,1,,17350,Phosphoribulokinase  plasmid
458,2875,ETNP_120m_PROKKA_180205,25.56,3,1,1,,22804,Phosphoribulokinase  plasmid
458,2878,ETNP_90m_PROKKA_03456,25.56,3,1,1,,29728,Phosphoribulokinase  chromosomal
458,2879,ETNP_120m_free_PROKKA_158003,25.56,3,1,1,,29582,Phosphoribulokinase  plasmid
458,2880,ETNP_100m_PROKKA_70725,25.56,3,1,1,,29728,Phosphoribulokinase  chromosomal
458,2094,ETNP_100m_PROKKA_12366,25.56,2,1,1,,33650,Phosphoribulokinase  plasmid
458,2882,WP_011127650,25.56,2,1,1,,33488,phosphoribulokinase Synechococcus
458,2883,WP_036915481,25.56,2,1,1,,33607,phosphoribulokinase Prochlorococcus
458,2884,ETNP_90m_PROKKA_144041,25.56,2,1,1,,33606,Phosphoribulokinase  plasmid
458,2095,ETNP_90m_PROKKA_146947,25.56,2,1,1,,33650,Phosphoribulokinase  plasmid
458,2885,WP_011129911,25.56,2,1,1,,33606,phosphoribulokinase Prochlorococcus marinus
458,2886,WP_038543977,25.56,2,1,1,,33503,phosphoribulokinase Synechococcus sp KORDI-100
458,2887,ETNP_100m_particle_PROKKA_114199,25.56,2,1,1,,33750,Phosphoribulokinase  chromosomal
458,3440,WP_006170657,25.56,2,1,1,,33478,phosphoribulokinase Synechococcus sp WH 5701
458,4695,NP_100m_PROKKA_20357,25.56,7,1,1,,11772,Phosphoribulokinase  plasmid
458,4699,NP_85m_PROKKA_31777,25.56,6,1,1,,12363,Phosphoribulokinase  plasmid
458,4720,ETNP_120m_PROKKA_142142,25.56,6,1,1,,13251,Phosphoribulokinase  plasmid
458,4721,ETNP_140m_PROKKA_99904,25.56,6,1,1,,13251,Phosphoribulokinase  plasmid
458,4722,ETNP_110m_PROKKA_11861,25.56,6,1,1,,13251,Phosphoribulokinase  plasmid
458,4732,ETNP_100m_particle_PROKKA_05421,25.56,5,1,1,,17049,Phosphoribulokinase  plasmid
458,4733,ETNP_110m_PROKKA_30156,25.56,5,1,1,,17049,Phosphoribulokinase  plasmid
458,4742,NP_300m_PROKKA_27845,25.56,4,1,1,,20089,Phosphoribulokinase  plasmid
458,3319,NP_85m_PROKKA_29420,25.56,3,1,1,,27502,Phosphoribulokinase  plasmid
458,3551,NP_85m_PROKKA_27998,25.56,3,1,1,,29655,Phosphoribulokinase  plasmid
458,3331,NP_300m_PROKKA_15332,25.56,2,1,1,,32845,Phosphoribulokinase  plasmid
458,3332,NP_300m_PROKKA_11896,25.56,2,1,1,,32916,Phosphoribulokinase  plasmid
458,4754,ETNP_140m_PROKKA_56819,25.56,2,1,1,,33358,Phosphoribulokinase  chromosomal
458,4755,ETNP_120m_PROKKA_188514,25.56,2,1,1,,33372,Phosphoribulokinase  chromosomal
521,57570,ETNP14_120maa_PROKKA_58981,25.55,1,1,1,,70060,adenylylsulfate reductase subunit alpha
640,2794,ETNP_90m_PROKKA_43417,25.35,3,1,1,,37559,Ketol-acid reductoisomerase
640,2795,ETNP_100m_particle_PROKKA_60360,25.35,3,1,1,,37559,Ketol-acid reductoisomerase
640,2796,ETNP_120m_PROKKA_100681,25.35,3,1,1,,37559,Ketol-acid reductoisomerase
640,4494,WP_015898493,25.35,3,1,1,,37407,ketol-acid reductoisomerase Acidobacterium capsulatum
430,57737,ETNP_120m_PROKKA_264016,25.24,9,2,2,,19235,Aliphatic amidase
644,4604,ETNP_120m_free_PROKKA_287669,24.99,15,1,1,,8103,Global nitrogen regulator
644,4605,ETNP_90m_PROKKA_04211,24.99,9,1,1,,13585,Global nitrogen regulator
644,4606,ETNP14_68maa_PROKKA_167992,24.99,6,1,1,,18618,Global nitrogen regulator
644,4607,WP_011127149,24.99,5,1,1,,26123,CrpFnr family transcriptional regulator Synechococcus
644,4608,WP_038542949,24.99,5,1,1,,26266,global nitrogen regulator Synechococcus sp KORDI-100
644,4609,WP_041384680,24.99,5,1,1,,26946,global nitrogen regulator Prochlorococcus marinus
644,4610,ETNP_100m_PROKKA_84931,24.99,5,1,1,,26713,Global nitrogen regulator
644,4611,NP_85m_PROKKA_13467,24.99,5,1,1,,26681,Global nitrogen regulator
644,4612,WP_036913554,24.99,5,1,1,,26897,global nitrogen regulator Prochlorococcus
644,4613,ETNP_110m_PROKKA_20423,24.99,4,1,1,,27830,Global nitrogen regulator
644,4614,ETNP_90m_PROKKA_23332,24.99,4,1,1,,27830,Global nitrogen regulator
645,4724,ETNP_120m_free_PROKKA_189108,24.78,3,1,1,,36575,Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
645,4725,ETNP_180m_PROKKA_135961,24.78,3,1,1,,36562,Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
455,57476,ETNP_300m_PROKKA_153644,24.22,6,1,1,,19816,hypothetical protein
455,57477,ETNP_120m_free_PROKKA_02339,24.22,5,1,1,,23188,hypothetical protein
455,57478,ETNP_140m_PROKKA_143433,24.22,5,1,1,,23162,hypothetical protein
455,57589,ETNP_180m_PROKKA_195271,24.22,10,1,1,,11462,hypothetical protein
455,57590,ETNP_160m_PROKKA_08584,24.22,10,1,1,,11462,hypothetical protein
646,57596,ETNP14_68maa_PROKKA_58726,24.07,1,1,1,,59759,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
648,57601,ETNP_120m_particle_PROKKA_155531,23.66,3,1,1,,42017,Na+/Pi-cotransporter
524,57582,ETNP_100m_PROKKA_78234,23.56,1,1,1,,88050,1 4-alpha-glucan branching enzyme GlgB
524,57602,ETNP_90m_PROKKA_202197,23.56,5,1,1,,24543,1 4-alpha-glucan branching enzyme GlgB
524,57603,ETNP_110m_PROKKA_23155,23.56,4,1,1,,29350,1 4-alpha-glucan branching enzyme GlgB
524,57604,ETNP_140m_PROKKA_117301,23.56,3,1,1,,37687,1 4-alpha-glucan branching enzyme GlgB
524,57605,ETNP14_68mB_PROKKA_09335,23.56,3,1,1,,37672,1 4-alpha-glucan branching enzyme GlgB
649,4641,NP_85m_PROKKA_03329,23.38,17,1,1,,7807,Peptidoglycan-associated lipoprotein precursor
649,4642,ETNP14_120mac_PROKKA_52357,23.38,17,1,1,,7807,Peptidoglycan-associated lipoprotein precursor
649,4643,NP_30m_PROKKA_06192,23.38,15,1,1,,9231,Peptidoglycan-associated lipoprotein precursor
649,4644,ETNP_120m_free_PROKKA_34126,23.38,15,1,1,,9206,Outer membrane lipoprotein Omp16 precursor
649,4645,NP_125m_PROKKA_18000,23.38,13,1,1,,10469,Peptidoglycan-associated lipoprotein precursor
649,4646,ETNP14_120mac_PROKKA_28762,23.38,11,1,1,,12195,Peptidoglycan-associated lipoprotein precursor
649,4647,ETNP14_120mac_PROKKA_78351,23.38,11,1,1,,11967,Peptidoglycan-associated lipoprotein precursor
649,4648,ETNP14_120mab_PROKKA_153069,23.38,11,1,1,,12166,Peptidoglycan-associated lipoprotein precursor
649,4649,NP_100m_PROKKA_11245,23.38,11,1,1,,12181,Peptidoglycan-associated lipoprotein precursor
649,4650,NP_300m_PROKKA_09976,23.38,11,1,1,,12166,Peptidoglycan-associated lipoprotein precursor
649,4653,ETNP_90m_PROKKA_212284,23.38,11,1,1,,13067,Peptidoglycan-associated lipoprotein precursor
649,4654,ETNP_140m_PROKKA_72199,23.38,11,1,1,,13048,Peptidoglycan-associated lipoprotein precursor
649,4655,ETNP_100m_particle_PROKKA_27507,23.38,11,1,1,,13067,Peptidoglycan-associated lipoprotein precursor
649,4656,ETNP14_68mB_PROKKA_127594,23.38,11,1,1,,13018,Peptidoglycan-associated lipoprotein precursor
649,4657,ETNP14_120mac_PROKKA_62665,23.38,11,1,1,,13075,Peptidoglycan-associated lipoprotein precursor
649,4658,ETNP14_68mB_PROKKA_35805,23.38,11,1,1,,13065,Peptidoglycan-associated lipoprotein precursor
649,4659,WP_033384046,23.38,10,1,1,,13347,peptidoglycan-associated lipoprotein partial SAR324 cluster bacterium SCGC AAA001-C10
649,4660,ETNP14_120mab_PROKKA_89465,23.38,10,1,1,,13716,Peptidoglycan-associated lipoprotein precursor
649,4661,ETNP_300m_PROKKA_88975,23.38,10,1,1,,13494,Outer membrane lipoprotein Omp16 precursor
649,4662,ETNP14_68mB_PROKKA_132518,23.38,10,1,1,,13928,Peptidoglycan-associated lipoprotein precursor
649,4663,ETNP_100m_particle_PROKKA_67093,23.38,9,1,1,,15482,Peptidoglycan-associated lipoprotein precursor
649,4664,ETNP_110m_PROKKA_47818,23.38,9,1,1,,15482,Peptidoglycan-associated lipoprotein precursor
649,4665,ETNP_90m_PROKKA_45551,23.38,9,1,1,,15482,Peptidoglycan-associated lipoprotein precursor
649,4666,ETNP_120m_particle_PROKKA_07003,23.38,9,1,1,,15483,Peptidoglycan-associated lipoprotein precursor
649,4667,ETNP_140m_PROKKA_141315,23.38,9,1,1,,15482,Peptidoglycan-associated lipoprotein precursor
649,4668,ETNP14_120maa_PROKKA_92420,23.38,7,1,1,,19325,Peptidoglycan-associated lipoprotein precursor
649,4669,ETNP_180m_PROKKA_233038,23.38,6,1,1,,20714,Outer membrane lipoprotein Omp16 precursor
649,4670,ETNP_160m_PROKKA_184094,23.38,6,1,1,,20714,Outer membrane lipoprotein Omp16 precursor
649,4671,ETNP_90m_PROKKA_22481,23.38,6,1,1,,21193,Peptidoglycan-associated lipoprotein precursor
649,4673,ETNP14_120maa_PROKKA_20399,23.38,3,1,1,,39702,Peptidoglycan-associated lipoprotein precursor
650,57609,ETNP14_68maa_PROKKA_59159,23.24,6,1,1,,19024,Penicillin acylase 2 precursor
650,57610,ETNP14_120maa_PROKKA_74766,23.24,4,1,1,,26526,Penicillin acylase 2 precursor
650,57611,ETNP_90m_PROKKA_137790,23.24,1,1,1,,82405,Penicillin acylase 2 precursor
457,57568,XP_003064151,23.14,2,1,1,,46660,predicted protein  Micromonas pusilla CCMP1545
651,57612,ETNP14_68maa_PROKKA_69903,23.10,1,1,1,,81732,isoaspartyl dipeptidase
525,57591,ETNP_160m_PROKKA_163020,23.09,1,1,1,,100522,Spermidine synthase
525,57592,ETNP_180m_PROKKA_42811,23.09,1,1,1,,100522,Spermidine synthase
525,57593,ETNP_300m_PROKKA_95627,23.09,1,1,1,,100522,Spermidine synthase
525,57594,ETNP_140m_PROKKA_115408,23.09,1,1,1,,103244,Spermidine synthase
652,57613,ETNP_120m_PROKKA_02453,23.04,4,1,1,,23067,hypothetical protein
526,57595,XP_002184077,22.87,4,1,1,,33584,predicted protein  Phaeodactylum tricornutum CCAP 1055
655,3436,WP_025047462,22.65,4,1,1,,50962,S-adenosyl-L-homocysteine hydrolase Sulfitobacter mediterraneus
527,4784,ETNP_100m_particle_PROKKA_08953,21.89,6,1,1,,19901,putative aromatic acid decarboxylase
527,4790,ETNP_90m_PROKKA_40526,21.89,5,1,1,,22295,putative aromatic acid decarboxylase
527,4781,ETNP_90m_PROKKA_10252,21.89,17,1,1,,7138,Phenolic acid decarboxylase subunit B
527,4782,ETNP_160m_PROKKA_45619,21.89,10,1,1,,11729,putative aromatic acid decarboxylase
527,4783,ETNP_110m_PROKKA_14949,21.89,8,1,1,,14686,putative aromatic acid decarboxylase
527,4785,ETNP_120m_PROKKA_171170,21.89,5,1,1,,22344,putative aromatic acid decarboxylase
527,4786,ETNP_100m_particle_PROKKA_64428,21.89,5,1,1,,22344,putative aromatic acid decarboxylase
527,4787,ETNP_100m_PROKKA_85916,21.89,5,1,1,,22247,putative aromatic acid decarboxylase
527,4788,ETNP_140m_PROKKA_58444,21.89,5,1,1,,22247,putative aromatic acid decarboxylase
527,4789,ETNP_120m_PROKKA_237073,21.89,5,1,1,,22247,putative aromatic acid decarboxylase
527,4791,ETNP_100m_PROKKA_42578,21.89,5,1,1,,22358,putative aromatic acid decarboxylase
533,57630,ETNP_120m_free_PROKKA_155897,21.80,2,1,1,,28119,Glutamate synthase [NADPH] small chain
533,57633,ETNP_300m_PROKKA_97672,21.80,2,1,1,,37273,Glutamate synthase [NADPH] small chain
533,57636,ETNP_180m_PROKKA_08908,21.80,1,1,1,,44599,Glutamate synthase [NADPH] small chain
533,57637,ETNP_160m_PROKKA_120163,21.80,1,1,1,,44648,Glutamate synthase [NADPH] small chain
531,57627,ETNP_70m_PROKKA_89785,21.61,9,1,1,,14546,hypothetical protein
662,57659,ETNP_100m_particle_PROKKA_106796,21.50,1,1,1,,57997,KipI antagonist
532,57629,ETNP14_120maa_PROKKA_81471,21.50,1,1,1,,90875,hypothetical protein
660,5164,ETNP_120m_free_PROKKA_136692,21.49,2,1,1,,39891,hypothetical protein
663,57664,ETNP_90m_PROKKA_115282,21.18,4,1,1,,21867,hypothetical protein
668,57671,WP_015441348,20.91,3,1,1,,34761,galactose-1-phosphate uridylyltransferase Ilumatobacter coccineus
667,57670,ETNP_160m_PROKKA_24885,20.86,3,1,1,,34010,Phenylacetate-coenzyme A ligase
471,57672,ETNP_120m_free_PROKKA_221244,20.74,6,1,1,,19164,hypothetical protein
536,4593,ETNP14_120maa_PROKKA_09960,20.42,1,1,1,,93358,Colicin I receptor precursor
536,4594,NP_85m_PROKKA_00605,20.42,1,1,1,,93358,Colicin I receptor precursor
536,4595,ETNP_90m_PROKKA_139757,20.42,1,1,1,,93358,Colicin I receptor precursor
536,4596,ETNP_110m_PROKKA_35692,20.42,1,1,1,,93358,Colicin I receptor precursor
536,4597,ETNP14_68maa_PROKKA_19195,20.42,1,1,1,,93358,Colicin I receptor precursor
536,4598,ETNP_100m_PROKKA_32667,20.42,1,1,1,,93358,Colicin I receptor precursor
689,57698,ETNP14_68maa_PROKKA_90135,20.24,2,1,1,,46996,hypothetical protein
