Cruise,Station,mon/dd/yyyy,hh:mm,Longitude [degrees east],Latitude [degrees north],Bottom Depth [m],Pressure [db],Depth (m),Temperature [degrees C],Temperature 2 [degrees C],Salinity [psu],Salinity 2 [psu],Fluorescense [mg/m^3],Beam Transmission [%],PAR,Oxygen [umol/kg],Oxygen [% saturation]
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81519,3141,902.299,893.8963741,4.9876,4.9878,34.5383,34.5452,8.74E-02,98.5967,1.00E-12,2.188,0.709
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,903.31,894.8979592,4.986,4.9863,34.5382,34.5451,8.39E-02,98.5921,1.00E-12,2.174,0.705
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,904.32,895.8985536,4.9815,4.9817,34.5381,34.545,8.64E-02,98.5559,1.00E-12,2.124,0.688
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.81518,3141,905.33,896.899148,4.97,4.97,34.5381,34.5452,8.64E-02,98.5896,1.00E-12,2.157,0.699
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,906.341,897.9007331,4.9651,4.9654,34.5384,34.5453,8.53E-02,98.593,1.00E-12,2.158,0.699
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,907.351,898.9013275,4.9622,4.9625,34.5382,34.5451,8.54E-02,98.5932,1.00E-12,2.154,0.698
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,908.362,899.9029126,4.956,4.9563,34.5381,34.5449,8.74E-02,98.5844,1.00E-12,2.202,0.713
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,909.372,900.903507,4.9464,4.9466,34.5381,34.545,8.61E-02,98.5727,1.00E-12,2.421,0.784
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,910.382,901.9041014,4.9384,4.9387,34.5384,34.5453,8.61E-02,98.5887,1.00E-12,2.407,0.779
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,911.393,902.9056865,4.927,4.9273,34.5389,34.546,8.43E-02,98.5886,1.00E-12,2.337,0.756
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,912.403,903.906281,4.9211,4.9213,34.5391,34.546,8.60E-02,98.5844,1.00E-12,2.557,0.828
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,913.413,904.9068754,4.9114,4.9115,34.5389,34.5457,8.69E-02,98.5832,1.00E-12,2.767,0.895
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,914.424,905.9084605,4.8946,4.8947,34.5393,34.5461,8.86E-02,98.5761,1.00E-12,2.635,0.852
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,915.434,906.9090549,4.8796,4.8798,34.5403,34.5472,8.66E-02,98.5784,1.00E-12,2.744,0.887
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,916.444,907.9096493,4.8764,4.8767,34.5401,34.547,8.73E-02,98.5768,1.00E-12,2.862,0.925
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,917.455,908.9112344,4.873,4.8733,34.54,34.547,8.75E-02,98.5556,1.00E-12,2.789,0.902
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,918.465,909.9118288,4.8691,4.8694,34.5401,34.5469,8.54E-02,98.5791,1.00E-12,2.805,0.907
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,919.476,910.9134139,4.8663,4.8667,34.5399,34.5469,8.75E-02,98.5744,1.00E-12,2.971,0.96
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,920.486,911.9140083,4.864,4.8643,34.54,34.5468,8.70E-02,98.5613,1.00E-12,3.034,0.981
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,921.497,912.9155934,4.8615,4.8616,34.5398,34.5467,8.75E-02,98.5657,1.00E-12,2.993,0.967
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,922.507,913.9161878,4.8566,4.8568,34.5396,34.5466,8.80E-02,98.5889,1.00E-12,2.973,0.961
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,923.517,914.9167822,4.8488,4.8488,34.5395,34.5463,8.74E-02,98.5968,1.00E-12,2.994,0.967
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,924.528,915.9183673,4.8428,4.8423,34.5396,34.5465,8.72E-02,98.5763,1.00E-12,3.073,0.993
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,925.538,916.9189618,4.8404,4.8408,34.5394,34.5462,8.81E-02,98.5254,1.00E-12,2.978,0.962
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,926.549,917.9205469,4.8381,4.8383,34.5393,34.5462,8.63E-02,98.5836,1.00E-12,3.109,1.004
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,927.559,918.9211413,4.8344,4.8348,34.5392,34.5461,8.76E-02,98.5845,1.00E-12,3.055,0.987
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.8152,3141,928.57,919.9227264,4.8281,4.8284,34.5391,34.5459,8.88E-02,98.578,1.00E-12,3.208,1.036
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.8152,3141,929.58,920.9233208,4.8224,4.8227,34.539,34.5458,8.74E-02,98.5839,1.00E-12,3.134,1.012
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.8152,3141,930.591,921.9249059,4.8101,4.8102,34.5391,34.5459,8.83E-02,98.5748,1.00E-12,3.124,1.008
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,931.601,922.9255003,4.8003,4.8005,34.5394,34.5463,8.71E-02,98.5685,1.00E-12,3.167,1.022
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,932.612,923.9270854,4.7987,4.7989,34.5395,34.5463,8.77E-02,98.5851,1.00E-12,3.307,1.067
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,933.622,924.9276798,4.7975,4.7977,34.5394,34.5463,8.79E-02,98.5268,1.00E-12,3.302,1.065
SKQ201617S,sta013,12/29/16,4:05,-104.55526,16.8152,3141,934.633,925.9292649,4.7927,4.7929,34.5394,34.5463,8.94E-02,98.5544,1.00E-12,3.417,1.103
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.8152,3141,935.643,926.9298593,4.7817,4.7818,34.5403,34.5473,8.81E-02,98.5826,1.00E-12,3.616,1.166
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.8152,3141,936.654,927.9314444,4.7729,4.7732,34.5403,34.5471,8.58E-02,98.572,1.00E-12,3.653,1.178
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.8152,3141,937.664,928.9320388,4.766,4.7662,34.5405,34.5473,8.75E-02,98.5641,1.00E-12,3.644,1.175
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.8152,3141,938.675,929.9336239,4.7629,4.7633,34.541,34.5478,8.75E-02,98.5718,1.00E-12,3.737,1.205
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.8152,3141,939.685,930.9342183,4.7567,4.7569,34.5406,34.5475,8.92E-02,98.5745,1.00E-12,3.837,1.237
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.8152,3141,940.696,931.9358034,4.7513,4.7515,34.5404,34.5473,8.80E-02,98.5696,1.00E-12,3.697,1.192
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.8152,3141,941.706,932.9363979,4.7494,4.7497,34.5403,34.5472,8.89E-02,98.5757,1.00E-12,3.755,1.211
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.8152,3141,942.717,933.937983,4.7479,4.7482,34.5402,34.547,8.81E-02,98.577,1.00E-12,3.719,1.199
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.8152,3141,943.727,934.9385774,4.7478,4.7481,34.5401,34.547,8.84E-02,98.5781,1.00E-12,3.749,1.208
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.8152,3141,944.738,935.9401625,4.7447,4.7449,34.54,34.5469,8.87E-02,98.5308,1.00E-12,3.693,1.19
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81521,3141,945.748,936.9407569,4.7407,4.741,34.5401,34.547,8.62E-02,98.576,1.00E-12,3.774,1.216
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,946.759,937.942342,4.7394,4.7396,34.54,34.5469,8.43E-02,98.568,1.00E-12,3.916,1.262
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,947.769,938.9429364,4.736,4.7363,34.54,34.5469,8.58E-02,98.5745,1.00E-12,3.925,1.265
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,948.78,939.9445215,4.7334,4.7336,34.5401,34.547,8.76E-02,98.5904,1.00E-12,3.97,1.279
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,949.791,940.9461066,4.7346,4.7346,34.54,34.5468,8.76E-02,98.5762,1.00E-12,3.938,1.269
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,950.801,941.946701,4.7324,4.7327,34.5399,34.5468,8.91E-02,98.58,1.00E-12,3.866,1.245
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,951.812,942.9482861,4.7279,4.728,34.54,34.5469,8.71E-02,98.5823,1.00E-12,3.937,1.268
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,952.822,943.9488805,4.723,4.7232,34.5401,34.5471,8.86E-02,98.5693,1.00E-12,3.935,1.267
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,953.833,944.9504656,4.723,4.7233,34.5401,34.5471,8.81E-02,98.5754,1.00E-12,3.934,1.267
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,954.843,945.95106,4.7222,4.7225,34.54,34.547,8.49E-02,98.5734,1.00E-12,4.041,1.302
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,955.854,946.9526451,4.7209,4.7212,34.54,34.5469,8.75E-02,98.5782,1.00E-12,4.164,1.341
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,956.864,947.9532395,4.7142,4.7143,34.5403,34.5472,8.67E-02,98.5782,1.00E-12,4.209,1.355
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,957.875,948.9548246,4.7086,4.7087,34.5408,34.5476,8.92E-02,98.5795,1.00E-12,4.205,1.354
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,958.886,949.9564097,4.7037,4.7033,34.5411,34.5482,8.99E-02,98.555,1.00E-12,4.362,1.404
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,959.896,950.9570042,4.7011,4.7015,34.5413,34.5482,8.77E-02,98.5681,1.00E-12,4.497,1.448
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,960.907,951.9585893,4.6973,4.6973,34.5415,34.5485,8.72E-02,98.562,1.00E-12,4.391,1.413
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,961.918,952.9601744,4.6961,4.6969,34.5416,34.5484,8.72E-02,98.5753,1.00E-12,4.406,1.418
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,962.928,953.9607688,4.693,4.693,34.5416,34.5486,8.75E-02,98.5619,1.00E-12,4.63,1.49
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,963.939,954.9623539,4.6859,4.6867,34.542,34.549,8.71E-02,98.5738,1.00E-12,4.615,1.485
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,964.949,955.9629483,4.6779,4.6783,34.5417,34.5487,8.75E-02,98.5691,1.00E-12,4.676,1.504
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,965.96,956.9645334,4.6672,4.6675,34.5419,34.5488,8.89E-02,98.4733,1.00E-12,4.909,1.579
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,966.971,957.9661185,4.6544,4.6548,34.5421,34.5491,8.92E-02,98.5665,1.00E-12,4.817,1.549
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,967.981,958.9667129,4.6448,4.645,34.5426,34.5496,8.81E-02,98.5609,1.00E-12,4.854,1.561
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,968.992,959.968298,4.635,4.6352,34.5436,34.5505,9.01E-02,98.5704,1.00E-12,5.237,1.683
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,970.003,960.9698831,4.6306,4.631,34.5437,34.5507,8.85E-02,98.5677,1.00E-12,5.289,1.7
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,971.013,961.9704775,4.6268,4.6273,34.5435,34.5505,8.68E-02,98.5524,1.00E-12,5.287,1.699
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,972.024,962.9720626,4.625,4.6254,34.5433,34.5503,8.83E-02,98.5637,1.00E-12,5.284,1.698
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81522,3141,973.035,963.9736477,4.6232,4.6233,34.5434,34.5502,8.76E-02,98.5602,1.00E-12,5.415,1.74
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81524,3141,974.045,964.9742421,4.6221,4.6223,34.5434,34.5504,8.84E-02,98.5681,1.00E-12,5.365,1.724
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81524,3141,975.056,965.9758272,4.6211,4.621,34.5433,34.5503,8.86E-02,98.5586,1.00E-12,5.383,1.73
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81524,3141,976.067,966.9774123,4.6187,4.6188,34.5433,34.5503,8.72E-02,98.5693,1.00E-12,5.403,1.736
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81524,3141,977.077,967.9780067,4.6149,4.6153,34.5434,34.5504,8.94E-02,98.5672,1.00E-12,5.719,1.837
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81524,3141,978.088,968.9795918,4.6044,4.6048,34.5442,34.5511,8.80E-02,98.5591,1.00E-12,5.656,1.817
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81524,3141,979.099,969.9811769,4.59,4.5902,34.5449,34.5517,8.74E-02,98.5685,1.00E-12,5.885,1.89
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81524,3141,980.109,970.9817713,4.5765,4.5764,34.5453,34.5522,8.84E-02,98.5561,1.00E-12,6.18,1.984
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81524,3141,981.12,971.9833564,4.5607,4.5609,34.5468,34.5537,8.86E-02,98.5482,1.00E-12,6.346,2.036
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81524,3141,982.131,972.9849415,4.5545,4.5547,34.5468,34.5538,8.85E-02,98.5494,1.00E-12,6.482,2.08
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81524,3141,983.142,973.9865266,4.551,4.5513,34.5467,34.5536,8.75E-02,98.5371,1.00E-12,6.567,2.107
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81524,3141,984.152,974.9871211,4.5486,4.549,34.5466,34.5534,8.62E-02,98.5199,1.00E-12,6.57,2.107
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81524,3141,985.163,975.9887062,4.5474,4.5476,34.5465,34.5534,8.74E-02,98.5407,1.00E-12,6.585,2.112
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81524,3141,986.174,976.9902913,4.5453,4.5457,34.5463,34.5533,8.69E-02,98.5367,1.00E-12,6.67,2.139
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81524,3141,987.185,977.9918764,4.5418,4.542,34.5464,34.5533,8.91E-02,98.5399,1.00E-12,6.626,2.125
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81524,3141,988.195,978.9924708,4.54,4.5402,34.5464,34.5533,8.92E-02,98.5364,1.00E-12,6.88,2.206
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81524,3141,989.206,979.9940559,4.5378,4.538,34.5463,34.5533,8.92E-02,98.5418,1.00E-12,6.773,2.172
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81526,3141,990.217,980.995641,4.5408,4.5427,34.5459,34.5528,8.77E-02,98.5333,1.00E-12,6.722,2.156
SKQ201617S,sta013,12/29/16,4:05,-104.55523,16.81526,3141,991.228,981.9972261,4.5554,4.5563,34.545,34.5521,8.91E-02,98.5282,1.00E-12,6.536,2.097
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81528,3141,992.238,982.9978205,4.5538,4.5525,34.5448,34.5518,8.95E-02,98.5328,1.00E-12,6.552,2.102
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81528,3141,993.249,983.9994056,4.5319,4.5322,34.5462,34.5532,8.79E-02,98.5327,1.00E-12,6.874,2.204
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81528,3141,994.26,985.0009907,4.5288,4.529,34.5463,34.5532,9.10E-02,98.5437,1.00E-12,6.938,2.224
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81528,3141,995.271,986.0025758,4.5245,4.5244,34.5463,34.5534,8.89E-02,98.538,1.00E-12,7.061,2.264
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81528,3141,996.281,987.0031702,4.5219,4.5225,34.5462,34.5533,9.02E-02,98.5323,1.00E-12,6.999,2.244
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81528,3141,997.292,988.0047553,4.52,4.5203,34.5462,34.5533,8.88E-02,98.547,1.00E-12,7.125,2.284
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81528,3141,998.303,989.0063404,4.5188,4.5191,34.5461,34.5531,9.01E-02,98.5434,1.00E-12,7.172,2.299
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81528,3141,999.314,990.0079255,4.5143,4.5145,34.5464,34.5534,8.98E-02,98.5376,1.00E-12,7.123,2.283
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81528,3141,1000.325,991.0095106,4.5043,4.5046,34.5471,34.5541,9.17E-02,98.5255,1.00E-12,7.324,2.347
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81528,3141,1001.335,992.010105,4.4975,4.4978,34.5472,34.5541,9.01E-02,98.5277,1.00E-12,7.635,2.446
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81528,3141,1002.346,993.0116901,4.4906,4.4908,34.5474,34.5543,8.93E-02,98.518,1.00E-12,7.607,2.437
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81528,3141,1003.357,994.0132752,4.4811,4.4817,34.5476,34.5546,9.01E-02,98.5221,1.00E-12,7.679,2.459
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81529,3141,1004.368,995.0148603,4.4713,4.4717,34.5476,34.5547,9.00E-02,98.5256,1.00E-12,7.818,2.503
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.8153,3141,1005.379,996.0164454,4.4701,4.4703,34.5474,34.5547,8.94E-02,98.5281,1.00E-12,7.752,2.482
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.8153,3141,1006.389,997.0170398,4.468,4.4684,34.5472,34.5541,8.97E-02,98.5287,1.00E-12,7.809,2.5
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.8153,3141,1007.4,998.0186249,4.4635,4.4637,34.5475,34.5543,9.04E-02,98.5441,1.00E-12,7.89,2.526
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.8153,3141,1008.411,999.02021,4.4577,4.4583,34.5474,34.5544,8.95E-02,98.5339,1.00E-12,7.964,2.549
SKQ201617S,sta013,12/29/16,4:05,-104.55521,16.81531,3141,1009.422,1000.021795,4.4716,4.4698,34.5468,34.5539,8.80E-02,98.5218,1.00E-12,7.819,2.504
